trade_date,symbol,shares,market_value,label
2026-03-16,300475,500,79945.0,B2
2026-03-17,600549,100,5910.0,B2
2026-03-17,601872,600,9894.0,B2
2026-03-17,002261,500,18585.0,B2
2026-03-17,001309,300,106200.0,B2
2026-03-17,300475,500,76825.0,B2
2026-03-18,600549,100,5972.0,B2
2026-03-18,601872,600,10812.0,B2
2026-03-18,002261,500,19460.0,B2
2026-03-18,001309,300,112200.0,B2
2026-03-18,300475,500,84995.0,B2
2026-03-19,600549,100,5532.0,B2
2026-03-19,601872,600,10596.0,B2
2026-03-19,002261,500,19065.0,B2
2026-03-19,001309,300,103500.0,B2
2026-03-19,300475,500,80840.0,B2
2026-03-20,002261,500,17785.0,B2
2026-03-20,001309,300,99456.0,B2
2026-03-20,300475,500,78575.0,B2
2026-03-23,001309,300,96300.0,B2
2026-03-23,300475,500,71595.0,B2
2026-03-24,001309,300,104889.0,B2
2026-03-24,300475,500,71895.0,B2
2026-03-24,000333,300,22269.0,B2
2026-03-24,300342,100,4628.0,B2
2026-03-25,001309,100,37517.0,B2
2026-03-25,000333,300,22440.0,B2
2026-03-25,300342,100,4756.0,B2
2026-03-25,002738,900,57888.0,B2
2026-03-25,603259,900,84618.0,B2
2026-03-26,000333,300,22296.0,B2
2026-03-26,300342,100,5073.0,B2
2026-03-26,002738,900,61398.0,B2
2026-03-26,603259,900,85257.0,B2
2026-03-27,000333,300,22434.0,B2
2026-03-27,300342,100,5000.0,B2
2026-03-27,002738,900,65718.0,B2
2026-03-27,603259,900,87300.0,B2
2026-03-27,601689,600,34674.0,B2
2026-03-30,000333,300,21630.0,B2
2026-03-30,300342,100,5386.0,B2
2026-03-30,002738,900,66123.0,B2
2026-03-30,603259,900,86949.0,B2
2026-03-30,601689,600,34440.0,B2
2026-03-31,000333,300,22905.0,B2
2026-03-31,300342,100,5108.0,B2
2026-03-31,002738,900,66870.0,B2
2026-03-31,603259,900,88290.0,B2
2026-03-31,601689,600,34080.0,B2
2026-04-01,000333,300,23052.0,B2
2026-04-01,300342,100,5319.0,B2
2026-04-01,002738,900,67131.0,B2
2026-04-01,603259,900,93429.0,B2
2026-04-01,601689,600,35208.0,B2
2026-04-02,000333,300,23211.0,B2
2026-04-02,300342,100,5600.0,B2
2026-04-02,002738,900,66339.0,B2
2026-04-02,603259,900,92871.0,B2
2026-04-02,601689,600,35196.0,B2
2026-04-03,000333,300,22905.0,B2
2026-04-03,300342,100,5647.0,B2
2026-04-03,002738,900,64989.0,B2
2026-04-03,603259,900,89991.0,B2
2026-04-03,601689,600,34590.0,B2
2026-04-07,000333,300,22836.0,B2
2026-04-07,300342,100,5985.0,B2
2026-04-07,002738,900,67077.0,B2
2026-04-07,603259,900,91170.0,B2
2026-04-07,601689,600,33762.0,B2
2026-04-08,300342,200,11798.0,B2
2026-04-08,002738,900,69984.0,B2
2026-04-08,603259,900,93366.0,B2
2026-04-08,601689,600,35754.0,B2
2026-04-08,600487,100,5856.0,B2
2026-04-09,300342,900,47997.0,B2
2026-04-09,601689,600,34998.0,B2
2026-04-09,600487,100,5954.0,B2
2026-04-09,300433,2700,80109.0,B2
2026-04-09,601869,100,39831.0,B2
2026-04-10,601689,600,36240.0,B2
2026-04-10,600487,100,5598.0,B2
2026-04-10,300433,2700,81351.0,B2
2026-04-10,601869,100,38438.0,B2
2026-04-10,300548,200,44760.0,B2
2026-04-13,600487,100,5349.0,B2
2026-04-13,300433,2700,80217.0,B2
2026-04-13,601869,100,36918.0,B2
2026-04-13,300548,200,45000.0,B2
2026-04-13,600522,1800,51336.0,B2
2026-04-14,600487,100,5267.0,B2
2026-04-14,300433,2700,81405.0,B2
2026-04-14,601869,100,36450.0,B2
2026-04-14,300548,200,46274.0,B2
2026-04-14,600522,1800,50994.0,B2
2026-04-15,600487,100,5213.0,B2
2026-04-15,300433,2700,79893.0,B2
2026-04-15,601869,100,35861.0,B2
2026-04-15,300548,200,47360.0,B2
2026-04-15,600522,1800,50040.0,B2
2026-04-16,600487,100,5314.0,B2
2026-04-16,300433,2700,69228.0,B2
2026-04-16,601869,100,36852.0,B2
2026-04-16,300548,200,48252.0,B2
2026-04-16,600522,1800,50400.0,B2
2026-04-17,600487,100,5565.0,B2
2026-04-17,300433,2700,70173.0,B2
2026-04-17,601869,100,36589.0,B2
2026-04-17,300548,200,52010.0,B2
2026-04-17,600522,1800,50652.0,B2
2026-04-20,600487,100,6089.0,B2
2026-04-20,300433,2700,73440.0,B2
2026-04-20,601869,100,38500.0,B2
2026-04-20,300548,200,51276.0,B2
2026-04-20,600522,1800,55710.0,B2
2026-04-21,600487,100,5980.0,B2
2026-04-21,300433,2700,72468.0,B2
2026-04-21,601869,100,38158.0,B2
2026-04-21,300548,200,52970.0,B2
2026-04-21,600522,1800,58392.0,B2
2026-04-22,300433,2700,73575.0,B2
2026-04-22,601869,100,41200.0,B2
2026-04-22,300548,200,55852.0,B2
2026-04-22,600522,1800,62676.0,B2
2026-04-22,001896,100,1750.0,B2
2026-04-23,300548,200,54192.0,B2
2026-04-23,600522,1800,61326.0,B2
2026-04-23,001896,100,1797.0,B2
2026-04-23,002436,600,17040.0,B2
2026-04-23,601166,4700,85540.0,B2
2026-04-24,600522,1800,59778.0,B2
2026-04-24,001896,100,1675.0,B2
2026-04-24,002436,600,17112.0,B2
2026-04-24,601166,4700,85446.0,B2
2026-04-24,600487,800,55632.0,B2
2026-04-27,001896,100,1639.0,B2
2026-04-27,002436,600,17538.0,B2
2026-04-27,601166,4700,85399.0,B2
2026-04-27,600487,800,57104.0,B2
2026-04-28,001896,100,1573.0,B2
2026-04-28,002436,600,16728.0,B2
2026-04-28,601166,4700,85258.0,B2
2026-04-28,600487,800,54632.0,B2
2026-04-28,002812,700,54957.0,B2
2026-04-29,001896,100,1693.0,B2
2026-04-29,002436,600,16476.0,B2
2026-04-29,601166,4700,85446.0,B2
2026-04-29,600487,800,53904.0,B2
2026-04-29,002812,700,59129.0,B2
2026-04-30,001896,100,1524.0,B2
2026-04-30,002436,600,16626.0,B2
2026-04-30,601166,4700,84271.0,B2
2026-04-30,600487,800,52560.0,B2
2026-04-30,002812,700,58065.0,B2
2026-05-06,001896,100,1640.0,B2
2026-05-06,002436,600,17682.0,B2
2026-05-06,601166,4700,83613.0,B2
2026-05-06,600487,800,57440.0,B2
2026-05-06,002812,700,61285.0,B2
2026-05-07,001896,100,1676.0,B2
2026-05-07,002436,600,19452.0,B2
2026-05-07,601166,4700,83425.0,B2
2026-05-07,600487,800,60768.0,B2
2026-05-07,002812,700,59717.0,B2
2026-05-08,001896,100,1641.0,B2
2026-05-08,002436,600,19206.0,B2
2026-05-08,601166,4700,83331.0,B2
2026-05-08,600487,800,61816.0,B2
2026-05-08,002812,700,56889.0,B2
2026-05-11,002436,600,19902.0,B2
2026-05-11,601166,4700,83331.0,B2
2026-05-11,600487,800,59992.0,B2
2026-05-11,002812,700,57253.0,B2
2026-05-12,600487,800,60080.0,B2
2026-05-12,002812,700,58394.0,B2
2026-05-12,002222,300,34008.0,B2
2026-05-12,600584,800,44192.0,B2
2026-05-12,688008,100,24070.0,B2
2026-05-13,002812,700,57001.0,B2
2026-05-13,002222,300,34896.0,B2
2026-05-13,600584,800,45992.0,B2
2026-05-13,688008,100,25880.0,B2
2026-05-13,600522,1600,69760.0,B2
2026-05-14,002812,700,53046.0,B2
2026-05-14,002222,300,34128.0,B2
2026-05-14,600584,800,43448.0,B2
2026-05-14,688008,100,26508.0,B2
2026-05-14,600522,1600,70560.0,B2
2026-05-15,002222,300,31746.0,B2
2026-05-15,600584,800,46440.0,B2
2026-05-15,688008,100,24798.0,B2
2026-05-15,600522,1600,65584.0,B2
2026-05-15,000021,1500,50490.0,B2
2026-05-18,002222,300,31419.0,B2
2026-05-18,600584,800,46664.0,B2
2026-05-18,688008,100,24799.0,B2
2026-05-18,600522,1600,70320.0,B2
2026-05-18,000021,1500,55545.0,B2
2026-05-19,002222,300,31635.0,B2
2026-05-19,600584,800,48648.0,B2
2026-05-19,688008,100,24711.0,B2
2026-05-19,600522,1600,71280.0,B2
2026-05-19,000021,1500,56505.0,B2
2026-05-20,002222,300,32430.0,B2
2026-05-20,600584,800,52976.0,B2
2026-05-20,688008,100,25730.0,B2
2026-05-20,600522,1600,72656.0,B2
2026-05-20,000021,1500,56775.0,B2
2026-05-21,002222,300,30174.0,B2
2026-05-21,600584,800,53472.0,B2
2026-05-21,688008,100,26217.0,B2
2026-05-21,600522,1600,67040.0,B2
2026-05-21,000021,1500,54555.0,B2
2026-05-22,002222,300,31668.0,B2
2026-05-22,600584,800,58304.0,B2
2026-05-22,688008,100,27183.0,B2
2026-05-22,600522,1600,70112.0,B2
2026-05-22,000021,1500,56595.0,B2
2026-05-25,002222,300,33567.0,B2
2026-05-25,600584,800,64136.0,B2
2026-05-25,688008,100,28408.0,B2
2026-05-25,600522,1600,68624.0,B2
2026-05-25,000021,1500,61725.0,B2
2026-05-26,600584,400,35276.0,B2
2026-05-26,600522,1600,64768.0,B2
2026-05-26,000021,1500,64125.0,B2
2026-05-26,300433,900,34632.0,B2
2026-05-27,600584,400,34464.0,B2
2026-05-27,000021,1500,65970.0,B2
2026-05-27,300433,900,36252.0,B2
2026-05-27,002916,100,39605.0,B2
2026-05-28,600584,600,50844.0,B2
2026-05-28,000021,1500,63975.0,B2
2026-05-28,300433,900,36207.0,B2
2026-05-28,002916,100,39828.0,B2
2026-05-28,603986,100,48300.0,B2
2026-05-29,600584,600,49230.0,B2
2026-05-29,300433,900,36450.0,B2
2026-05-29,002916,100,41141.0,B2
2026-05-29,603986,100,46701.0,B2
2026-05-29,002463,400,52816.0,B2
2026-06-01,600584,700,52955.0,B2
2026-06-01,300433,900,37647.0,B2
2026-06-01,002916,100,38000.0,B2
2026-06-01,603986,100,46800.0,B2
2026-06-01,002463,400,49004.0,B2
2026-06-02,300433,900,37107.0,B2
2026-06-02,002916,100,39880.0,B2
2026-06-02,603986,100,47469.0,B2
2026-06-02,002463,400,52400.0,B2
2026-06-02,600183,1300,183391.0,B2
2026-06-03,300433,900,39951.0,B2
2026-06-03,002916,100,38200.0,B2
2026-06-03,603986,100,49223.0,B2
2026-06-03,002463,400,51920.0,B2
2026-06-03,600183,1300,183417.0,B2
2026-06-04,300433,900,39276.0,B2
2026-06-04,002916,100,39338.0,B2
2026-06-04,603986,100,52931.0,B2
2026-06-04,002463,400,56328.0,B2
2026-06-04,600183,1300,187148.0,B2
2026-06-05,300433,900,41049.0,B2
2026-06-05,002916,100,37300.0,B2
2026-06-05,603986,100,48800.0,B2
2026-06-05,002463,400,53288.0,B2
2026-06-05,600183,1300,178568.0,B2
2026-06-08,300433,900,38376.0,B2
2026-06-08,002916,100,36964.0,B2
2026-06-08,603986,100,47401.0,B2
2026-06-08,002463,400,54800.0,B2
2026-06-08,600183,1300,174278.0,B2
2026-06-09,002916,100,39596.0,B2
2026-06-09,603986,100,50050.0,B2
2026-06-09,002463,400,56436.0,B2
2026-06-09,600183,1300,191711.0,B2
2026-06-09,688146,100,25082.0,B2
2026-06-10,603986,100,48084.0,B2
2026-06-10,002463,400,52240.0,B2
2026-06-10,600183,1300,190970.0,B2
2026-06-10,688146,100,29200.0,B2
2026-06-11,002463,400,50764.0,B2
2026-06-11,600183,1300,194649.0,B2
2026-06-11,688146,100,34980.0,B2
2026-06-11,600522,1000,49270.0,B2
2026-06-11,601208,700,43204.0,B2
2026-06-12,600183,1300,196664.0,B2
2026-06-12,688146,100,30200.0,B2
2026-06-12,600522,1000,48600.0,B2
2026-06-12,601208,700,42742.0,B2
2026-06-12,002460,700,49812.0,B2
2026-06-15,600183,1300,216333.0,B2
2026-06-15,688146,100,31830.0,B2
2026-06-15,600522,1000,51350.0,B2
2026-06-15,601208,700,45654.0,B2
2026-06-15,002460,700,49924.0,B2
2026-06-16,688146,100,32300.0,B2
2026-06-16,600522,1000,54150.0,B2
2026-06-16,601208,700,50218.0,B2
2026-06-16,002460,700,50015.0,B2
2026-06-16,002466,3400,217566.0,B2
2026-06-17,688146,100,33970.0,B2
2026-06-17,600522,1000,54910.0,B2
2026-06-17,601208,700,51240.0,B2
2026-06-17,002460,700,49924.0,B2
2026-06-17,002466,3400,217736.0,B2
2026-06-18,688146,100,36400.0,B2
2026-06-18,600522,1000,56550.0,B2
2026-06-18,601208,700,52381.0,B2
2026-06-18,002460,700,48552.0,B2
2026-06-18,002466,3400,211412.0,B2
2026-06-22,688146,100,38999.0,B2
2026-06-22,600522,1000,59630.0,B2
2026-06-22,601208,700,55881.0,B2
2026-06-22,002460,700,50435.0,B2
2026-06-22,002466,3400,220898.0,B2
2026-06-23,688146,100,0.0,B2
2026-06-23,600522,1000,61730.0,B2
2026-06-23,601208,700,50295.0,B2
2026-06-23,002460,700,47600.0,B2
2026-06-23,002466,3400,208488.0,B2
2026-06-24,688146,100,0.0,B2
2026-06-24,600522,1000,61910.0,B2
2026-06-24,601208,700,52185.0,B2
2026-06-24,002460,700,50134.0,B2
2026-06-24,002466,3400,224842.0,B2
2026-06-24,002008,100,15223.0,B2
2026-06-25,688146,100,0.0,B2
2026-06-25,600522,1000,68100.0,B2
2026-06-25,601208,700,54306.0,B2
2026-06-25,002460,700,47852.0,B2
2026-06-25,002466,3400,219776.0,B2
2026-06-25,002008,100,15280.0,B2
2026-06-26,002460,700,44366.0,B2
2026-06-26,002466,3400,200328.0,B2
2026-06-26,002008,100,15127.0,B2
2026-06-26,000021,1500,80265.0,B2
2026-06-26,300285,500,51405.0,B2
2026-06-29,002466,3400,203558.0,B2
2026-06-29,002008,100,14120.0,B2
2026-06-29,000021,1500,88290.0,B2
2026-06-29,300285,500,52775.0,B2
2026-06-29,688110,300,57990.0,B2
2026-06-30,002466,3400,208488.0,B2
2026-06-30,002008,100,15011.0,B2
2026-06-30,000021,1500,96405.0,B2
2026-06-30,300285,500,51590.0,B2
2026-06-30,688110,300,61110.0,B2
