sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20
train,2026-03-30,20260330,20260330_600135_02,600135,600135.SH,乐凯胶片,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-30 16:13:35,33.42,53.42,20.0,100.0,48.97,33.87,97.29,2.99,23.02,7.15,51.7157,55.93,75.0,11.06,11.06,0.0,1,,1,0.005425,0.005425,0.0,0.0,0.0,,-0.051537,0.005425,-0.051537,0.0,0.0,,-0.128391,0.005425,-0.146474,0.0,0.0,,-0.079566,0.005425,-0.146474,0.0,0.0,,-0.097649,0.017179,-0.146474,0.0,0.0,
train,2026-03-30,20260330,20260330_600338_02,600338,600338.SH,西藏珠峰,2,当天出现买点,当天无卖点,2,3,1,0,2026-03-30 16:13:55,41.38,41.38,0.0,0.0,48.97,90.81,43.14,27.89,26.57,6.8,60.6544,58.19,75.0,17.73,17.73,0.0,0,,1,-0.040045,0.0,-0.040045,0.0,0.0,,-0.032149,0.0,-0.043993,0.0,0.0,,-0.055838,0.0,-0.06881,0.0,0.0,,0.077834,0.077834,-0.06881,1.0,0.0,,0.41568,0.41568,-0.06881,1.0,1.0,12.0
train,2026-03-30,20260330,20260330_600522_01,600522,600522.SH,中天科技,1,当天出现买点,当天无卖点,1,3,1,0,2026-03-30 16:11:36,40.43,40.43,0.0,0.0,48.97,84.58,68.87,22.92,29.69,6.0,62.8253,60.05,75.0,28.99,28.99,0.0,0,,1,0.037944,0.037944,0.0,0.0,0.0,,0.011383,0.037944,0.0,0.0,0.0,,0.043463,0.057951,0.0,1.0,0.0,,-0.022766,0.083132,-0.022766,1.0,0.0,,0.207313,0.234219,-0.041049,1.0,1.0,15.0
train,2026-03-30,20260330,20260330_600988_02,600988,600988.SH,赤峰黄金,2,当天出现买点,当天无卖点,2,3,1,0,2026-03-30 16:12:43,34.67,34.67,0.0,0.0,48.97,33.87,93.53,18.43,29.43,5.55,67.4377,62.69,75.0,42.94,42.94,0.0,0,,1,0.004891,0.004891,0.0,0.0,0.0,,0.047974,0.056125,0.0,1.0,0.0,,0.017466,0.056125,0.0,1.0,0.0,,0.024918,0.102934,0.0,1.0,1.0,6.0,-0.129716,0.102934,-0.129716,1.0,1.0,6.0
train,2026-03-30,20260330,20260330_601000_03,601000,601000.SH,唐山港,3,当天出现买点,当天无卖点,3,2,1,0,2026-03-30 16:10:25,69.43,69.43,0.0,100.0,98.9,99.17,90.83,1.93,16.54,7.25,72.2074,76.29,75.0,4.58,4.58,0.0,0,WATCH,1,0.024017,0.024017,0.0,0.0,0.0,,0.030568,0.037118,0.0,0.0,0.0,,0.028384,0.037118,0.0,0.0,0.0,,0.032751,0.052402,0.0,1.0,0.0,,0.067686,0.072052,0.0,1.0,0.0,
train,2026-03-30,20260330,20260330_603239_01,603239,603239.SH,浙江仙通,1,当天出现买点,当天无卖点,3,1,1,0,2026-03-30 16:11:36,18.02,38.02,20.0,0.0,48.97,99.78,85.48,11.48,8.7,8.2,60.5942,57.22,75.0,23.46,23.46,0.0,1,,1,0.018329,0.018329,0.0,0.0,0.0,,0.026854,0.030691,0.0,0.0,0.0,,0.116368,0.116368,0.0,1.0,1.0,5.0,0.036658,0.116368,0.0,1.0,1.0,5.0,0.063512,0.116368,-0.007246,1.0,1.0,5.0
train,2026-03-30,20260330,20260330_603456_01,603456,603456.SH,九洲药业,1,当天出现买点,当天无卖点,3,2,1,0,2026-03-30 16:12:20,45.02,45.02,0.0,0.0,48.97,92.83,82.16,31.35,17.4,7.2,65.4765,66.99,75.0,17.09,17.09,0.0,0,,1,0.007607,0.007607,0.0,0.0,0.0,,0.033353,0.038034,0.0,0.0,0.0,,-0.014628,0.038034,-0.014628,0.0,0.0,,0.009947,0.038034,-0.014628,0.0,0.0,,-0.17203,0.038034,-0.179637,0.0,0.0,
train,2026-03-30,20260330,20260330_603881_03,603881,603881.SH,数据港,3,当天出现买点,当天无卖点,3,2,1,0,2026-03-30 16:11:59,54.48,54.48,0.0,0.0,48.97,73.38,74.55,74.57,29.04,7.25,49.3658,63.39,75.0,38.3,38.3,0.0,0,,1,0.000783,0.000783,0.0,0.0,0.0,,-0.048042,0.012272,-0.048042,0.0,0.0,,-0.068407,0.012272,-0.068407,0.0,0.0,,0.075457,0.075457,-0.068407,1.0,0.0,,-0.044125,0.098695,-0.068407,1.0,0.0,
train,2026-03-30,20260330,20260330_688418_03,688418,688418.SH,震有科技,3,当天出现买点,当天无卖点,1,2,1,0,2026-03-30 16:14:21,47.4,47.4,0.0,0.0,48.97,81.79,79.12,74.24,19.93,7.2,43.2072,61.33,75.0,41.76,41.76,0.0,0,,1,-0.008142,0.0,-0.008142,0.0,0.0,,-0.050048,0.0,-0.050048,0.0,0.0,,-0.063697,0.0,-0.063697,0.0,0.0,,0.144636,0.144636,-0.063697,1.0,1.0,10.0,0.001197,0.221264,-0.063697,1.0,1.0,10.0
train,2026-03-31,20260331,20260331_000739_03,000739,000739.SZ,普洛药业,3,当天出现买点,当天无卖点,3,4,1,0,2026-03-31 16:13:10,43.68,43.68,0.0,0.0,49.34,29.81,83.03,88.4,14.67,5.7,55.4988,59.95,75.0,17.83,17.83,0.0,0,,1,0.032531,0.032531,0.0,0.0,0.0,,-0.012903,0.03365,-0.012903,0.0,0.0,,0.0157,0.03365,-0.012903,0.0,0.0,,0.001119,0.03365,-0.019069,0.0,0.0,,0.023229,0.054962,-0.036458,1.0,0.0,
train,2026-03-31,20260331,20260331_000810_01,000810,000810.SZ,创维数字,1,当天出现买点,当天无卖点,2,1,1,0,2026-03-31 16:15:17,39.41,39.41,0.0,0.0,49.34,29.81,79.05,31.12,14.68,5.75,49.7011,57.41,75.0,10.93,10.93,0.0,0,,1,-0.00183,0.0,-0.00183,0.0,0.0,,-0.030192,0.0,-0.031107,0.0,0.0,,0.05581,0.05581,-0.031107,1.0,0.0,,0.090576,0.097896,-0.031107,1.0,0.0,,0.16011,0.190302,-0.031107,1.0,1.0,12.0
train,2026-03-31,20260331,20260331_000868_03,000868,000868.SZ,安凯客车,3,当天出现买点,当天无卖点,3,2,1,0,2026-03-31 16:12:05,42.87,42.87,0.0,0.0,49.34,68.98,75.68,31.32,4.36,5.75,39.8529,54.96,75.0,4.61,4.61,0.0,0,,1,0.0,0.0,0.0,0.0,0.0,,-0.047722,0.0,-0.047722,0.0,0.0,,-0.013015,0.0,-0.047722,0.0,0.0,,-0.056399,0.0,-0.056399,0.0,0.0,,-0.02603,0.0,-0.067245,0.0,0.0,
train,2026-03-31,20260331,20260331_000905_02,000905,000905.SZ,厦门港务,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-31 16:14:23,38.44,38.44,0.0,0.0,49.34,91.59,14.97,5.55,19.68,6.6,48.6019,49.93,75.0,11.81,11.81,0.0,0,,1,-0.031329,0.0,-0.031329,0.0,0.0,,-0.043184,0.0,-0.043184,0.0,0.0,,0.003387,0.003387,-0.043184,0.0,0.0,,-0.07536,0.003387,-0.07536,0.0,0.0,,-0.086367,0.003387,-0.099069,0.0,0.0,
train,2026-03-31,20260331,20260331_002120_05,002120,002120.SZ,韵达股份,5,当天出现买点,当天无卖点,4,6,1,0,2026-03-31 16:11:36,40.72,40.72,0.0,0.0,49.34,29.81,73.39,55.93,17.06,6.5,55.9398,60.57,75.0,6.76,6.76,0.0,0,,1,0.004438,0.004438,0.0,0.0,0.0,,-0.016272,0.004438,-0.016272,0.0,0.0,,0.001479,0.004438,-0.017751,0.0,0.0,,0.02071,0.02071,-0.026627,0.0,0.0,,0.164201,0.202663,-0.026627,1.0,1.0,18.0
train,2026-03-31,20260331,20260331_002160_02,002160,002160.SZ,常铝股份,2,当天出现买点,当天无卖点,1,2,1,0,2026-03-31 16:11:19,40.34,40.34,0.0,0.0,49.34,99.65,48.1,10.68,20.02,7.0,53.773,57.68,75.0,5.38,5.38,0.0,0,,1,-0.050186,0.0,-0.050186,0.0,0.0,,-0.1171,0.0,-0.1171,0.0,0.0,,-0.04461,0.0,-0.1171,0.0,0.0,,-0.063197,0.0,-0.1171,0.0,0.0,,-0.081784,0.0,-0.1171,0.0,0.0,
train,2026-03-31,20260331,20260331_002218_02,002218,002218.SZ,拓日新能,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-31 16:14:49,38.7,58.7,20.0,100.0,49.34,69.97,94.14,5.53,27.35,8.55,49.3046,59.87,75.0,6.93,6.93,0.0,1,,1,-0.05772,0.0,-0.05772,0.0,0.0,,-0.150072,0.0,-0.150072,0.0,0.0,,-0.131313,0.0,-0.15873,0.0,0.0,,-0.193362,0.0,-0.193362,0.0,0.0,,-0.190476,0.0,-0.251082,0.0,0.0,
train,2026-03-31,20260331,20260331_002326_01,002326,002326.SZ,永太科技,1,当天出现买点,当天无卖点,2,1,1,0,2026-03-31 16:12:20,38.21,38.21,0.0,0.0,49.34,29.81,80.47,22.74,26.73,4.8,43.2109,52.97,75.0,22.8,22.8,0.0,0,,1,0.019737,0.019737,0.0,0.0,0.0,,-0.02807,0.019737,-0.02807,0.0,0.0,,0.015351,0.019737,-0.02807,0.0,0.0,,0.08114,0.098684,-0.02807,1.0,0.0,,0.078509,0.19386,-0.02807,1.0,1.0,16.0
train,2026-03-31,20260331,20260331_002629_04,002629,002629.SZ,仁智股份,4,当天出现买点,当天无卖点,1,3,1,0,2026-03-31 16:13:32,30.58,30.58,0.0,0.0,49.34,29.81,7.06,30.8,19.73,7.0,30.4482,44.23,75.0,6.63,6.63,0.0,0,,1,-0.001508,0.0,-0.001508,0.0,0.0,,0.007541,0.007541,-0.001508,0.0,0.0,,0.003017,0.019608,-0.001508,0.0,0.0,,-0.024133,0.019608,-0.031674,0.0,0.0,,-0.010558,0.060332,-0.031674,1.0,0.0,
train,2026-03-31,20260331,20260331_300416_01,300416,300416.SZ,苏试试验,1,当天出现买点,当天无卖点,1,1,1,0,2026-03-31 16:15:00,50.47,50.47,0.0,0.0,49.34,97.34,87.36,92.51,19.57,8.65,57.4908,70.96,75.0,17.67,17.67,0.0,0,,1,-0.000566,0.0,-0.000566,0.0,0.0,,-0.022071,0.005659,-0.022071,0.0,0.0,,0.007923,0.007923,-0.024901,0.0,0.0,,0.037917,0.039049,-0.024901,0.0,0.0,,-0.050368,0.059989,-0.054895,1.0,0.0,
train,2026-03-31,20260331,20260331_300503_02,300503,300503.SZ,昊志机电,2,当天出现买点,当天无卖点,1,2,1,0,2026-03-31 16:14:44,44.35,44.35,0.0,0.0,49.34,96.61,90.34,31.46,25.59,9.4,53.8828,71.84,75.0,52.03,52.03,0.0,0,,1,0.063425,0.063425,0.0,1.0,0.0,,0.019796,0.063425,0.0,1.0,0.0,,0.056121,0.063425,0.0,1.0,0.0,,0.059004,0.08572,0.0,1.0,0.0,,0.237747,0.249279,0.0,1.0,1.0,12.0
train,2026-03-31,20260331,20260331_300636_02,300636,300636.SZ,同和药业,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-31 16:11:41,47.36,47.36,0.0,0.0,49.34,85.47,84.53,65.64,4.7,7.25,56.8826,65.72,75.0,8.15,8.15,0.0,0,,1,0.008589,0.008589,0.0,0.0,0.0,,-0.015951,0.015951,-0.015951,0.0,0.0,,0.008589,0.015951,-0.015951,0.0,0.0,,0.008589,0.015951,-0.015951,0.0,0.0,,-0.046626,0.015951,-0.046626,0.0,0.0,
train,2026-03-31,20260331,20260331_600119_01,600119,600119.SH,长江投资,1,当天出现买点,当天无卖点,2,1,1,0,2026-03-31 16:10:11,54.13,54.13,0.0,0.0,49.34,93.0,70.2,98.86,2.04,5.65,31.8467,53.53,75.0,6.09,6.09,0.0,0,,1,0.019704,0.019704,0.0,0.0,0.0,,-0.060755,0.019704,-0.060755,0.0,0.0,,-0.014778,0.019704,-0.060755,0.0,0.0,,-0.034483,0.019704,-0.060755,0.0,0.0,,0.009852,0.019704,-0.060755,0.0,0.0,
train,2026-03-31,20260331,20260331_600268_02,600268,600268.SH,国电南自,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-31 16:12:15,44.73,44.73,0.0,0.0,49.34,95.09,94.92,10.23,27.1,6.95,62.9998,67.51,75.0,15.48,15.48,0.0,0,,1,0.012274,0.012274,0.0,0.0,0.0,,-0.093669,0.012274,-0.093669,0.0,0.0,,-0.052326,0.012274,-0.120155,0.0,0.0,,0.012274,0.012274,-0.120155,0.0,0.0,,-0.020672,0.049096,-0.120155,0.0,0.0,
train,2026-03-31,20260331,20260331_600712_02,600712,600712.SH,南宁百货,2,当天出现买点,当天无卖点,1,2,1,0,2026-03-31 16:12:51,42.02,42.02,0.0,0.0,49.34,29.81,82.99,72.64,3.78,4.5,36.1761,51.26,75.0,6.21,6.21,0.0,0,,1,0.008052,0.008052,0.0,0.0,0.0,,-0.032206,0.008052,-0.032206,0.0,0.0,,0.006441,0.008052,-0.032206,0.0,0.0,,-0.045089,0.008052,-0.045089,0.0,0.0,,0.0,0.008052,-0.074074,0.0,0.0,
train,2026-03-31,20260331,20260331_600829_02,600829,600829.SH,人民同泰,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-31 16:10:21,47.2,47.2,0.0,0.0,49.34,87.76,74.73,43.38,6.39,6.5,48.651,59.92,75.0,10.19,10.19,0.0,0,,1,0.013739,0.013739,0.0,0.0,0.0,,0.089303,0.10893,0.0,1.0,1.0,2.0,0.078508,0.14524,0.0,1.0,1.0,2.0,0.010795,0.14524,-0.039254,1.0,1.0,2.0,-0.050049,0.14524,-0.056919,1.0,1.0,2.0
train,2026-03-31,20260331,20260331_603976_02,603976,603976.SH,正川股份,2,当天出现买点,当天无卖点,3,1,1,0,2026-03-31 16:15:05,42.91,42.91,0.0,0.0,49.34,63.42,81.67,51.95,1.14,5.7,44.5654,56.9,75.0,20.02,20.02,0.0,0,,1,0.02048,0.02048,0.0,0.0,0.0,,-0.008492,0.023477,-0.008492,0.0,0.0,,0.012488,0.023477,-0.008492,0.0,0.0,,0.00999,0.023477,-0.014486,0.0,0.0,,0.057443,0.068931,-0.014486,1.0,0.0,
validation,2026-04-01,20260401,20260401_000650_01,000650,000650.SZ,仁和药业,1,当天出现买点,当天无卖点,3,2,1,0,2026-04-01 16:12:16,48.22,48.22,0.0,0.0,48.75,79.37,78.92,70.97,11.22,7.4,66.1326,67.74,75.0,5.86,5.86,0.0,0,,1,0.005119,0.005119,0.0,0.0,0.0,,-0.001706,0.005119,-0.005119,0.0,0.0,,0.0,0.010239,-0.005119,0.0,0.0,,0.005119,0.010239,-0.005119,0.0,0.0,,-0.02901,0.010239,-0.052901,0.0,0.0,
validation,2026-04-01,20260401,20260401_002014_01,002014,002014.SZ,永新股份,1,当天出现买点,当天无卖点,2,3,1,0,2026-04-01 16:12:56,35.67,35.67,0.0,0.0,48.75,27.35,79.25,12.66,3.28,5.6,52.9697,57.22,75.0,12.03,12.03,0.0,0,,1,-0.010806,0.0,-0.010806,0.0,0.0,,-0.035744,0.0,-0.035744,0.0,0.0,,-0.027431,0.0,-0.035744,0.0,0.0,,-0.004156,0.0,-0.035744,0.0,0.0,,-0.069825,0.0,-0.074813,0.0,0.0,
validation,2026-04-01,20260401,20260401_002120_06,002120,002120.SZ,韵达股份,6,当天出现买点,当天无卖点,5,6,1,0,2026-04-01 16:14:36,44.35,44.35,0.0,0.0,48.75,27.35,75.95,96.72,16.62,6.7,53.3305,61.42,75.0,6.79,6.79,0.0,0,,1,-0.005891,0.0,-0.005891,0.0,0.0,,-0.022091,0.0,-0.022091,0.0,0.0,,-0.019146,0.0,-0.022091,0.0,0.0,,0.025037,0.025037,-0.030928,0.0,0.0,,0.157585,0.197349,-0.030928,1.0,1.0,17.0
validation,2026-04-01,20260401,20260401_002326_02,002326,002326.SZ,永太科技,2,当天出现买点,当天无卖点,1,1,1,0,2026-04-01 16:15:23,37.67,37.67,0.0,0.0,48.75,27.35,82.49,22.46,26.83,6.35,39.9727,57.0,75.0,23.25,23.25,0.0,0,,1,-0.024946,0.0,-0.024946,0.0,0.0,,-0.043871,0.0,-0.046882,0.0,0.0,,-0.009462,0.0,-0.046882,0.0,0.0,,0.063226,0.077419,-0.046882,1.0,0.0,,0.052043,0.170753,-0.046882,1.0,1.0,16.0
validation,2026-04-01,20260401,20260401_002629_05,002629,002629.SZ,仁智股份,5,当天出现买点,当天无卖点,2,3,1,0,2026-04-01 16:10:48,38.42,38.42,0.0,0.0,48.75,61.44,25.48,51.95,19.22,7.1,26.5367,47.46,75.0,6.62,6.62,0.0,0,,1,0.009063,0.009063,0.0,0.0,0.0,,0.021148,0.021148,0.0,0.0,0.0,,-0.007553,0.021148,-0.007553,0.0,0.0,,0.009063,0.021148,-0.030211,0.0,0.0,,-0.022659,0.061934,-0.030211,1.0,0.0,
validation,2026-04-01,20260401,20260401_002745_02,002745,002745.SZ,木林森,2,当天出现买点,当天无卖点,2,4,1,0,2026-04-01 16:13:55,38.53,38.53,0.0,0.0,48.75,27.35,86.32,25.85,22.75,8.3,52.5517,66.7,75.0,8.69,8.69,0.0,0,,1,-0.027618,0.0,-0.027618,0.0,0.0,,-0.049482,0.0,-0.050633,0.0,0.0,,-0.009206,0.0,-0.050633,0.0,0.0,,-0.03107,0.0,-0.050633,0.0,0.0,,0.09206,0.09206,-0.050633,1.0,0.0,
validation,2026-04-01,20260401,20260401_300601_02,300601,300601.SZ,康泰生物,2,当天出现买点,当天无卖点,3,2,1,0,2026-04-01 16:15:50,44.17,44.17,0.0,0.0,48.75,88.81,82.73,20.92,14.69,6.75,54.7697,62.91,75.0,14.38,14.38,0.0,0,,1,-0.010431,0.0,-0.010431,0.0,0.0,,-0.028512,0.0,-0.039638,0.0,0.0,,-0.032684,0.0,-0.039638,0.0,0.0,,-0.009736,0.0,-0.039638,0.0,0.0,,-0.019471,0.020862,-0.039638,0.0,0.0,
validation,2026-04-01,20260401,20260401_600176_01,600176,600176.SH,中国巨石,1,当天出现买点,当天无卖点,1,0,1,0,2026-04-01 16:14:51,42.71,42.71,0.0,0.0,48.75,85.46,59.96,19.86,28.9,6.1,60.4622,58.75,75.0,25.71,25.71,0.0,0,,1,-0.003112,0.0,-0.003112,0.0,0.0,,0.024115,0.024115,-0.003112,0.0,0.0,,0.08907,0.08907,-0.003112,1.0,0.0,,0.283547,0.283547,-0.003112,1.0,1.0,6.0,0.34189,0.388565,-0.003112,1.0,1.0,6.0
validation,2026-04-01,20260401,20260401_600724_02,600724,600724.SH,宁波富达,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-01 16:15:29,39.64,39.64,0.0,0.0,48.75,95.4,84.72,0.86,10.83,8.45,58.6289,60.6,75.0,6.66,6.66,0.0,1,,1,-0.012012,0.0,-0.012012,0.0,0.0,,0.003003,0.003003,-0.036036,0.0,0.0,,0.043544,0.043544,-0.036036,0.0,0.0,,0.016517,0.043544,-0.036036,0.0,0.0,,0.046547,0.102102,-0.036036,1.0,1.0,13.0
validation,2026-04-01,20260401,20260401_600754_04,600754,600754.SH,锦江酒店,4,当天出现买点,当天无卖点,5,5,1,0,2026-04-01 16:15:17,60.07,60.07,0.0,0.0,98.08,96.45,87.03,7.14,20.71,7.7,63.9469,73.56,75.0,29.2,29.2,0.0,0,WATCH,1,-0.035959,0.0,-0.035959,0.0,0.0,,-0.069863,0.0,-0.069863,0.0,0.0,,-0.056164,0.0,-0.069863,0.0,0.0,,-0.044863,0.0,-0.080479,0.0,0.0,,-0.124658,0.0,-0.137671,0.0,0.0,
validation,2026-04-01,20260401,20260401_603048_02,603048,603048.SH,浙江黎明,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-01 16:15:13,40.54,40.54,0.0,0.0,48.75,27.35,73.8,98.99,5.83,5.85,49.2842,56.96,75.0,21.93,21.93,0.0,0,,1,-0.008664,0.0,-0.008664,0.0,0.0,,-0.02508,0.0,-0.03876,0.0,0.0,,0.016416,0.016416,-0.03876,0.0,0.0,,0.021432,0.048792,-0.03876,0.0,0.0,,0.067487,0.067487,-0.03876,1.0,0.0,
validation,2026-04-02,20260402,20260402_000568_02,000568,000568.SZ,泸州老窖,2,当天出现买点,当天无卖点,2,1,1,0,2026-04-02 16:13:39,40.16,40.16,0.0,0.0,49.0,30.47,82.6,40.89,26.25,4.65,61.2682,57.63,75.0,105.96,105.96,0.0,0,,1,-0.015949,0.0,-0.015949,0.0,0.0,,-0.008777,0.0,-0.023311,0.0,0.0,,-0.032559,0.0,-0.032559,0.0,0.0,,-0.044923,0.0,-0.044923,0.0,0.0,,-0.072008,0.0,-0.072008,0.0,0.0,
validation,2026-04-02,20260402,20260402_002007_03,002007,002007.SZ,华兰生物,3,当天出现买点,当天无卖点,3,2,1,0,2026-04-02 16:11:38,43.54,43.54,0.0,0.0,49.0,64.06,75.14,34.46,15.16,6.1,60.5026,61.18,75.0,14.86,14.86,0.0,0,,1,-0.016824,0.0,-0.016824,0.0,0.0,,0.006057,0.006057,-0.016824,0.0,0.0,,0.003365,0.006057,-0.016824,0.0,0.0,,0.012113,0.014132,-0.016824,0.0,0.0,,-0.026918,0.014132,-0.02961,0.0,0.0,
validation,2026-04-02,20260402,20260402_002233_01,002233,002233.SZ,塔牌集团,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-02 16:14:09,43.58,43.58,0.0,0.0,49.0,30.47,75.07,95.07,11.1,6.25,55.6188,60.4,75.0,9.36,9.36,0.0,0,,1,-0.025641,0.0,-0.025641,0.0,0.0,,0.006413,0.006413,-0.025641,0.0,0.0,,0.003206,0.008554,-0.025641,0.0,0.0,,-0.028847,0.008554,-0.028847,0.0,0.0,,-0.108103,0.04701,-0.131441,0.0,0.0,
validation,2026-04-02,20260402,20260402_002353_02,002353,002353.SZ,杰瑞股份,2,当天出现买点,当天无卖点,3,2,1,0,2026-04-02 16:11:02,35.0,35.0,0.0,0.0,49.0,86.46,24.89,9.25,29.27,7.55,56.2031,55.63,75.0,108.0,108.0,0.0,0,,1,-0.005833,0.0,-0.005833,0.0,0.0,,0.035463,0.035463,-0.058704,0.0,0.0,,0.087593,0.087593,-0.058704,1.0,0.0,,0.122037,0.122037,-0.058704,1.0,1.0,10.0,0.389259,0.389259,-0.058704,1.0,1.0,10.0
validation,2026-04-02,20260402,20260402_002602_03,002602,002602.SZ,世纪华通,3,当天出现买点,当天无卖点,3,2,1,0,2026-04-02 16:12:48,32.5,32.5,0.0,0.0,49.0,30.47,54.39,1.83,28.57,5.0,62.047,53.5,75.0,16.97,16.97,0.0,0,,1,0.004125,0.004125,0.0,0.0,0.0,,0.038892,0.038892,0.0,0.0,0.0,,-0.004125,0.038892,-0.008839,0.0,0.0,,0.013553,0.038892,-0.042428,0.0,0.0,,-0.05716,0.038892,-0.05716,0.0,0.0,
validation,2026-04-02,20260402,20260402_300705_02,300705,300705.SZ,九典制药,2,当天出现买点,当天无卖点,2,0,1,0,2026-04-02 16:10:37,44.3,44.3,0.0,0.0,49.0,87.12,76.55,21.58,10.58,6.45,68.3275,64.51,75.0,14.57,14.57,0.0,0,,1,-0.025395,0.0,-0.025395,0.0,0.0,,-0.012354,0.0,-0.025395,0.0,0.0,,-0.021963,0.0,-0.025395,0.0,0.0,,-0.043926,0.0,-0.043926,0.0,0.0,,-0.119423,0.0,-0.119423,0.0,0.0,
validation,2026-04-02,20260402,20260402_600132_01,600132,600132.SH,重庆啤酒,1,当天出现买点,当天无卖点,2,2,1,0,2026-04-02 16:10:41,54.01,54.01,0.0,0.0,49.0,88.44,85.2,93.26,20.1,5.4,62.8744,62.75,75.0,57.99,57.99,0.0,0,,1,-0.012588,0.0,-0.012588,0.0,0.0,,-0.015003,0.0,-0.017417,0.0,0.0,,-0.050354,0.0,-0.050354,0.0,0.0,,-0.069322,0.0,-0.069322,0.0,0.0,,-0.069322,0.0,-0.086394,0.0,0.0,
validation,2026-04-02,20260402,20260402_601086_01,601086,601086.SH,国芳集团,1,当天出现买点,当天无卖点,2,2,1,0,2026-04-02 16:10:39,41.99,41.99,0.0,0.0,49.0,30.47,69.74,92.8,4.73,5.6,39.1575,53.3,75.0,8.82,8.82,0.0,0,,1,-0.021542,0.0,-0.021542,0.0,0.0,,0.010204,0.010204,-0.021542,0.0,0.0,,0.002268,0.010204,-0.021542,0.0,0.0,,0.020408,0.021542,-0.021542,0.0,0.0,,-0.006803,0.021542,-0.081633,0.0,0.0,
validation,2026-04-02,20260402,20260402_601975_02,601975,601975.SH,招商南油,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-02 16:12:39,44.41,44.41,0.0,0.0,49.0,96.56,69.92,48.73,28.91,6.95,72.6983,66.12,75.0,4.8,4.8,0.0,0,,1,0.060417,0.060417,0.0,1.0,0.0,,0.064583,0.089583,0.0,1.0,0.0,,-0.004167,0.089583,-0.004167,1.0,0.0,,-0.1,0.089583,-0.1,1.0,0.0,,-0.025,0.089583,-0.110417,1.0,0.0,
validation,2026-04-02,20260402,20260402_603010_02,603010,603010.SH,万盛股份,2,当天出现买点,当天无卖点,3,3,1,0,2026-04-02 16:13:46,35.08,35.08,0.0,0.0,49.0,30.47,77.19,19.03,12.57,7.55,47.5923,61.34,75.0,11.61,11.61,0.0,0,,1,-0.010336,0.0,-0.010336,0.0,0.0,,0.017227,0.017227,-0.010336,0.0,0.0,,0.080965,0.080965,-0.010336,1.0,0.0,,0.107666,0.107666,-0.010336,1.0,1.0,10.0,0.12317,0.147287,-0.010336,1.0,1.0,10.0
validation,2026-04-02,20260402,20260402_688017_02,688017,688017.SH,绿的谐波,2,当天出现买点,当天无卖点,1,2,1,0,2026-04-02 16:15:29,31.79,31.79,0.0,0.0,49.0,30.47,40.61,1.89,26.96,6.3,52.3943,52.81,75.0,193.5,193.5,0.0,0,,1,-0.032041,0.0,-0.032041,0.0,0.0,,0.051421,0.051421,-0.040517,1.0,0.0,,0.054264,0.054264,-0.040517,1.0,0.0,,0.100775,0.100775,-0.040517,1.0,1.0,10.0,0.172145,0.172145,-0.040517,1.0,1.0,10.0
validation,2026-04-03,20260403,20260403_002007_04,002007,002007.SZ,华兰生物,4,当天出现买点,当天无卖点,2,2,1,0,2026-04-03 16:11:26,35.09,35.09,0.0,0.0,49.48,34.86,76.72,16.1,15.09,4.6,56.3165,54.62,75.0,14.61,14.61,0.0,0,,1,0.010267,0.010267,0.0,0.0,0.0,,0.006845,0.023272,0.0,0.0,0.0,,0.011636,0.023272,0.0,0.0,0.0,,0.022587,0.031485,0.0,0.0,0.0,,-0.013005,0.031485,-0.013005,0.0,0.0,
validation,2026-04-03,20260403,20260403_300166_04,300166,300166.SZ,东方国信,4,当天出现买点,当天无卖点,5,4,1,0,2026-04-03 16:10:59,59.65,59.65,0.0,100.0,49.48,94.76,97.34,41.85,29.1,7.45,57.5534,70.26,75.0,14.9,14.9,0.0,0,,1,-0.012081,0.0,-0.012081,0.0,0.0,,0.075839,0.136242,-0.012081,1.0,1.0,2.0,0.14094,0.14094,-0.012081,1.0,1.0,2.0,0.09396,0.15302,-0.012081,1.0,1.0,2.0,0.277181,0.277181,-0.012081,1.0,1.0,2.0
