event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20
20260204_600305_01,2026-02-04,600305,600305.SH,0.0,0.015971,0.006143,0.011057,-0.003686,-0.004914,-0.022113,-0.031941,-0.025799,-0.022113,-0.025799,-0.023342,-0.035627,-0.039312,-0.052826,-0.051597,-0.040541,-0.036855,-0.035627,-0.039312,-0.040541
20260204_600579_01,2026-02-04,600579,600579.SH,0.0,-0.009815,-0.002181,0.002181,0.006543,-0.004362,-0.008724,-0.005453,0.009815,0.013086,0.015267,0.019629,-0.003272,0.011996,-0.006543,0.009815,0.008724,-0.02072,-0.026172,-0.02181,-0.034896
20260204_600622_03,2026-02-04,600622,600622.SH,0.0,0.003401,-0.006803,0.017007,0.010204,0.006803,-0.017007,-0.030612,-0.020408,0.017007,-0.017007,-0.017007,-0.034014,-0.05102,-0.057823,-0.05102,-0.040816,-0.05102,-0.044218,-0.044218,-0.047619
20260204_600675_01,2026-02-04,600675,600675.SH,0.0,0.003378,-0.013514,0.0,-0.013514,-0.016892,-0.02027,-0.030405,-0.030405,0.010135,-0.027027,-0.023649,-0.047297,-0.064189,-0.087838,-0.081081,-0.064189,-0.077703,-0.067568,-0.067568,-0.060811
20260204_600757_02,2026-02-04,600757,600757.SH,0.0,0.004362,-0.008724,0.007634,0.034896,0.011996,0.0,-0.005453,-0.005453,0.004362,-0.001091,0.0,-0.009815,-0.019629,-0.041439,-0.040349,-0.027263,-0.02181,-0.019629,-0.004362,-0.001091
20260204_600872_01,2026-02-04,600872,600872.SH,0.0,0.028946,0.0071,0.022938,0.009831,0.015292,0.0213,0.022938,0.032223,0.036046,0.031131,0.022938,0.016931,0.012561,-0.000546,-0.013654,0.029492,0.015292,0.009831,0.004915,-0.004369
20260204_600903_01,2026-02-04,600903,600903.SH,0.0,0.001456,-0.007278,-0.005822,-0.014556,-0.0131,-0.027656,-0.037846,-0.018923,-0.018923,-0.021834,-0.011645,0.018923,0.120815,0.040757,0.018923,0.0131,0.014556,0.0,-0.005822,0.011645
20260204_601890_01,2026-02-04,601890,601890.SH,0.0,-0.011586,-0.024064,-0.010695,0.00713,-0.003565,0.003565,0.104278,0.214795,0.194296,0.188057,0.220143,0.149733,0.109626,0.132799,0.114082,0.12656,0.0918,0.088235,0.06328,0.037433
20260204_603307_01,2026-02-04,603307,603307.SH,0.0,0.010317,0.011516,0.023273,0.014875,0.012236,-0.002879,-0.004079,0.008157,0.004559,0.00144,-0.019194,-0.051104,-0.06334,-0.068618,-0.067898,-0.042226,-0.046785,-0.023512,-0.034069,-0.038628
20260204_603976_01,2026-02-04,603976,603976.SH,0.0,0.008197,0.000482,0.018804,0.019286,0.017358,-0.002411,-0.007232,0.000482,0.005304,-0.002411,0.012536,-0.026037,-0.047734,-0.059306,-0.050145,-0.020251,-0.026037,-0.003375,-0.018322,-0.03134
20260204_603989_01,2026-02-04,603989,603989.SH,0.0,-0.002755,-0.018733,0.003857,0.013223,0.009366,0.018733,0.008815,0.046832,0.060606,0.087603,0.0573,0.053994,0.050138,0.039118,0.04022,0.038017,0.001653,0.038017,0.038017,0.007163
20260204_605117_02,2026-02-04,605117,605117.SH,0.0,-0.042169,-0.036303,0.03088,0.053901,0.069175,0.070282,0.047039,0.021251,0.089762,0.088323,0.156613,0.272274,0.349862,0.363697,0.332595,0.283232,0.377975,0.326951,0.459657,0.505147
20260204_688063_01,2026-02-04,688063,688063.SH,0.0,-0.057671,-0.045546,-0.024872,-0.040261,-0.041038,-0.033111,-0.051609,-0.034976,-0.005441,-0.015389,0.006684,0.024561,0.082854,0.078035,0.052697,0.047101,0.101974,0.084098,0.134307,0.251049
20260204_688400_01,2026-02-04,688400,688400.SH,0.0,-0.043694,-0.05045,-0.002703,-0.00045,-0.024775,0.026577,0.010135,0.029955,0.038063,0.046622,0.047748,0.017568,-0.03018,-0.033784,-0.038964,-0.020045,-0.045946,-0.003153,-0.020045,-0.045495
20260204_688556_01,2026-02-04,688556,688556.SH,0.0,-0.093231,-0.08046,-0.033844,-0.081737,-0.097063,-0.0894,-0.066411,-0.048531,0.065134,0.054278,0.11175,0.100255,0.033206,0.016603,0.012133,0.007024,-0.030651,0.082375,0.079183,0.034483
20260205_002343_01,2026-02-05,002343,002343.SZ,0.0,-0.013055,0.044386,0.109661,0.037859,-0.005222,-0.01436,-0.043081,-0.04047,-0.062663,-0.061358,-0.092689,-0.124021,-0.13577,-0.124021,-0.10705,-0.110966,-0.103133,-0.113577,-0.127937,-0.137076
20260205_002355_01,2026-02-05,002355,002355.SZ,0.0,-0.033422,-0.028075,-0.028075,-0.07754,-0.092246,-0.001337,0.009358,-0.006684,-0.013369,-0.026738,-0.070856,-0.114973,-0.109626,-0.020053,-0.02139,-0.016043,0.004011,0.005348,-0.025401,-0.010695
20260205_002677_02,2026-02-05,002677,002677.SZ,0.0,0.002099,-0.034627,-0.050367,-0.057712,-0.062959,-0.056663,-0.056663,-0.010493,0.013641,0.012592,-0.045121,-0.082896,-0.094439,-0.078699,-0.072403,-0.065058,-0.040923,-0.059811,-0.093389,-0.105981
20260205_002812_01,2026-02-05,002812,002812.SZ,0.0,0.099962,0.112601,0.101111,0.166794,0.17771,0.235159,0.26982,0.257373,0.196668,0.185944,0.162007,0.179433,0.182497,0.178859,0.172922,0.257181,0.271352,0.335504,0.357526,0.39774
20260205_002959_01,2026-02-05,002959,002959.SZ,0.0,-0.006699,0.00201,0.003796,0.008263,0.001563,-0.010496,-0.006253,-0.010719,-0.021661,-0.021438,-0.051139,-0.059625,-0.077043,-0.066771,-0.058285,-0.063421,-0.052479,-0.055828,0.002903,0.00469
20260205_300648_01,2026-02-05,300648,300648.SZ,0.0,0.00401,-0.004845,0.000334,-0.037594,-0.013033,0.021721,0.033417,0.045948,0.027736,0.047285,0.041604,-0.007352,-0.020384,0.055639,0.06132,0.053467,0.057644,0.046951,-0.00117,-0.034085
20260205_300741_02,2026-02-05,300741,300741.SZ,0.0,0.027866,0.030546,0.026796,0.019825,0.0075,0.01179,0.018221,-0.002145,-0.016075,-0.008575,-0.038051,-0.080923,-0.097533,-0.091103,-0.077708,-0.074493,-0.061092,-0.063237,-0.059487,-0.051982
20260205_600754_01,2026-02-05,600754,600754.SH,0.0,-0.022152,-0.020042,-0.009494,-0.0327,-0.059423,-0.063994,-0.043249,-0.037623,-0.061181,-0.005626,-0.011955,-0.029536,-0.037271,-0.061181,-0.059072,-0.075246,-0.057665,-0.055204,-0.037623,-0.034107
20260205_601021_01,2026-02-05,601021,601021.SH,0.0,-0.007907,-0.000841,-0.011945,-0.020525,-0.03432,-0.044751,-0.06679,-0.068641,-0.065444,-0.074697,-0.113728,-0.136272,-0.153432,-0.163526,-0.152759,-0.199192,-0.176312,-0.180182,-0.185902,-0.189098
20260205_601198_01,2026-02-05,601198,601198.SH,0.0,0.012152,0.019299,0.024303,0.030736,0.025018,0.012152,0.014296,0.015011,0.00143,-0.002144,-0.002144,-0.012152,-0.033595,-0.03574,-0.029307,-0.040029,-0.033595,-0.030736,-0.03574,-0.032166
20260205_603477_01,2026-02-05,603477,603477.SH,0.0,0.005637,0.012401,0.003946,0.000564,-0.020857,-0.03044,-0.031003,-0.019166,-0.023675,0.0,-0.000564,0.013529,0.018602,-0.018602,0.04566,0.053551,0.066516,0.0823,0.086246,0.071026
20260205_603810_01,2026-02-05,603810,603810.SH,0.0,0.01339,0.033475,0.014607,0.031041,0.006086,0.012173,0.043214,0.047474,0.042605,0.049909,0.023128,0.04504,0.038344,0.037736,0.080341,0.037736,0.057212,0.049909,0.037127,0.048083
20260206_002548_01,2026-02-06,002548,002548.SZ,0.0,0.06006,0.036036,0.043544,0.003003,0.003003,0.009009,0.027027,0.034535,0.078078,0.036036,-0.066066,-0.045045,0.001502,0.013514,-0.001502,0.004505,-0.009009,-0.024024,-0.043544,-0.036036
20260206_002602_02,2026-02-06,002602,002602.SZ,0.0,-0.026263,-0.038384,-0.028283,-0.032828,-0.029798,-0.043939,-0.052525,-0.063636,-0.070202,-0.112121,-0.121212,-0.123737,-0.084343,-0.079798,-0.105556,-0.104545,-0.127273,-0.144949,-0.151515,-0.150505
20260206_002936_01,2026-02-06,002936,002936.SZ,0.0,0.005208,0.005208,0.005208,0.0,-0.005208,0.0,0.005208,0.0,0.005208,0.010417,0.0,-0.020833,-0.015625,-0.010417,-0.010417,-0.010417,-0.005208,0.005208,0.005208,0.010417
20260206_300343_01,2026-02-06,300343,300343.SZ,0.0,0.009615,-0.003205,0.020833,0.008013,0.00641,0.020833,0.060897,0.065705,0.096154,0.096154,0.019231,0.022436,0.035256,0.057692,0.076923,0.080128,0.081731,0.108974,0.081731,0.094551
20260206_300467_01,2026-02-06,300467,300467.SZ,0.0,-0.007044,0.008805,0.022894,-0.000294,-0.013208,0.007044,-0.000881,-0.027297,-0.028471,-0.035222,-0.09774,-0.117992,-0.11946,-0.075726,-0.106252,-0.100088,-0.113296,-0.116525,-0.129146,-0.111829
20260206_300741_03,2026-02-06,300741,300741.SZ,0.0,0.002607,-0.001041,-0.007822,-0.019814,-0.01564,-0.009384,-0.029197,-0.04275,-0.035453,-0.06413,-0.105839,-0.122,-0.115744,-0.102712,-0.099584,-0.086546,-0.088633,-0.084985,-0.077683,-0.075601
20260206_688169_01,2026-02-06,688169,688169.SH,0.0,0.002842,0.006477,0.005023,-0.017249,-0.020554,6.6e-05,-0.003965,-0.03972,-0.054326,-0.083207,-0.106867,-0.120812,-0.115591,-0.110237,-0.132906,-0.116251,-0.111096,-0.111889,-0.12253,-0.148966
20260206_688316_02,2026-02-06,688316,688316.SH,0.0,0.053183,0.055968,0.106764,0.211804,0.209284,0.144828,0.06366,0.041777,0.102387,0.034748,-0.072149,-0.066313,-0.059019,-0.01061,0.187268,0.187931,0.132361,0.099469,0.013528,0.033156
20260209_000528_01,2026-02-09,000528,000528.SZ,0.0,0.003396,0.005942,-0.001698,-0.028862,0.002547,0.013582,0.008489,0.013582,-0.010187,-0.051783,-0.071307,-0.066214,-0.063667,-0.113752,-0.094228,-0.095076,-0.114601,-0.123939,-0.149406,-0.149406
20260209_002081_01,2026-02-09,002081,002081.SZ,0.0,-0.015915,-0.015915,-0.02122,-0.04244,-0.026525,-0.007958,-0.02122,-0.018568,-0.034483,-0.06366,-0.082228,-0.071618,-0.039788,-0.05305,-0.047745,-0.037135,-0.034483,-0.034483,-0.045093,-0.050398
20260209_002120_01,2026-02-09,002120,002120.SZ,0.0,-0.008608,-0.001435,-0.012912,-0.02439,-0.018651,-0.014347,-0.004304,0.021521,0.0,-0.014347,-0.038737,-0.035868,-0.018651,-0.028694,-0.007174,-0.002869,-0.002869,0.004304,0.0,-0.010043
20260209_002272_01,2026-02-09,002272,002272.SZ,0.0,-0.014176,-0.027171,0.070289,-0.000591,0.019492,0.031305,0.134672,0.15003,0.204371,0.131128,0.244536,0.240992,0.226816,0.171294,0.23036,0.222091,0.151802,0.104548,0.129356,0.047844
20260209_002353_01,2026-02-09,002353,002353.SZ,0.0,0.039158,0.044582,0.127888,0.067469,0.124851,0.135698,0.196442,0.272047,0.355787,0.333876,0.254041,0.338648,0.328778,0.285389,0.29949,0.214991,0.176592,0.141447,0.100336,0.092309
20260209_002445_01,2026-02-09,002445,002445.SZ,0.0,0.053571,0.021429,-0.007143,0.092857,0.203571,0.325,0.457143,0.603571,0.442857,0.321429,0.453571,0.464286,0.4,0.325,0.457143,0.525,0.442857,0.585714,0.503571,0.439286
20260209_002660_01,2026-02-09,002660,002660.SZ,0.0,-0.004103,-0.009231,-0.006154,-0.009231,0.003077,0.002051,0.004103,-0.002051,-0.041026,-0.082051,-0.077949,-0.041026,-0.029744,-0.028718,-0.008205,-0.009231,-0.027692,-0.038974,-0.044103,-0.068718
20260209_002795_01,2026-02-09,002795,002795.SZ,0.0,0.0,-0.037344,-0.012448,-0.023513,0.074689,0.120332,0.099585,0.112033,0.192254,0.143845,0.138313,0.089903,0.08852,0.084371,0.105118,0.080221,0.067773,0.059474,0.091286,0.052559
20260209_002821_01,2026-02-09,002821,002821.SZ,0.0,0.016686,0.007179,0.003589,-0.024253,-0.036088,-0.034342,-0.039096,-0.054133,-0.083818,-0.102639,-0.057043,-0.0552,-0.036574,-0.049282,-0.017268,-0.030559,-0.042006,-0.036574,-0.038805,-0.042491
20260209_002909_01,2026-02-09,002909,002909.SZ,0.0,-0.010624,-0.011952,-0.011952,-0.01328,0.00664,0.023904,0.015936,0.02656,-0.015936,-0.058433,-0.059761,-0.050465,-0.009296,-0.023904,-0.01328,-0.009296,-0.023904,-0.035857,-0.042497,-0.075697
20260209_300166_01,2026-02-09,300166,300166.SZ,0.0,0.062966,0.151616,0.268434,0.191384,0.117647,0.087821,0.108534,0.136703,0.062966,-0.001657,0.002486,-0.004143,0.052196,0.096106,0.097763,0.08865,0.086993,0.002486,0.042254,0.114333
20260209_300198_01,2026-02-09,300198,300198.SZ,0.0,-0.01773,0.0,-0.014184,0.031915,0.007092,0.014184,-0.01773,-0.007092,-0.035461,-0.070922,-0.085106,-0.067376,-0.049645,-0.078014,-0.070922,-0.074468,-0.085106,-0.049645,0.042553,0.0
20260209_300383_01,2026-02-09,300383,300383.SZ,0.0,0.066667,0.055856,0.112312,0.066066,-0.047447,-0.068468,-0.006006,0.048048,-0.011411,-0.1003,-0.106907,-0.096096,-0.106306,-0.05045,-0.022823,-0.007808,-0.012613,-0.088889,-0.076877,-0.100901
20260209_300569_02,2026-02-09,300569,300569.SZ,0.0,-0.011111,-0.012698,-0.01746,-0.033333,-0.001587,0.0,0.034921,0.038095,0.011111,0.004762,0.004762,0.038095,0.049206,0.063492,0.074603,0.106349,0.119048,0.236508,0.32381,0.277778
20260209_300710_01,2026-02-09,300710,300710.SZ,0.0,-0.019459,-0.024628,-0.044694,-0.038614,0.004561,0.002432,-0.01429,-0.013986,-0.071146,-0.10003,-0.111584,-0.072362,-0.061417,-0.054424,-0.021283,-0.039526,-0.056552,-0.072971,-0.072666,-0.089997
20260209_300711_01,2026-02-09,300711,300711.SZ,0.0,0.011498,-0.028223,-0.022997,-0.025784,-0.036237,-0.034843,-0.031359,-0.028571,0.008362,-0.101045,-0.067944,-0.049129,-0.033101,-0.044599,-0.010105,-0.040767,-0.072474,-0.098606,-0.090592,-0.122648
20260209_600037_01,2026-02-09,600037,600037.SH,0.0,0.035152,0.007273,-0.013333,-0.029091,-0.031515,-0.030303,-0.012121,-0.020606,-0.046061,-0.08,-0.092121,-0.084848,-0.071515,-0.05697,-0.038788,-0.033939,-0.029091,-0.049697,-0.047273,-0.064242
20260209_600177_01,2026-02-09,600177,600177.SH,0.0,0.004052,0.009456,0.001351,-0.020276,-0.018925,-0.016223,-0.018925,-0.01082,-0.020276,-0.024328,-0.056761,-0.066217,-0.051358,-0.052709,-0.044604,-0.018925,0.004052,0.021613,0.032433,0.044591
20260209_600292_01,2026-02-09,600292,600292.SH,0.0,0.016606,0.118412,0.13213,0.153791,0.148014,0.155957,0.115523,0.098195,0.098917,0.076534,0.083032,0.12852,0.13213,0.129964,0.130686,0.103971,0.095307,0.058484,0.066426,0.050542
20260209_600392_01,2026-02-09,600392,600392.SH,0.0,0.049374,0.060796,0.138909,0.085483,0.072955,0.163596,0.158806,0.23692,0.185335,0.066691,0.042741,0.027266,0.026161,0.014001,0.01916,-0.017686,-0.029845,-0.067797,-0.095063,-0.117539
20260209_600477_01,2026-02-09,600477,600477.SH,0.0,0.014493,-0.021739,-0.050725,-0.077295,-0.060386,-0.038647,-0.065217,-0.050725,-0.103865,-0.154589,-0.152174,-0.140097,-0.142512,-0.144928,-0.135266,-0.154589,-0.15942,-0.152174,-0.176329,-0.178744
20260209_600706_01,2026-02-09,600706,600706.SH,0.0,0.012522,-0.009839,-0.038462,-0.030411,-0.038462,-0.029517,-0.039356,-0.033989,-0.079606,-0.09839,-0.101073,-0.09839,-0.078712,-0.089445,-0.071556,-0.079606,-0.08229,-0.088551,-0.072451,-0.083184
20260209_600875_01,2026-02-09,600875,600875.SH,0.0,0.08342,0.06326,0.169621,0.107404,0.176225,0.180049,0.298227,0.288495,0.303789,0.222802,0.333681,0.467153,0.537018,0.494612,0.465415,0.427876,0.406674,0.334724,0.346194,0.306917
20260209_601916_01,2026-02-09,601916,601916.SH,0.0,0.010101,0.010101,-0.003367,-0.003367,0.0,-0.003367,0.0,0.003367,0.013468,0.010101,-0.003367,0.010101,0.016835,0.013468,0.020202,0.030303,0.040404,0.043771,0.043771,0.053872
20260209_603048_01,2026-02-09,603048,603048.SH,0.0,0.002176,0.007844,0.003922,0.022223,0.011765,0.009585,0.033985,0.067973,-0.014814,-0.036603,-0.053159,-0.045394,-0.008478,-0.055383,-0.02281,-0.024981,-0.050605,-0.047131,-0.041051,-0.057554
20260209_603055_01,2026-02-09,603055,603055.SH,0.0,-0.002141,0.007495,-0.008565,-0.021413,-0.011777,0.057816,0.067452,0.052463,0.034261,0.028908,0.003212,0.022484,0.041756,0.062099,0.050321,0.061028,0.100642,0.087794,0.127409,0.087794
20260209_603790_01,2026-02-09,603790,603790.SH,0.0,0.042735,0.071075,0.071075,0.05758,0.090418,0.11516,0.128655,0.165542,0.1435,0.11471,0.148448,0.178587,0.177688,0.131354,0.117409,0.103914,0.102114,0.067027,0.069276,0.040936
20260209_605117_03,2026-02-09,605117,605117.SH,0.0,0.022332,0.037148,0.038222,0.015675,-0.009341,0.057118,0.055723,0.121967,0.234164,0.309427,0.322847,0.292678,0.244793,0.336697,0.287202,0.415933,0.46006,0.440198,0.395748,0.352158
20260209_605177_01,2026-02-09,605177,605177.SH,0.0,-0.00365,-0.010493,-0.017792,-0.009124,0.017336,0.046989,0.055201,0.046533,0.016423,-0.018704,-0.024635,-0.010949,0.046989,0.021442,0.037409,0.023266,0.024179,0.031022,0.027372,0.003193
20260209_688017_01,2026-02-09,688017,688017.SH,0.0,0.012737,0.011852,0.036972,0.071909,0.0291,0.046347,0.048249,0.02764,0.006324,-0.073147,-0.065983,-0.058067,-0.060455,-0.078631,-0.045639,-0.077039,-0.094684,-0.124359,-0.132098,-0.157483
20260209_688190_01,2026-02-09,688190,688190.SH,0.0,-0.016568,-0.02425,0.076823,0.01916,0.027397,0.030081,0.070992,0.055072,0.036746,-0.020178,0.038504,0.042021,0.102462,0.115328,0.120048,0.080063,0.030822,-0.006849,-0.034617,-0.068401
20260209_688316_03,2026-02-09,688316,688316.SH,0.0,0.002645,0.050875,0.150611,0.148218,0.087017,0.009948,-0.01083,0.04672,-0.017504,-0.119003,-0.113462,-0.106536,-0.060572,0.127314,0.127944,0.075179,0.043949,-0.037653,-0.019015,-0.062838
20260209_688400_02,2026-02-09,688400,688400.SH,0.0,0.002258,-0.022132,0.029359,0.012873,0.032746,0.040876,0.049458,0.050587,0.020325,-0.027552,-0.031165,-0.03636,-0.017389,-0.04336,-0.000452,-0.017389,-0.042909,-0.024616,0.0472,-0.015357
20260210_000513_01,2026-02-10,000513,000513.SZ,0.0,-0.003372,-0.007305,-0.021635,-0.011239,-0.003653,-0.005901,-0.004215,-0.025007,-0.033998,-0.050014,-0.049171,-0.022478,-0.025288,-0.016859,-0.02023,-0.024164,-0.024164,-0.020511,-0.007867,-0.013768
20260210_002086_01,2026-02-10,002086,002086.SZ,0.0,-0.017094,-0.034188,-0.038462,-0.025641,-0.008547,0.012821,0.004274,-0.025641,-0.042735,-0.042735,-0.047009,-0.008547,-0.017094,-0.017094,-0.029915,-0.034188,-0.029915,0.068376,0.076923,0.042735
20260210_002294_01,2026-02-10,002294,002294.SZ,0.0,0.003247,-0.018335,-0.030176,-0.046409,-0.043163,-0.081742,-0.06207,-0.067991,-0.084607,-0.107334,-0.080978,-0.029603,-0.062261,0.031513,0.025401,0.001146,0.000573,0.057105,0.118793,0.129297
20260210_002448_01,2026-02-10,002448,002448.SZ,0.0,0.045839,0.137518,0.132581,0.160085,0.136812,0.212976,0.188999,0.169252,0.114245,0.117772,0.148096,0.263047,0.220733,0.235543,0.191114,0.141749,0.141044,0.110014,0.07969,0.088152
20260210_002573_01,2026-02-10,002573,002573.SZ,0.0,-0.002558,-0.02046,-0.033248,-0.005115,0.002558,0.017903,0.028133,0.023018,0.030691,0.0,0.012788,0.038363,0.051151,0.046036,0.063939,0.056266,0.051151,0.043478,0.033248,0.033248
20260210_002655_01,2026-02-10,002655,002655.SZ,0.0,-0.005682,0.036932,0.100852,0.12358,0.106534,0.105114,0.215909,0.260653,0.199574,0.181108,0.15696,0.197443,0.227983,0.238636,0.234375,0.215909,0.191051,0.262784,0.22017,0.283381
20260210_002908_01,2026-02-10,002908,002908.SZ,0.0,0.0,-0.006679,-0.016221,-0.009542,-0.015267,-0.024809,-0.007634,-0.054389,-0.101145,-0.10687,-0.087786,-0.067748,-0.069656,-0.05916,-0.062977,-0.073473,-0.090649,-0.079198,-0.097328,-0.068702
20260210_300055_01,2026-02-10,300055,300055.SZ,0.0,0.010563,-0.011737,-0.002347,0.052817,0.061033,0.049296,0.064554,0.102113,0.16784,0.174883,0.211268,0.261737,0.296948,0.298122,0.2723,0.25939,0.260563,0.220657,0.198357,0.187793
20260210_300149_02,2026-02-10,300149,300149.SZ,0.0,-0.010638,-0.015957,-0.025709,-0.031915,-0.041667,-0.054078,-0.041667,-0.082447,-0.117021,-0.12766,-0.095745,-0.077128,-0.100177,-0.070922,-0.085106,-0.103723,-0.101064,-0.095745,-0.105496,-0.093085
20260210_300315_02,2026-02-10,300315,300315.SZ,0.0,-0.029231,-0.036923,-0.069231,-0.104615,-0.103077,-0.110769,-0.106154,-0.155385,-0.203077,-0.210769,-0.196923,-0.196923,-0.196923,-0.186154,-0.192308,-0.129231,-0.176923,-0.189231,-0.187692,-0.184615
20260210_300469_01,2026-02-10,300469,300469.SZ,0.0,0.034217,-0.00233,0.017472,0.016599,0.029121,0.009173,0.014123,-0.036546,-0.101776,-0.101485,-0.084741,-0.06654,-0.101485,0.045282,0.046738,0.064502,0.063046,0.069453,0.080518,0.053145
20260210_300579_01,2026-02-10,300579,300579.SZ,0.0,0.008869,-0.00367,0.019572,-0.022936,-0.023853,-0.036697,-0.018043,-0.079817,-0.116514,-0.127829,-0.082569,-0.087768,-0.078593,-0.077064,-0.080122,-0.074618,-0.111621,-0.088073,-0.104587,-0.093578
20260210_300682_01,2026-02-10,300682,300682.SZ,0.0,-0.021925,-0.029947,-0.064706,-0.063636,-0.037433,0.016043,0.020321,-0.037968,-0.069519,-0.07754,-0.034225,-0.003209,0.018182,0.028342,0.028342,0.047594,-0.010695,-0.032086,-0.037433,-0.025134
20260210_600518_02,2026-02-10,600518,600518.SH,0.0,-0.005181,-0.015544,-0.020725,-0.010363,0.0,-0.010363,0.0,-0.015544,-0.025907,-0.036269,-0.036269,-0.025907,-0.031088,-0.025907,-0.031088,-0.020725,-0.025907,-0.031088,-0.025907,-0.031088
20260210_600523_02,2026-02-10,600523,600523.SH,0.0,-0.010283,-0.015424,-0.00964,0.001928,-0.001285,0.018638,0.028278,0.018638,-0.041131,-0.03856,-0.03856,-0.021851,-0.047558,-0.020566,-0.034062,-0.050771,-0.060411,-0.04563,-0.061697,-0.03599
20260210_603005_01,2026-02-10,603005,603005.SH,0.0,-0.008085,0.002177,-0.017413,0.060323,0.048507,0.095149,0.060012,0.028296,-0.033893,-0.018035,0.009639,-0.016169,-0.033893,-0.015236,-0.03296,-0.050373,-0.058458,-0.046953,-0.090174,-0.060945
20260210_603888_02,2026-02-10,603888,603888.SH,0.0,-0.097686,-0.096217,-0.089607,-0.164524,-0.155343,-0.162688,-0.150202,-0.172237,-0.219243,-0.223283,-0.214469,-0.214469,-0.213368,-0.20639,-0.212633,-0.220712,-0.236504,-0.230628,-0.23834,-0.225487
20260210_603989_02,2026-02-10,603989,603989.SH,0.0,-0.003806,0.005438,-0.00435,0.03317,0.046765,0.073409,0.043502,0.040239,0.036433,0.025557,0.026645,0.02447,-0.011419,0.02447,0.02447,-0.005982,-0.0087,0.004894,-0.051659,-0.013051
20260213_000021_01,2026-02-13,000021,000021.SZ,0.0,0.045835,0.03066,0.074326,0.065345,0.035924,-0.049861,-0.033757,-0.021679,0.002787,-0.035615,0.003716,-0.006813,-0.032208,-0.042428,0.025085,-0.000929,0.041499,0.004336,-0.055745,-0.118613
20260213_002008_01,2026-02-13,002008,002008.SZ,0.0,0.07945,0.162936,0.279266,0.326606,0.369174,0.292661,0.285321,0.31156,0.275963,0.243486,0.339633,0.327523,0.298165,0.26055,0.235963,0.169358,0.195046,0.155963,0.185138,0.099083
20260213_002067_01,2026-02-13,002067,002067.SZ,0.0,0.0,0.013865,0.025997,0.006932,-0.024263,-0.07799,-0.090121,-0.065858,-0.05026,-0.065858,-0.02773,-0.034662,-0.053726,-0.079723,-0.079723,-0.095321,-0.088388,-0.124783,-0.112652,-0.093588
20260213_002086_02,2026-02-13,002086,002086.SZ,0.0,0.013333,0.031111,0.053333,0.044444,0.013333,-0.004444,-0.004444,-0.008889,0.031111,0.022222,0.022222,0.008889,0.004444,0.008889,0.111111,0.12,0.084444,0.022222,-0.017778,-0.088889
20260213_002120_02,2026-02-13,002120,002120.SZ,0.0,0.005882,0.010294,0.020588,0.047059,0.025,0.010294,-0.014706,-0.011765,0.005882,-0.004412,0.017647,0.022059,0.022059,0.029412,0.025,0.014706,0.010294,-0.001471,-0.011765,-0.066176
20260213_002128_01,2026-02-13,002128,002128.SZ,0.0,0.02205,0.040541,0.033785,0.091749,0.158608,0.15754,0.170699,0.204481,0.183143,0.183143,0.130525,0.154841,0.215103,0.184443,0.159422,0.108676,0.08295,0.041718,0.031146,0.031498
20260213_002276_01,2026-02-13,002276,002276.SZ,0.0,0.000572,-0.004577,0.009153,0.001144,-0.026888,-0.083524,-0.076659,-0.043478,-0.045767,-0.038902,-0.036041,-0.05778,-0.082952,-0.097826,-0.120137,-0.136728,-0.134439,-0.16762,-0.184783,-0.21167
20260213_002396_01,2026-02-13,002396,002396.SZ,0.0,0.001352,-0.011156,0.043272,0.051386,0.027721,-0.034821,-0.030764,0.005747,0.006423,-0.013861,0.03854,0.084178,0.089249,0.032454,0.011494,-0.057809,-0.008114,-0.035497,-0.058485,-0.126775
20260213_002439_01,2026-02-13,002439,002439.SZ,0.0,-0.037634,-0.033602,-0.040323,-0.025538,-0.051075,-0.083333,-0.086022,-0.075941,-0.058468,-0.03293,-0.011425,-0.012769,-0.012769,-0.006048,-0.022177,-0.047715,-0.034946,-0.051075,-0.06922,-0.110887
20260213_002573_02,2026-02-13,002573,002573.SZ,0.0,0.029101,0.037037,0.05291,0.063492,0.058201,0.066138,0.034392,0.047619,0.074074,0.087302,0.082011,0.100529,0.092593,0.087302,0.079365,0.068783,0.068783,0.050265,0.034392,-0.039683
20260213_002600_01,2026-02-13,002600,002600.SZ,0.0,0.001949,0.0,0.009097,-0.00065,-0.022742,-0.077323,-0.08512,-0.068226,-0.059129,-0.079922,-0.050032,-0.025341,-0.051332,-0.066927,-0.064327,-0.081871,-0.074074,-0.100065,-0.129305,-0.178038
20260213_002601_01,2026-02-13,002601,002601.SZ,0.0,0.046729,0.069626,0.057009,0.091121,0.057477,0.024299,0.006542,0.006542,0.002804,-0.070093,-0.075234,-0.042991,-0.086916,-0.086916,-0.118224,-0.121963,-0.106542,-0.150935,-0.164953,-0.205607
