degraded_trade_date,symbol,strategy,production_strategy,candidate_rank,is_recovery_event,is_shadow_incremental_day,is_common_execution_risk,is_shadow_incremental_symbol,position_diff,theory_gap,monitor_execution_feasibility,candidate_degraded_reasons,candidate_hard_block_reasons,candidate_warning_reasons,execution_hard_block,execution_slippage_warning,execution_v22_severity,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact
2026-03-04,002756,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0039175326913386,degraded_large_slippage_proxy,,,,False,False,pass,0.0142835435344171,0.0,0.0,0.0,-0.0142835435344171,0.0
2026-03-19,001309,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0187816184436564,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0454547518485189,0.0,0.0,0.0,-0.0454547518485189,0.0
2026-03-19,002384,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0187816184436564,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0314769975786924,0.0,0.0,0.0,-0.0314769975786924,2.404319724097622e-07
2026-03-19,002463,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0187816184436564,degraded_large_slippage_proxy,,,,False,False,pass,0.0269230769230769,0.0,0.0,0.0,-0.0269230769230769,2.626870400141209e-07
2026-03-19,002202,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,-0.0187816184436564,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.032258064516129,0.0,0.0,0.0,-0.032258064516129,0.0
2026-03-19,603986,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,-0.0187816184436564,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.036144578313253,0.0,0.0,0.0,-0.036144578313253,0.0
2026-03-20,001309,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0014001902556272,degraded_large_slippage_proxy,,,,False,False,pass,0.0130433511107277,0.0,0.0,0.0,0.0130433511107277,0.0
2026-03-20,002463,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0014001902556272,degraded_large_slippage_proxy,,,,False,False,pass,0.0193443762307425,0.0,0.0,0.0,0.0193443762307425,3.950555066209149e-07
2026-03-20,300502,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0014001902556272,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0626702997275205,0.0,0.0,0.0,0.0626702997275205,8.946585178644949e-08
2026-03-20,300308,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,-0.0014001902556272,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0518079975661607,0.0,0.0,0.0,0.0518079975661607,0.0
2026-03-20,000408,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,-0.0014001902556272,degraded_large_slippage_proxy,,,,False,False,pass,0.0200169612266358,0.0,0.0,0.0,0.0200169612266358,0.0
2026-03-23,300308,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0046829725213325,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0354410968598081,0.0,0.0,0.0,-0.0354410968598081,4.9884147774895275e-06
2026-03-23,688498,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0046829725213325,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0499914797442129,0.0,0.0,0.0,-0.0499914797442129,1.302653482749132e-05
2026-03-23,300502,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0046829725213325,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0438528456136673,0.0,0.0,0.0,-0.0438528456136673,4.173624477748515e-06
