strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq_top_20_then_model_rank,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002083,孚日股份,纺织,纺织,0,bs_model_rank_score,55.0895,52.64,64.21133445262164,52.64,60.39922072573354,44.66,28.28,6.6318638824439295,2.5908739365815934,83.62652232746956,84.33571842970412,59.6,57.76,55.0895,0.419825,0.005981,,可买,12.91,11.28,-0.12625871417505818
liq_top_20_then_model_rank,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,600776,东方通信,通信设备,通信设备,0,bs_model_rank_score,54.3626,66.07,87.22043555278812,66.07,82.25583535861928,44.66,28.06,89.19180201082753,82.05723124516628,97.583607191185,0.5801585766776253,62.24,58.51,54.3626,0.39671,0.034386,,可买,19.03,17.86,-0.06148187073042577
liq_top_20_then_model_rank,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,600637,东方明珠,影视音像,影视音像,0,bs_model_rank_score,54.3477,55.23,82.83904898467931,55.22999999999999,84.66794935417686,44.66,28.74,84.80278422273781,99.40061871616396,92.9441329982602,5.35679752465674,59.98,58.09,54.3477,0.405879,0.070233,,可买,12.39,11.12,-0.10250201775625511
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002378,章源钨业,小金属,小金属,0,bs_consensus_score,63.81,76.24,91.34863829710982,76.24,77.52732611812749,94.36,27.62,75.54137664346482,44.93426140757927,83.4718731877054,63.3146393347515,71.71,63.81,51.936,0.355933,-0.04695,,可买,19.53,22.3,0.14183307731694828
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300672,国科微,半导体,半导体,0,bs_consensus_score,63.7,79.13,95.16548171312579,79.13,83.50645064089377,96.06,28.28,87.2583139984532,64.984532095901,90.39242219215156,50.41578031328563,73.21,63.7,52.8423,0.325663,0.1,,可买,142.01,132.3,-0.06837546651644233
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603179,新泉股份,汽车配件,汽车配件,0,bs_consensus_score,63.7,77.66,96.20401963032558,77.66,83.64592292618367,98.01,27.72,93.75483372003094,73.35653518948183,91.12700560603132,32.62425062850512,72.52,63.7,53.0946,0.332743,0.1,,可买,103.85,85.06,-0.18093403948001918
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000657,中钨高新,小金属,小金属,0,bs_consensus_score,63.68,73.87,92.33836459901613,73.87,78.50361578574302,96.48,29.31,64.52049497293116,29.833720030935808,93.67871641213996,79.92651324695417,71.75,63.68,53.2825,0.339083,0.096574,,可买,40.3,45.6,0.13151364764267992
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000338,潍柴动力,汽车配件,汽车配件,0,bs_consensus_score,63.07,76.82,97.96878730645122,76.82,93.07536876641547,98.49,28.29,97.7571539056458,94.23820572312451,95.66982408660351,73.17733513827113,71.72,63.07,52.7519,0.330365,0.077081,,可买,22.1,22.57,0.02126696832579178
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300751,迈为股份,专用机械,专用机械,0,score,80.36,80.36,95.17361431258908,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,65.71,44.44,36.3577,0.33217,0.1,,过滤,259.0,304.2,0.17451737451737448
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300672,国科微,半导体,半导体,0,score,79.13,79.13,95.16548171312579,79.13,83.50645064089377,96.06,28.28,87.2583139984532,64.984532095901,90.39242219215156,50.41578031328563,73.21,63.7,52.8423,0.325663,0.1,,可买,142.01,132.3,-0.06837546651644233
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603179,新泉股份,汽车配件,汽车配件,0,score,77.66,77.66,96.20401963032558,77.66,83.64592292618367,98.01,27.72,93.75483372003094,73.35653518948183,91.12700560603132,32.62425062850512,72.52,63.7,53.0946,0.332743,0.1,,可买,103.85,85.06,-0.18093403948001918
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603626,科森科技,元器件,元器件,0,score,77.35,77.35,91.63033026993139,77.35,73.08655717915582,98.2,27.83,75.8894044856922,14.849187935034802,85.26966943746376,57.84181009475924,71.02,62.66,52.0206,0.321093,0.030968,,可买,23.39,20.95,-0.10431808465156056
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002028,思源电气,电气设备,电气设备,0,score,76.96,76.96,97.37505628638777,76.96,88.42291908182993,99.51,27.89,98.1631863882444,91.8600154679041,96.4237386429538,33.61052020885709,62.43,41.16,34.5303,0.31538,0.1,,过滤,202.45,187.06,-0.07601877006668312
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300751,迈为股份,专用机械,专用机械,0,score_liq_breakout_adj,80.36,80.36,95.17361431258908,80.36,80.51863360965454,99.51,29.32,81.7478731631864,37.39365815931941,92.71215928861396,55.598530264939086,65.71,44.44,36.3577,0.33217,0.1,,过滤,259.0,304.2,0.17451737451737448
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300672,国科微,半导体,半导体,0,score_liq_breakout_adj,79.13,79.13,95.16548171312579,79.13,83.50645064089377,96.06,28.28,87.2583139984532,64.984532095901,90.39242219215156,50.41578031328563,73.21,63.7,52.8423,0.325663,0.1,,可买,142.01,132.3,-0.06837546651644233
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603179,新泉股份,汽车配件,汽车配件,0,score_liq_breakout_adj,77.66,77.66,96.20401963032558,77.66,83.64592292618367,98.01,27.72,93.75483372003094,73.35653518948183,91.12700560603132,32.62425062850512,72.52,63.7,53.0946,0.332743,0.1,,可买,103.85,85.06,-0.18093403948001918
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603626,科森科技,元器件,元器件,0,score_liq_breakout_adj,77.35,77.35,91.63033026993139,77.35,73.08655717915582,98.2,27.83,75.8894044856922,14.849187935034802,85.26966943746376,57.84181009475924,71.02,62.66,52.0206,0.321093,0.030968,,可买,23.39,20.95,-0.10431808465156056
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002028,思源电气,电气设备,电气设备,0,score_liq_breakout_adj,76.96,76.96,97.37505628638777,76.96,88.42291908182993,99.51,27.89,98.1631863882444,91.8600154679041,96.4237386429538,33.61052020885709,62.43,41.16,34.5303,0.31538,0.1,,过滤,202.45,187.06,-0.07601877006668312
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,600089,特变电工,电气设备,电气设备,0,liquidity_detail_score,95.49348021462671,38.64,72.97082432745788,38.64,95.49348021462671,44.66,29.9,96.51972157772622,97.79582366589327,99.24608544364972,67.66582865983369,45.66,25.09,22.2342,0.304487,-0.149001,,过滤,30.9,28.35,-0.08252427184466016
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,688525,佰维存储,半导体,半导体,0,liquidity_detail_score,94.55065813103056,53.92,83.18853824931698,53.92,94.55065813103056,44.66,29.45,90.1585460170147,91.47331786542924,99.09143630388556,86.67569135563721,57.2,54.45,48.8874,0.326457,0.1,,可买,177.0,167.9,-0.05141242937853108
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000338,潍柴动力,汽车配件,汽车配件,0,liquidity_detail_score,93.07536876641547,76.82,97.96878730645122,76.82,93.07536876641547,98.49,28.29,97.7571539056458,94.23820572312451,95.66982408660351,73.17733513827113,71.72,63.07,52.7519,0.330365,0.077081,,可买,22.1,22.57,0.02126696832579178
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002156,通富微电,半导体,半导体,0,liquidity_detail_score,93.00232087666133,73.97,98.50591904375538,73.97,93.00232087666133,96.87,29.36,97.83449342614075,87.49033255993814,99.07210516141504,63.043898665635275,68.76,61.82,51.8587,0.327811,0.066804,,可买,47.7,48.88,0.024737945492662394
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000938,紫光股份,IT设备,IT设备,0,liquidity_detail_score,91.81914254804572,70.32,96.29520608811168,70.32,91.81914254804572,93.35,28.21,95.70765661252901,87.91569992266048,98.10554803788904,71.61090698124154,63.87,52.71,47.4119,0.274073,0.032867,,可买,27.79,24.49,-0.11874775098956458
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002156,通富微电,半导体,半导体,0,dynamic_factor_score,98.50591904375538,73.97,98.50591904375538,73.97,93.00232087666133,96.87,29.36,97.83449342614075,87.49033255993814,99.07210516141504,63.043898665635275,68.76,61.82,51.8587,0.327811,0.066804,,可买,47.7,48.88,0.024737945492662394
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000338,潍柴动力,汽车配件,汽车配件,0,dynamic_factor_score,97.96878730645122,76.82,97.96878730645122,76.82,93.07536876641547,98.49,28.29,97.7571539056458,94.23820572312451,95.66982408660351,73.17733513827113,71.72,63.07,52.7519,0.330365,0.077081,,可买,22.1,22.57,0.02126696832579178
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,600584,长电科技,半导体,半导体,0,dynamic_factor_score,97.94948019175145,73.41,97.94948019175145,73.41,91.19002157704662,92.34,29.41,98.62722351121424,93.5614849187935,99.28474772859076,33.243086443627924,68.32,61.34,49.7173,0.324423,-0.036561,,可买,48.83,46.34,-0.050993241859512484
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002028,思源电气,电气设备,电气设备,0,dynamic_factor_score,97.37505628638777,76.96,97.37505628638777,76.96,88.42291908182993,99.51,27.89,98.1631863882444,91.8600154679041,96.4237386429538,33.61052020885709,62.43,41.16,34.5303,0.31538,0.1,,过滤,202.45,187.06,-0.07601877006668312
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,600406,国电南瑞,电气设备,电气设备,0,dynamic_factor_score,97.2163021354836,70.29,97.2163021354836,70.29,89.52285126579173,94.8,28.51,99.51662799690641,99.1492652745553,98.3568528900058,19.802746083929605,64.15,53.04,46.4992,0.2769,-0.023046,,可买,26.4,25.48,-0.034848484848484795
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,300672,国科微,半导体,半导体,0,bs_score_v2,73.21,79.13,95.16548171312579,79.13,83.50645064089377,96.06,28.28,87.2583139984532,64.984532095901,90.39242219215156,50.41578031328563,73.21,63.7,52.8423,0.325663,0.1,,可买,142.01,132.3,-0.06837546651644233
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,603179,新泉股份,汽车配件,汽车配件,0,bs_score_v2,72.52,77.66,96.20401963032558,77.66,83.64592292618367,98.01,27.72,93.75483372003094,73.35653518948183,91.12700560603132,32.62425062850512,72.52,63.7,53.0946,0.332743,0.1,,可买,103.85,85.06,-0.18093403948001918
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000657,中钨高新,小金属,小金属,0,bs_score_v2,71.75,73.87,92.33836459901613,73.87,78.50361578574302,96.48,29.31,64.52049497293116,29.833720030935808,93.67871641213996,79.92651324695417,71.75,63.68,53.2825,0.339083,0.096574,,可买,40.3,45.6,0.13151364764267992
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,000338,潍柴动力,汽车配件,汽车配件,0,bs_score_v2,71.72,76.82,97.96878730645122,76.82,93.07536876641547,98.49,28.29,97.7571539056458,94.23820572312451,95.66982408660351,73.17733513827113,71.72,63.07,52.7519,0.330365,0.077081,,可买,22.1,22.57,0.02126696832579178
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.0,002378,章源钨业,小金属,小金属,0,bs_score_v2,71.71,76.24,91.34863829710982,76.24,77.52732611812749,94.36,27.62,75.54137664346482,44.93426140757927,83.4718731877054,63.3146393347515,71.71,63.81,51.936,0.355933,-0.04695,,可买,19.53,22.3,0.14183307731694828
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,10,5,2.0,0.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,60.59824653231746,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,45.09,29.14,31.4906,0.336968,-0.358662,,可买,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,10,5,2.0,0.0,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,74.87564827726328,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,60.61,55.98,45.4982,0.379726,-0.148758,,可买,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,10,5,2.0,0.0,300502,新易盛,通信设备,通信设备,0,s_liquidity,29.99,27.11,58.675293896478486,27.11,78.39638099730202,44.66,29.99,41.067285382830626,35.2861562258314,99.53605258070752,99.72925933088378,39.35,22.61,31.9976,0.319325,-0.239988,,可买,401.52,439.0,0.09334528790595731
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,10,5,2.0,0.0,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,85.20393159257367,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,64.35,57.76,47.6731,0.332109,-0.06682,,可买,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_cap2,2026-01-19,2026-01-20,2026-02-02,10,10,5,2.0,0.0,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,73.8527118585677,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,51.27,34.47,34.1654,0.355798,0.1,,过滤,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.1,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,60.59824653231746,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,45.09,29.14,31.4906,0.336968,-0.358662,,可买,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.1,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,74.87564827726328,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,60.61,55.98,45.4982,0.379726,-0.148758,,可买,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.1,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,85.20393159257367,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,64.35,57.76,47.6731,0.332109,-0.06682,,可买,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.1,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,73.8527118585677,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,51.27,34.47,34.1654,0.355798,0.1,,过滤,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p10pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.1,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,88.80824083335742,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,69.71,59.17,44.5226,0.35516,-0.184291,,可买,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.25,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,60.59824653231746,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,45.09,29.14,31.4906,0.336968,-0.358662,,可买,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.25,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,74.87564827726328,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,60.61,55.98,45.4982,0.379726,-0.148758,,可买,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.25,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,85.20393159257367,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,64.35,57.76,47.6731,0.332109,-0.06682,,可买,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.25,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,73.8527118585677,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,51.27,34.47,34.1654,0.355798,0.1,,过滤,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p25pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.25,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,88.80824083335742,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,69.71,59.17,44.5226,0.35516,-0.184291,,可买,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.5,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,60.59824653231746,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,45.09,29.14,31.4906,0.336968,-0.358662,,可买,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.5,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,74.87564827726328,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,60.61,55.98,45.4982,0.379726,-0.148758,,可买,105.99,91.31,-0.13850363241815256
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.5,002050,三花智控,家用电器,家用电器,0,s_liquidity,29.98,63.3,85.20393159257367,63.3,78.34515825278261,44.66,29.98,69.56689868522815,36.94895591647332,99.45872801082544,39.972925933088376,64.35,57.76,47.6731,0.332109,-0.06682,,可买,58.8,50.74,-0.13707482993197273
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.5,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,57.73,73.8527118585677,57.72999999999999,79.33666173317431,44.66,29.97,30.549110595514307,83.97138437741685,98.58882659965204,58.8280796751112,51.27,34.47,34.1654,0.355798,0.1,,过滤,17.6,21.37,0.21420454545454537
baseline_full_liquidity_industry_penalty_0p50pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,0.5,002202,金风科技,电气设备,电气设备,0,s_liquidity,29.96,69.47,88.80824083335742,69.47,83.02679886643422,44.66,29.96,85.20881670533643,73.53054911059552,98.550164314711,2.2626184490427383,69.71,59.17,44.5226,0.35516,-0.184291,,可买,26.93,25.63,-0.0482733011511326
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,1.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,35.58,60.59824653231746,35.58,74.9892306438224,44.66,30.0,23.105181747873164,41.10595514307811,99.67137057800116,92.51595436085863,45.09,29.14,31.4906,0.336968,-0.358662,,可买,606.236,591.6989,-0.02397927539769995
baseline_full_liquidity_industry_penalty_1pt,2026-01-19,2026-01-20,2026-02-02,10,10,5,,1.0,600118,中国卫星,航空,航空,0,s_liquidity,29.99,58.43,74.87564827726328,58.42999999999999,68.22031094161383,44.66,29.99,22.099767981438514,31.032482598607892,99.16876087376764,42.83504157803133,60.61,55.98,45.4982,0.379726,-0.148758,,可买,105.99,91.31,-0.13850363241815256
