strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason,planned_shares,planned_price,filled_shares,filled_price,reject_reason,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
baseline_full_liquidity_detail_vol_position,2026-05-13,002222,福晶科技,元器件,BUY,108.05,1600,172880.0,129.66,237091.40653249997,rebalance_unlocked,1600.0,108.05,1600.0,108.05,,-23.374889513519403,0.3021097563874549,0.30000000000000004,0.30000000000000004,0.002109756387454864,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-14,300502,新易盛,通信设备,SELL,899.2676,100,89926.76,67.44507,326950.72146249993,rebalance_unlocked,,,,,,,0.303629873499293,0.30000000000000004,0.30000000000000004,0.003629873499292946,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-14,300395,菲利华,玻璃,BUY,145.6,500,72800.0,54.6,254096.12146249993,rebalance_unlocked,500.0,145.6,500.0,145.6,,-37.31414982803466,0.303629873499293,0.30000000000000004,0.30000000000000004,0.003629873499292946,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-22,301308,江波龙,半导体,SELL,552.0893,300,165626.79,124.2200925,419598.6913699999,rebalance_unlocked,,,,,,,0.29982012009138537,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-22,603986,兆易创新,半导体,BUY,448.6504,400,179460.16,134.59512,240003.93624999988,rebalance_unlocked,400.0,448.6504,400.0,448.6504,,-0.46428891667699146,0.29982012009138537,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-26,600584,长电科技,半导体,SELL,83.0,600,49800.0,37.35,289766.5862499999,rebalance_unlocked,,,,,,,0.30649321252334194,0.30000000000000004,0.30000000000000004,0.006493212523341896,74700.0,900,0.4891304347826087,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-26,688008,澜起科技,半导体,SELL,286.0,200,57200.0,42.9,346923.68624999985,rebalance_unlocked,,,,,,,0.30649321252334194,0.30000000000000004,0.30000000000000004,0.006493212523341896,74700.0,900,0.4891304347826087,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-26,300433,蓝思科技,元器件,BUY,39.01,2000,78020.0,58.515,268845.17124999984,rebalance_unlocked,2000.0,39.01,2000.0,39.01,,-16.465226294128527,0.30649321252334194,0.30000000000000004,0.30000000000000004,0.006493212523341896,74700.0,900,0.4891304347826087,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-27,002222,福晶科技,元器件,SELL,102.2,1600,163520.0,122.64,432242.5312499998,rebalance_unlocked,,,,,,,0.32205692424567206,0.30000000000000004,0.30000000000000004,0.022056924245672016,77850.0,900,0.3420610078659532,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-27,002916,深南电路,元器件,BUY,412.6366,300,123790.98,92.84323499999999,308358.70801499987,rebalance_unlocked,300.0,412.6366,300.0,412.6366,,-145.72050673776843,0.32205692424567206,0.30000000000000004,0.30000000000000004,0.022056924245672016,77850.0,900,0.3420610078659532,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-27,600584,长电科技,半导体,BUY,86.5,300,25950.0,19.462500000000002,282389.24551499984,rebalance_unlocked,300.0,86.5,300.0,86.5,,-964.2841208117364,0.32205692424567206,0.30000000000000004,0.30000000000000004,0.022056924245672016,77850.0,900,0.3420610078659532,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-28,300395,菲利华,玻璃,SELL,139.0,500,69500.0,52.125,351837.12051499984,rebalance_unlocked,,,,,,,0.3158180838569366,0.30000000000000004,0.30000000000000004,0.01581808385693656,83010.0,1000,0.45141116972102885,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-28,600584,长电科技,半导体,SELL,83.01,200,16602.0,12.451500000000001,368426.6690149998,rebalance_unlocked,,,,,,,0.3158180838569366,0.30000000000000004,0.30000000000000004,0.01581808385693656,83010.0,1000,0.45141116972102885,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-28,002463,沪电股份,元器件,BUY,126.1,800,100880.0,75.66,267471.00901499984,rebalance_unlocked,800.0,126.1,800.0,126.1,,-72.00569632712303,0.3158180838569366,0.30000000000000004,0.30000000000000004,0.01581808385693656,83010.0,1000,0.45141116972102885,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-05-29,600584,长电科技,半导体,BUY,86.0,100,8600.0,6.45,258864.55901499983,rebalance_unlocked,100.0,86.0,100.0,86.0,,-1017.7383135381873,0.3015788062266399,0.30000000000000004,0.30000000000000004,0.0015788062266398617,86000.0,1000,0.9090909090909091,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-02,600584,长电科技,半导体,SELL,76.86,1100,84546.0,63.4095,343347.1495149998,rebalance_unlocked,,,,,,,0.30059066311105026,0.30000000000000004,0.30000000000000004,0.0005906631110502158,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-02,600183,生益科技,元器件,BUY,133.9547,700,93768.29000000001,70.32621750000001,249508.53329749982,rebalance_unlocked,700.0,133.9547,700.0,133.9547,,-7.033306881612939,0.30059066311105026,0.30000000000000004,0.30000000000000004,0.0005906631110502158,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-05,603986,兆易创新,半导体,SELL,507.0,400,202800.0,152.1,452156.4332974998,rebalance_unlocked,,,,,,,0.34168965347270375,0.30000000000000004,0.30000000000000004,0.0416896534727037,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-05,688630,芯碁微装,专用机械,BUY,395.0,400,158000.0,118.5,294037.9332974998,rebalance_unlocked,400.0,395.0,400.0,395.0,,-418.9659630848092,0.34168965347270375,0.30000000000000004,0.30000000000000004,0.0416896534727037,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-09,300433,蓝思科技,元器件,SELL,43.41,2000,86820.0,65.115,380792.8182974998,rebalance_unlocked,,,,,,,0.3277021379146446,0.30000000000000004,0.30000000000000004,0.027702137914644542,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-09,688146,中船特气,半导体,BUY,247.1456,400,98858.24,74.14368,281860.4346174998,rebalance_unlocked,400.0,247.1456,400.0,247.1456,,-278.10970476420283,0.3277021379146446,0.30000000000000004,0.30000000000000004,0.027702137914644542,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-10,002916,深南电路,元器件,SELL,392.0,300,117600.0,88.2,399372.2346174998,rebalance_unlocked,,,,,,,0.45740072807070226,0.30000000000000004,0.30000000000000004,0.1574007280707022,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-11,002463,沪电股份,元器件,BUY,129.07,100,12907.0,9.680250000000001,386455.55436749983,rebalance_unlocked,100.0,129.07,100.0,129.07,,-1242.4907853412678,0.30908161481401586,0.30000000000000004,0.30000000000000004,0.009081614814015815,103256.0,800,0.44806248643957475,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-11,600522,中天科技,通信设备,BUY,49.69,2300,114287.0,85.71525,272082.8391174998,rebalance_unlocked,2300.0,49.69,2300.0,49.69,,-21.918034451365585,0.30908161481401586,0.30000000000000004,0.30000000000000004,0.009081614814015815,103256.0,800,0.44806248643957475,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-12,002463,沪电股份,元器件,SELL,131.66,900,118494.0,88.8705,390487.9686174998,rebalance_unlocked,,,,,,,0.30609248026492725,0.30000000000000004,0.30000000000000004,0.0060924802649272025,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-12,002460,赣锋锂业,小金属,BUY,69.43,1600,111088.00000000001,83.31600000000002,279316.6526174998,rebalance_unlocked,1600.0,69.43,1600.0,69.43,,-62.233907956354,0.30609248026492725,0.30000000000000004,0.30000000000000004,0.0060924802649272025,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-16,600183,生益科技,元器件,SELL,176.0,700,123200.0,92.4,402424.2526174998,rebalance_unlocked,,,,,,,0.30650998906919424,0.30000000000000004,0.30000000000000004,0.0065099890691942,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-16,002466,天齐锂业,小金属,BUY,63.14,1800,113652.0,85.239,288687.0136174998,rebalance_unlocked,1800.0,63.14,1800.0,63.14,,-66.4076084203813,0.30650998906919424,0.30000000000000004,0.30000000000000004,0.0065099890691942,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-22,688630,芯碁微装,专用机械,SELL,510.0,400,204000.0,153.0,492534.0136174998,rebalance_unlocked,,,,,,,0.3011373729484242,0.30000000000000004,0.30000000000000004,0.0011373729484241424,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-22,300285,国瓷材料,陶瓷,BUY,93.0,2100,195300.0,146.475,297087.53861749975,rebalance_unlocked,2100.0,93.0,2100.0,93.0,,-13.49453477651197,0.3011373729484242,0.30000000000000004,0.30000000000000004,0.0011373729484241424,0.0,0,0.0,0,0,0,,0,0
baseline_full_liquidity_detail_vol_position,2026-06-24,002008,大族激光,专用机械,BUY,136.73,300,41019.0,30.76425,256037.77436749975,rebalance_unlocked,300.0,136.73,300.0,136.73,,-25.564816113494704,0.30253112907586244,0.30000000000000004,0.30000000000000004,0.0025311290758623928,0.0,0,0.0,0,0,0,,0,0
