strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
tiered_liquidity_then_bs_v2,2026-02-13,2026-02-24,2026-03-09,10,1,5,002378,章源钨业,,0,bs_score_v2,70.17,76.12,76.12,89.95510891451585,98.24,28.89,96.41222771371042,87.22313747025444,97.03459637561778,45.14003294892916,70.17,,,,,,,31.92,44.91,0.40695488721804485
liq20_score_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,603533,掌阅科技,,0,score,81.25,81.25,81.25,80.4987808896211,99.86,24.26,99.72542559033498,87.80889621087314,96.83324180853012,5.107084019769357,67.17,,,,,,,35.83,27.42,-0.23471950879151537
liq20_score_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688702,盛科通信-U,,0,score,79.72,79.72,79.72,86.3398352553542,99.86,26.53,97.76679480139117,92.14717188358044,80.65165659893832,54.93318689364818,64.78,,,,,,,190.0,192.03,0.010684210526315852
liq20_score_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,score,79.71,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_score_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,score,79.61,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
liq20_score_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,score,78.8,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_score_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,score,82.1013,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_score_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,603533,掌阅科技,,0,score,81.25,81.25,81.25,80.4987808896211,99.86,24.26,99.72542559033498,87.80889621087314,96.83324180853012,5.107084019769357,67.17,,,,,,,35.83,27.42,-0.23471950879151537
liq20_score_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,score,81.164,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_score_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688702,盛科通信-U,,0,score,79.72,79.72,79.72,86.3398352553542,99.86,26.53,97.76679480139117,92.14717188358044,80.65165659893832,54.93318689364818,64.78,,,,,,,190.0,192.03,0.010684210526315852
liq20_score_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,score,79.61,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
liq20_score_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,score,83.6955,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_score_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,score,82.74,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_score_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,603533,掌阅科技,,0,score,81.25,81.25,81.25,80.4987808896211,99.86,24.26,99.72542559033498,87.80889621087314,96.83324180853012,5.107084019769357,67.17,,,,,,,35.83,27.42,-0.23471950879151537
liq20_score_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,score,80.6925,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_score_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688702,盛科通信-U,,0,score,79.72,79.72,79.72,86.3398352553542,99.86,26.53,97.76679480139117,92.14717188358044,80.65165659893832,54.93318689364818,64.78,,,,,,,190.0,192.03,0.010684210526315852
liq20_score_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,score,86.0868,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_score_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,score,85.104,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_score_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,score,82.998,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_score_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,603533,掌阅科技,,0,score,81.25,81.25,81.25,80.4987808896211,99.86,24.26,99.72542559033498,87.80889621087314,96.83324180853012,5.107084019769357,67.17,,,,,,,35.83,27.42,-0.23471950879151537
liq20_score_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002837,英维克,,1,score,80.8704,74.88,74.88,89.88095917993776,98.81,29.77,96.50375251693208,86.34449935932638,99.24949661358228,30.477759472817134,68.45,,,,,WATCH,,112.01,97.0,-0.13400589233104188
liq20_bs_score_v2_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,bs_score_v2,73.78,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_bs_score_v2_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,bs_score_v2,73.05,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
liq20_bs_score_v2_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,bs_score_v2,72.05,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_bs_score_v2_b_bonus_0pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,bs_score_v2,70.87,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_bs_score_v2_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,bs_score_v2,75.99340000000001,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_bs_score_v2_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,bs_score_v2,74.2115,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_bs_score_v2_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,bs_score_v2,73.05,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
liq20_bs_score_v2_b_bonus_3pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,bs_score_v2,72.99610000000001,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_bs_score_v2_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,bs_score_v2,77.46900000000001,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_bs_score_v2_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,bs_score_v2,75.6525,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_bs_score_v2_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,bs_score_v2,74.41350000000001,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_bs_score_v2_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,bs_score_v2,73.05,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
liq20_bs_score_v2_b_bonus_5pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002837,英维克,,1,bs_score_v2,71.8725,74.88,74.88,89.88095917993776,98.81,29.77,96.50375251693208,86.34449935932638,99.24949661358228,30.477759472817134,68.45,,,,,WATCH,,112.01,97.0,-0.13400589233104188
liq20_bs_score_v2_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,000738,航发控制,,1,bs_score_v2,79.6824,78.8,78.8,85.71824272377815,99.08,28.64,95.8264689730917,81.56690463115504,93.3369943254622,21.306974190005494,73.78,,,,,TRADE,,29.65,25.74,-0.13187183811129854
liq20_bs_score_v2_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,600862,中航高科,,1,bs_score_v2,77.81400000000001,79.71,79.71,80.88840563792786,98.57,26.79,93.79461834157057,67.54530477759472,94.1790225151016,21.508328757093174,72.05,,,,,TRADE,,27.01,26.11,-0.033320992225101875
liq20_bs_score_v2_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002008,大族激光,,1,bs_score_v2,76.53960000000001,76.85,76.85,84.46961742632254,98.77,28.53,95.46036976020501,72.43272926963206,94.2339373970346,23.375434742815305,70.87,,,,,TRADE,,54.73,67.77,0.23826055179974426
liq20_bs_score_v2_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,002837,英维克,,1,bs_score_v2,73.926,74.88,74.88,89.88095917993776,98.81,29.77,96.50375251693208,86.34449935932638,99.24949661358228,30.477759472817134,68.45,,,,,WATCH,,112.01,97.0,-0.13400589233104188
liq20_bs_score_v2_b_bonus_8pct,2026-02-13,2026-02-24,2026-03-09,10,1,5,688510,航亚科技,,0,bs_score_v2,73.05,79.61,79.61,70.94927329306242,99.67,24.07,93.35529928610653,54.76844224784917,69.88833974006955,14.863628043199705,73.05,,,,,,,43.74,39.59,-0.09487882944673065
baseline_full_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,688702,盛科通信-U,,0,score,80.18,80.18,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
baseline_full_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,688309,恒誉环保,,0,score,77.89,77.89,66.9802,40.791330770638844,99.18,7.81,93.2820794435292,54.82335712978217,11.861614497528826,17.188358045030203,66.08,,,,,,,37.01,56.51,0.5268846257768172
baseline_full_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,300008,天海防务,,1,score,77.71,77.71,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
baseline_full_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,605289,罗曼股份,,0,score,77.53,77.53,77.53,79.52668497162732,99.79,22.92,97.91323448654585,95.07596558667399,76.64287021782903,36.262127036426875,61.59,,,,,,,100.24,132.72,0.3240223463687151
baseline_full_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002008,大族激光,,1,score,77.23,77.23,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
baseline_b_score_v2,2026-02-24,2026-02-25,2026-03-10,10,1,5,002008,大族激光,,1,bs_score_v2,72.71,77.23,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
baseline_b_score_v2,2026-02-24,2026-02-25,2026-03-10,10,1,5,300008,天海防务,,1,bs_score_v2,72.04,77.71,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
baseline_b_score_v2,2026-02-24,2026-02-25,2026-03-10,10,1,5,603005,晶方科技,,1,bs_score_v2,70.45,74.52,74.52,85.27566538531943,98.54,28.19,97.36408566721582,87.38788211605345,92.9708951125755,11.623650009152481,70.45,,,,,WATCH,,34.2,31.67,-0.07397660818713458
baseline_b_score_v2,2026-02-24,2026-02-25,2026-03-10,10,1,5,000039,中集集团,,1,bs_score_v2,69.49,73.33,73.33,86.13627677100496,98.61,26.47,94.83800109829764,91.56141314296174,86.23466959546036,52.05930807248764,69.49,,,,,WATCH,,11.99,13.31,0.11009174311926606
baseline_b_score_v2,2026-02-24,2026-02-25,2026-03-10,10,1,5,000688,国城矿业,,1,bs_score_v2,69.33,76.29,76.29,77.1710708401977,98.17,26.34,78.9492952590152,68.62529745561046,80.79809628409299,38.47702727439136,69.33,,,,,TRADE,,34.2184,35.1112,0.026091225773267945
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,10,1,5,300308,中际旭创,,0,s_liquidity,30.0,34.32,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,10,1,5,601899,紫金矿业,,0,s_liquidity,29.99,40.07,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,10,1,5,300502,新易盛,,0,s_liquidity,29.99,35.44,35.44,86.20028555738604,47.87,29.99,71.53578619805967,62.822624931356394,99.56068094453597,75.48965769723594,43.5,,,,,,,370.0,397.33,0.07386486486486477
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,10,1,5,300750,宁德时代,,0,s_liquidity,29.98,58.56,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,10,1,5,300058,蓝色光标,,0,s_liquidity,29.98,34.75,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,10,1,5,688702,盛科通信-U,,0,score_liq_breakout_adj,80.18,80.18,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,10,1,5,300008,天海防务,,1,score_liq_breakout_adj,77.71,77.71,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,10,1,5,605289,罗曼股份,,0,score_liq_breakout_adj,77.53,77.53,77.53,79.52668497162732,99.79,22.92,97.91323448654585,95.07596558667399,76.64287021782903,36.262127036426875,61.59,,,,,,,100.24,132.72,0.3240223463687151
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,10,1,5,002008,大族激光,,1,score_liq_breakout_adj,77.23,77.23,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,10,1,5,603163,圣晖集成,,0,score_liq_breakout_adj,77.08,77.08,77.08,79.25823174080173,99.29,23.83,89.30990298370858,73.53102690829215,71.92019037159069,78.05235218744279,70.28,,,,,,,131.99,110.75,-0.16092128191529664
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,10,1,5,600410,华胜天成,,0,liquidity_detail_score,94.33353834889256,63.88,63.88,94.33353834889256,47.87,29.68,97.18103606077247,90.33498077979132,98.18780889621087,70.45579352004393,63.0,,,,,,,24.01,31.83,0.32569762598917107
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,10,1,5,300395,菲利华,,0,liquidity_detail_score,93.88853011166027,59.41,59.41,93.88853011166027,47.87,29.06,95.13088046860699,93.22716456159618,96.96137653304045,75.87406187076698,58.31,,,,,,,103.0,113.5,0.10194174757281549
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,10,1,5,688521,芯原股份,,0,liquidity_detail_score,92.81252059308072,58.59,58.59,92.81252059308072,47.87,29.7,86.7838184147904,88.08347062053817,94.89291598023064,84.09298920007322,60.14,,,,,,,250.0,240.0,-0.040000000000000036
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,10,1,5,601872,招商轮船,,0,liquidity_detail_score,92.46912685337726,70.41,70.41,92.46912685337726,97.71,27.76,92.98920007321985,89.14515833790956,98.46238330587589,87.16822258832143,58.82,,,,,,,13.99,16.47,0.1772694781987132
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,10,1,5,600150,中国船舶,,0,liquidity_detail_score,92.1825224235768,73.57,73.57,92.1825224235768,97.82,29.43,91.81768259198243,90.68277503203367,99.0481420464946,61.19348343401062,66.26,,,,,,,37.14,37.0,-0.003769520732364029
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,300008,天海防务,,1,score,77.71,77.71,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002008,大族激光,,1,score,77.23,77.23,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002009,天奇股份,,0,score,76.98,76.98,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002497,雅化集团,,0,score,76.03,76.03,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,000338,潍柴动力,,0,score,74.73,74.73,74.73,90.99883580450302,98.72,29.46,92.16547684422478,80.83470620538165,97.63866007688084,65.14735493318689,70.68,,,,,,,29.39,27.82,-0.05341953045253489
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,688702,盛科通信-U,,0,score,80.18,80.18,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,300008,天海防务,,1,score,77.71,77.71,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002008,大族激光,,1,score,77.23,77.23,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002009,天奇股份,,0,score,76.98,76.98,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,002169,智光电气,,0,score,76.71,76.71,76.71,80.71710781621819,98.15,25.59,95.8264689730917,86.1431447922387,89.07193849533223,11.495515284642138,69.37,,,,,,,15.55,16.18,0.04051446945337611
liq_top_30_then_score,2026-02-24,2026-02-25,2026-03-10,10,1,5,688702,盛科通信-U,,0,score,80.18,80.18,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
