名称,Full Ticker,现价,行业,5日移动均线,10日移动均线,20日移动均线,市盈增长比率,公允价值,公允价值上行边际,公允价值不确定性,价格动能评分,现金流评分,财务成长稳健度评分,盈利评分,atr_14d,交易量(仅交易日),流通股份,市值(经调整),预期净利润增长率,毛利率,税前利润率,1周价格总回报,年初至今的价格总回报,市盈率(经调整),technical_signal_1d,technical_signal_1w,EV/EBITDA增长率,PEGY比率,每股股息(不包括特别股息及未就拆股调整)
北京君正,SZSE:300223,18.3884267776,#RESTRICTED!,17.1785257595,17.3081067044,16.2765590601,-5.628328781917401,12.2370814077,-0.3345,中性,3.8078583333333333,3.9777475,2.4606173913043476,2.465575,8.1943,36373260,482540723,8705406480.952501,0.8893845553845392,0.32322,0.07753173341197468,0.0829596412556054,0.1842700867597133,224.04121012916116,强力买入,强力买入,NM-,-5.641073857715623,0.0143372265
瑞丰高材,SZSE:300243,1.6290996848,#RESTRICTED!,1.5704865745,1.5472137218,1.5201338902,-3.519202084769521,1.3946041455,-0.1439,中性,2.9082625,2.52212,2.284027083333333,2.0597979166666667,0.295,6020740,250426501,402213547.1048,0.4980011910129411,0.14130800000000002,0.012319148644975018,0.0313653136531365,0.0719079578139981,149.48260212197317,强力买入,强力买入,3.1087583062888946,-3.538856563006057,0.0071829792
华宇软件,SZSE:300271,1.1262911401,#RESTRICTED!,1.1981209322,1.1568906316,1.0975592233,-0.23885456509119007,1.0827335542,-0.0387,中性,1.8937958333333336,2.2524349999999997,1.8673979166666668,1.1309645833333335,0.31,21779830,811860673,928387271.0121,1.4528323393494307,0.293339,-0.2302869033712937,-0.06352941176470588,0.09641873278236915,-24.109138709350937,卖出,中性,NM-,-0.23885456509119007,-
华昌达,SZSE:300278,0.9050553805,#RESTRICTED!,0.9010329121,0.8972977629,0.8753178465,-8.614138049679045,0.6456923671,-0.2866,中性,3.0378041666666666,3.003215,1.7835812500000003,1.36905625,0.2414,33010810,1413886508,1275583224.4338,0.7339590868155809,0.123836,0.009997886154796434,-0.00946372239747634,0.029508196721311476,-177.95187383472833,强力买入,强力买入,2.4538124676109296,-8.614138049679045,-
国瓷材料,SZSE:300285,4.4764326437,#RESTRICTED!,4.6818658491,4.6177936745,4.297001823,33.93697195428583,4.3873637015,-0.0199,中性,3.724375,3.6297924999999998,3.216160416666667,3.6093812499999993,2.2057,49609300,991287699,4786332162.7373,0.09291529108231594,0.37316099999999996,0.1785877300105958,0.0312979441546487,0.2261948194089748,54.69405961475667,买入,强力买入,4.835103534231256,24.75398237508943,0.0215489376
掌趣科技,SZSE:300315,0.8461549509,#RESTRICTED!,0.9355112123,0.8534815897,0.7789222655,18.25014416625924,0.6444856266,-0.2383,中性,3.2827708333333327,2.6510675,1.1684760869565214,1.883047916666667,0.4471,213916400,2707611003,2322176396.9412,6.4145217822612,0.739293,-0.00858810340165064,-0.12973760932944606,0.208502024291498,184.1804022406381,强力买入,强力买入,NM-,18.25014416625924,-
晶盛机电,SZSE:300316,5.9676191277,#RESTRICTED!,5.7808616682,5.6890631939,5.5449008012,-1.3890046271158998,7.2093263777,0.2081,中性,3.067829166666667,2.4835649999999996,1.6601145833333328,2.6412854166666673,1.81,57441510,1307359813,7982127603.1814,-0.5282361031992927,0.1659,0.03425359638255475,0.0914227015921931,0.15646258503401358,299.0106239171348,强力买入,强力买入,2.6060669382367165,-1.4038993034454519,0.0574638337
硕贝德,SZSE:300322,3.9046674986,#RESTRICTED!,4.1146978107,4.2715740766,3.9810225676,-15.254285009988678,2.45305923,-0.3718,中性,3.7184166666666663,1.2987175,2.9651249999999996,2.11579375,2.5336,38098000,460038153,1906664470.0338,2.961528671204353,0.21279599999999999,0.0011744672226881546,-0.012324546388223213,0.0571637962623672,69.50969882570894,卖出,强力买入,0.4463276812383637,-15.254285009988678,-
润和软件,SZSE:300339,7.7892226553,#RESTRICTED!,8.119639699,7.854300447,7.4901600767,-11.051097781106966,4.8174661306,-0.3815,中性,3.2424958333333325,2.07571,2.6455666666666673,2.7060874999999998,2.5093,32114610,789531108,6290478994.6724,1.0606738476722706,0.222148,0.03697782504111663,0.005621033544877606,0.1204040404040404,349.82545347147396,中性,中性,NM-,-11.051097781106966,0
麦迪电气,SZSE:300341,2.6289703909,#RESTRICTED!,2.6536798393,2.5501012791,2.4830122533,6.620153601916875,1.9469752468,-0.2618,最低,3.5786625,3.2930574999999997,1.8810541666666667,3.0971812499999993,0.7164,14388710,517410336,1381069120.1871,0.20047308290262786,0.413346,0.13438329377049413,0.02087912087912088,0.1370869033047736,58.88836722609832,强力买入,强力买入,NM-,6.319620786304369,0.0100561709
联创互联,SZSE:300343,0.8662672927,#RESTRICTED!,0.8553491643,0.8570730793,0.85685759,0.4323700484449294,0.6522145123,-0.2508,中性,2.3613999999999997,2.404915,2.4035062499999995,1.864572916666667,0.1529,16403160,1056864219,910972045.5444,-2.344916006378636,0.141438,0.054688732105157616,0.016949152542372902,-0.004975124378109453,145.58475424396093,强力买入,强力买入,0.12906897959095526,0.4323700484449294,-
南大光电,SZSE:300346,9.0146389086,#RESTRICTED!,8.5023488313,8.1750922985,7.297332239,13.055296196459938,7.1952908364,-0.2018,最低,4.547733333333333,3.5277249999999998,3.90419375,3.5876541666666673,4.1757,72525350,691156903,5997195323.408401,0.10819310564638865,0.367817,0.17988405818021524,0.1021897810218978,0.40792540792540793,100.57649681644087,强力买入,强力买入,1.158645916132189,12.421842416931224,0
M Grass Ecology and Environment Group Co Ltd,SZSE:300355,0.5933140827,#RESTRICTED!,0.5970492319,0.5938887211,0.5890042952,NM,0.6795241992,0.1453,最低,2.1063500000000004,2.578355,2.4568729166666667,1.6511687499999996,0.0686,21783440,1604242081,951819418.7149,32.968265383234915,0.199761,0.015435529178021922,-0.01431980906921241,0.02227722772277228,-73542.75332696456,中性,中性,NM-,NM,0.0005746383
光环新网,SZSE:300383,2.0212903497,#RESTRICTED!,2.1747187856,2.1326265274,1.9644011544,-2.6646799418748195,1.6554755845,-0.181,中性,2.299058333333334,2.2758925,1.7900812500000005,2.5876708333333336,0.7457,83587410,1797592847,3698017434.5545,-0.15787577762654642,0.41169100000000003,0.03912437187521797,-0.06710097719869706,0.1446842525979217,203.36049304891256,中性,强力买入,NM-,-2.6837650184218615,0.0086195751
天和防务,SZSE:300397,2.0212903497,#RESTRICTED!,2.177017339,2.2498527482,2.1916706166,-1.9889872635727273,1.457656337,-0.2788,中性,2.530525,1.012095,1.9956729166666665,0.8990812499999999,0.8629,24018790,517636745,1095374053.6986,NM,0.253737,-0.3344773945643696,-0.06178343949044586,-0.006072874493927125,-63.37276271293734,强力卖出,买入,NM-,-1.9889872635727273,-
凯发电气,SZSE:300407,1.8374060819,#RESTRICTED!,1.8101107609,1.7716099924,1.7115602862,12.293811074247326,1.707465988,-0.0707,最低,3.7433958333333335,3.49084,2.783658333333334,2.321733333333333,0.5314,16390130,317189144,592830059.5595,0.564930511768139,0.248742,0.04799100988178962,0.0475040257648953,0.1492932862190813,59.31553175097356,强力买入,强力买入,3.3629231698732704,10.071254749054035,0.0143659584
苏试试验,SZSE:300416,2.7869959335,#RESTRICTED!,2.7645850383,2.8076829136,2.6809751603,NM,2.7176083543,-0.0249,最低,3.4738166666666666,2.5152174999999994,2.7593833333333335,3.335231249999999,1.3614,74474910,508547806,1491109011.2554,0.07423180029942984,0.421387,0.141117219584414,0.0328947368421053,0.1440582959641256,46.58032494402772,买入,强力买入,2.5123803917401353,86.56348921612911,0.0215489376
航新科技,SZSE:300424,2.7855593376,#RESTRICTED!,2.8025111686,2.8095504882,2.6954847783,0.13903396070827462,1.9738252231,-0.2914,中性,3.581404166666668,1.57829,1.580545833333333,0.9181729166666664,1.205,24230000,245434048,704826476.0764999,0.9303743037752192,0.291296,-0.055787087374980365,0.028821410190427176,0.0917531403604588,-51.81330839151606,买入,强力买入,NM-,0.13903396070827462,0
诚益通,SZSE:300430,3.2811849031,#RESTRICTED!,3.5811461149,3.6238130114,3.2236492397,-1.8666243218634346,3.2775646816,-0.0011,最低,3.3675458333333337,2.4687499999999996,1.8673125000000004,2.0722729166666665,1.8979,13681560,273046796,935927329.7663,1.8946655152869025,0.39570500000000003,0.04848706649169812,-0.0755521115846571,0.2414151925078044,110.46008580664363,中性,强力买入,20.524406170082244,-1.8853929834907537,0.0079012771
双杰电气,SZSE:300444,2.2080478092,#RESTRICTED!,1.902340214,1.7016477748,1.5776695537,-5.947735418098454,2.1053312065,-0.0465,中性,4.685795833333334,1.2978575,2.7412916666666662,2.348770833333334,1.1514,243379800,798625090,1700300798.5964,1.850118090131572,0.187886,0.02505288027352035,0.1715415019762846,0.5389408099688474,84.35592828222151,强力买入,强力买入,0.07686102062733212,-5.947735418098454,-
先导智能,SZSE:300450,8.264735879,#RESTRICTED!,8.4687324886,8.2818313695,7.7390136306,0.07966500988655688,8.9918832304,0.088,中性,3.8439041666666673,2.99285,2.1218395833333332,2.570804166666666,3.4114,86269190,1555010737,13466081569.0387,4.999150481208208,0.273073,0.05816494560077566,0.08319856244384549,0.2060824329731893,91.81766996808913,强力买入,强力买入,2.6369113382551683,0.07965957612520473,0.0080449367
深信服,SZSE:300454,20.1971009427,#RESTRICTED!,21.8296484575,20.2390495413,18.2072002121,0.26053914777990755,20.6023071659,0.0201,中性,3.2237833333333326,2.9793874999999996,3.060077083333333,3.0382916666666664,8.7721,15753960,415479893,8512655305.8831,1.78710744918644,0.6136050000000001,0.08758824895961206,-0.05898653998416469,0.23845085098992708,91.81057342421853,强力买入,强力买入,0.05566616913674794,0.26050393457063936,0.0090505538
全志科技,SZSE:300458,6.5393842728,#RESTRICTED!,6.5146748243,6.4754557578,6.2569495302,4.161614439270156,4.7014179185,-0.2811,最低,3.3299875,3.6851075,3.624739583333334,3.4044499999999993,1.4421,25993540,824464082,5391487451.2142,1.045029007956848,0.308352,0.10882759031286986,0.0319655406937202,0.08303592671901021,157.96373345366015,强力买入,强力买入,0.43919887264604796,4.088363012009927,0.0359148961
田中精机,SZSE:300461,3.1964257485,#RESTRICTED!,2.9493312636,2.8717550882,2.8210432549,0.145422209765201,2.1853495949,-0.3209,中性,3.4745500000000002,2.414225,1.657565217391304,0.5634958333333334,0.885,15806810,157056692,513301403.80950004,NM,-0.15886699999999998,-0.65368056459069,0.1507334344967122,0.19234800838574417,-26.553392596992833,强力买入,强力买入,NM-,0.145422209765201,-
迅游科技,SZSE:300467,4.8312718166,#RESTRICTED!,4.9625766766,4.8133143686,4.4225602996,-20.078439187517034,2.7803732266,-0.4245,中性,4.497008333333333,2.729765,1.9350583333333329,2.3585104166666664,2.3693,11840340,203204897,1012390039.3036001,-8.833912878705767,0.543211,0.05046359719908323,0.033373063170441,0.2083623693379791,591.035999783338,强力买入,强力买入,NM-,-20.078439187517034,-
Transportation Telecommunication & Information Development Inc Ltd Zhejiang,SZSE:300469,8.8336278325,#RESTRICTED!,9.5806576703,9.7323621912,9.4771509399,-4.056026581612539,4.6976684033,-0.4682,高,2.780683333333333,0.88533,2.1121937500000003,0.7157729166666666,3.4743,7853700,248238824,2247768689.4863,NM,0.147892,-0.6293905869126757,-0.11536842105263158,0.0199029126213592,-114.30966166635199,强力卖出,卖出,NM-,-4.056026581612539,-
厚普股份,SZSE:300471,1.9896852412,#RESTRICTED!,1.9549196218,1.9323650671,1.8810785955,-3.4142729692394838,1.4803258194,-0.256,中性,3.1980125,2.7702899999999997,3.488114583333333,1.3248625,0.5579,19866530,470158731,946950165.3154,NM,0.274681,-0.0653755378457599,0.06373292867981789,0.1126984126984127,-116.98861293604335,强力买入,强力买入,NM-,-3.4142729692394838,-
通合科技,SZSE:300491,4.0310879327,#RESTRICTED!,4.0454538911,3.9826746528,3.8586246018,-3.7437505079642253,4.2406010702,0.052,中性,3.4098000000000006,2.3164999999999996,2.6627624999999995,1.8663833333333335,1.1421,13196600,175673149,726829388.3361,4.93132643422606,0.24832100000000001,0.01041659336621498,0.026737967914438502,0.1460405889375249,152.60965571632002,强力买入,中性,2.376147461408297,-3.759172069878655,0.0097688517
中科创达,SZSE:300496,11.047422025,#RESTRICTED!,11.8395609723,11.3519803435,10.4681865815,0.019147935828546687,14.0120243024,0.2684,中性,2.6513416666666663,3.1458925000000004,2.54484375,2.4673395833333336,4.0507,37152500,459819694,5167018122.8995,-0.11351627468529826,0.323301,0.07489886672036815,-0.06580675982324137,0.1588148148148148,90.23507704792075,强力买入,强力买入,NM-,0.019146780332235984,0
昊志机电,SZSE:300503,9.1812840262,#RESTRICTED!,9.0499791663,9.0719590826,7.9469608788,0.6577190503231048,5.0782226419,-0.4469,中性,4.6007291666666665,2.0865025,3.274741666666667,2.653541666666666,6.8871,53266550,308226785,2988881894.5654,0.3056079041399313,0.348235,0.09555737806549258,0.0731319554848967,0.05932203389830511,270.3882251447514,强力买入,强力买入,1.6347948018395662,0.6575172532158442,0.007613958
博思软件,SZSE:300525,2.0586418416,#RESTRICTED!,2.1959804041,2.1354997191,2.0487293303,-2.057087558634536,2.435776982,0.1832,最低,2.0871000000000004,3.1914249999999997,2.7575062499999996,3.766699999999999,0.6986,32769770,751635578,1589460515.7686,0.2188055283126888,0.6710590000000001,0.17805796704245183,-0.0328515111695138,0.04397163120567375,43.857540010604296,中性,中性,2.732418783729243,-2.1780686018729685,0
健帆生物,SZSE:300529,2.8775014715,#RESTRICTED!,2.9507678595,2.9437285398,2.9027137286,-0.8584247586291069,3.6157249769,0.2566,最低,1.5294750000000001,3.382389999999999,1.9324086956521738,3.933125,0.4257,4903927,774362469,2247140724.2809,0.3679666497631344,0.790201,0.2966151275358386,-0.03625954198473282,0.026944585663446898,32.37345430431677,强力卖出,强力卖出,3.836744413104011,-0.9588272952991344,0.1149276674
农尚环境,SZSE:300536,1.3058656204,#RESTRICTED!,1.3328736222,1.265209958,1.1566033124,1.9325134122261054,1.1818012035,-0.095,中性,2.555241666666666,1.79608,1.6646583333333334,0.5513958333333334,0.6179,11990880,293288133,384680235.7574,NM,0.15961,-0.7496529190225437,0.0167037861915367,0.2593103448275862,-25.61050728509341,强力买入,强力买入,NM-,1.9325134122261054,-
新晨科技,SZSE:300542,2.7338418873,#RESTRICTED!,2.897039175,2.9092502396,2.8796563653,0.2123600406769427,2.950581102,0.0793,中性,1.9822083333333331,2.5957575,1.7445020833333333,1.683835416666667,0.8864,7378585,298559899,841092332.4565,35.26098237437173,0.148475,-0.062479007657950884,-0.03399014778325123,-0.042947779404587605,-308.5781769608831,强力卖出,卖出,NM-,0.2123600406769427,0
和仁科技,SZSE:300550,2.1836256798,#RESTRICTED!,2.2468358969,2.1988535958,2.122067548,0.8481474198972675,1.5992472232,-0.2676,最低,3.5121249999999997,3.2390600000000003,3.5199125,2.6785104166666667,0.71,6679693,262560141,581631308.1088,-1.2588605484139208,0.49519599999999997,0.11136389829707016,-0.007722007722007722,0.06271536871123361,65.96135878464747,买入,强力买入,NM-,0.8466719291035264,0.0035914896
筑博设计,SZSE:300564,2.409171227,#RESTRICTED!,2.4212386321,2.3422258608,2.2813860269,-12.8740496464164,1.6524300013,-0.3141,中性,3.2290958333333335,3.3382175000000007,1.3135374999999998,1.4695413043478265,0.6964,4935560,161315200,388867683.0688,NM,0.24971900000000002,0.04219687090299816,0.055345911949685495,0.0653968253968254,-54.89121710783485,强力买入,强力买入,NM-,-16.235702556999154,0.0718297921
天能重工,SZSE:300569,0.8949992096,#RESTRICTED!,0.8766107828,0.8723009953,0.8522604833,0.07544921644566657,0.7898834918,-0.1174,中性,2.7560875,2.3745650000000005,1.8682416666666666,1.3617833333333331,0.1593,33762140,1002822356,904728467.9919,-1.9059397915685268,0.12972799999999998,-0.04475719955936444,0.036303630363036306,0.09407665505226481,-175.7369585305482,强力买入,强力买入,NM-,0.07547559584056836,0
数字认证,SZSE:300579,4.6516973364,#RESTRICTED!,4.7973681548,4.7776867917,4.5728282247,3.2356917663229043,NM,NM,中性,2.169695833333333,2.8347100000000003,2.286458333333333,1.2522229166666665,1.8729,5348600,270000000,1272637158.5525,-3.5541101179032166,0.439987,-0.09066938755232487,-0.016191904047976012,-0.023802439750074386,-111.53799281941671,中性,强力买入,NM-,3.243783345160782,0.0043097875
康泰生物,SZSE:300601,2.2209771717,#RESTRICTED!,2.289646453,2.2682411749,2.2179603205,1.468954168725894,2.8765964161,0.2952,中性,1.669441666666667,2.7634325000000004,1.8878312500000003,1.5893624999999998,0.4,10448250,1116929237,2504742976.2004,-0.3949982101865084,0.663717,-0.06834445710480368,-0.03403465346534654,0.0568720379146919,-124.17193967281814,强力卖出,强力卖出,NM-,1.4761451323292036,0.0129293626
寒锐钴业,SZSE:300618,6.8597451456,#RESTRICTED!,7.0125989431,6.9660532379,6.69582956,1.0184534108553125,6.2184918596,-0.0935,中性,2.7997000000000005,2.1553999999999998,2.4156250000000004,2.385358333333333,2.0457,12956470,309697091,2156921513.8649,0.34820622602138646,0.12629200000000002,0.04916261845969366,-0.0004123711340206185,0.07232913072329131,105.51840710365849,买入,强力买入,1.3127323815134797,1.012655806993294,0.0215489376
万兴科技,SZSE:300624,13.3589047348,#RESTRICTED!,14.7449324031,13.1916849787,11.4746656284,0.061113207278273476,8.7879584506,-0.3422,中性,3.7378625000000003,1.8158974999999997,1.5230999999999997,0.9624304347826085,7.5857,18284620,192711224,2627288877.9814997,1.3400812180090251,0.917875,-0.14117850213922392,-0.09713633336504614,0.343241330502477,-106.35064000116184,强力买入,强力买入,NM-,0.061113207278273476,0
三雄极光,SZSE:300625,1.818730336,#RESTRICTED!,1.8121219951,1.778649312,1.7440273522,1.2524032385821362,1.5423723938,-0.1519,最低,2.973008333333333,3.374069999999999,1.9935282608695655,1.4916395833333338,0.3043,4228600,279331000,510836763.7494,1.8286084648208079,0.288263,-0.020691397881413057,0.014342629482071713,0.0742616033755274,-84.3676263772134,强力买入,强力买入,NM-,1.2776064084571839,0.0430978753
亿联网络,SZSE:300628,5.2665603568,#RESTRICTED!,5.3271847013,5.2859544006,5.2572224838,6.062392339600037,6.9806346857,0.3255,最低,2.1389625,4.41814,3.3077021739130434,4.45645,0.8243,9883012,1265376325,6758708176.658099,0.027974565643338386,0.638633,0.48209440301045237,0,0.0429172510518934,18.73284624246813,买入,强力买入,1.1672858809366782,2.3448507404752674,0
同和药业,SZSE:300636,1.1420936944,#RESTRICTED!,1.1211193951,1.1130744584,1.1053168408,-1.5152297125583691,1.4611903628,0.2746,最低,2.2852875000000004,2.744445,2.3020145833333334,2.0065333333333335,0.1336,7189791,419951495,477210752.0383,0.8576878968743783,0.270261,0.12313288138818905,0.011508951406649617,0.053262316910785625,34.17478814372291,强力买入,强力卖出,0.9394055112572441,-1.5489992897131408,0.0057463834
星云股份,SZSE:300648,8.2604260915,#RESTRICTED!,8.4638480627,8.3046732434,8.0738841214,-2.463603361794066,8.9835653405,0.0875,中性,3.7522958333333327,2.6000124999999996,2.591785416666667,1.2043270833333333,3.355,7883363,174281400,1461170610.1969001,10.467496198448446,0.284321,-0.05441039666910805,-0.023263598326359835,0.1314462970143466,-168.8262995427387,买入,强力买入,NM-,-2.463603361794066,0
