strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.25,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,29.71,50.51001726212271,29.71,65.42228487733432,48.0,29.97,1.4646649578908826,2.1420725009154156,99.59721713658001,99.0845844013182,27.34,,,,,,,16.0,14.51,-0.09312500000000001
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.5,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,32.71,63.307527331694295,32.71,73.73123398022702,48.0,30.0,25.210545587696814,44.287806664225556,99.83522519223727,70.70670084218234,41.08,,,,,,,520.715,612.7237,0.17669684952421183
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.5,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,44.29,74.7005283255741,44.29,71.82430367386793,48.0,29.98,36.268766019772976,33.19296960820212,99.68875869644819,46.64957890882461,56.09,,,,,,,354.3105,419.4767,0.18392398757586914
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.5,601899,紫金矿业,铜,铜,0,s_liquidity,29.98,32.28,65.21551498666108,32.28,77.60881484193823,48.0,29.98,38.63053826437203,43.1893079458074,99.81691688026363,84.58440131819846,40.37,,,,,,,35.93,31.65,-0.11912051210687447
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.5,688256,寒武纪-U,半导体,半导体,0,s_liquidity,29.97,43.36,65.70591620024062,43.36,62.51400952032223,48.0,29.97,13.914317099963384,17.594287806664223,99.76199194434272,21.677041376785063,45.35,,,,,,,1120.0,1025.0,-0.0848214285714286
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.5,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,29.71,50.51001726212271,29.71,65.42228487733432,48.0,29.97,1.4646649578908826,2.1420725009154156,99.59721713658001,99.0845844013182,27.34,,,,,,,16.0,14.51,-0.09312500000000001
baseline_full_liquidity_industry_penalty_1pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,1.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,32.71,63.307527331694295,32.71,73.73123398022702,48.0,30.0,25.210545587696814,44.287806664225556,99.83522519223727,70.70670084218234,41.08,,,,,,,520.715,612.7237,0.17669684952421183
baseline_full_liquidity_industry_penalty_1pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,1.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,44.29,74.7005283255741,44.29,71.82430367386793,48.0,29.98,36.268766019772976,33.19296960820212,99.68875869644819,46.64957890882461,56.09,,,,,,,354.3105,419.4767,0.18392398757586914
baseline_full_liquidity_industry_penalty_1pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,1.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.98,32.28,65.21551498666108,32.28,77.60881484193823,48.0,29.98,38.63053826437203,43.1893079458074,99.81691688026363,84.58440131819846,40.37,,,,,,,35.93,31.65,-0.11912051210687447
baseline_full_liquidity_industry_penalty_1pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,1.0,688256,寒武纪-U,半导体,半导体,0,s_liquidity,29.97,43.36,65.70591620024062,43.36,62.51400952032223,48.0,29.97,13.914317099963384,17.594287806664223,99.76199194434272,21.677041376785063,45.35,,,,,,,1120.0,1025.0,-0.0848214285714286
baseline_full_liquidity_industry_penalty_1pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,1.0,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,29.71,50.51001726212271,29.71,65.42228487733432,48.0,29.97,1.4646649578908826,2.1420725009154156,99.59721713658001,99.0845844013182,27.34,,,,,,,16.0,14.51,-0.09312500000000001
baseline_full_liquidity_industry_penalty_2pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,2.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,32.71,63.307527331694295,32.71,73.73123398022702,48.0,30.0,25.210545587696814,44.287806664225556,99.83522519223727,70.70670084218234,41.08,,,,,,,520.715,612.7237,0.17669684952421183
baseline_full_liquidity_industry_penalty_2pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,2.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,44.29,74.7005283255741,44.29,71.82430367386793,48.0,29.98,36.268766019772976,33.19296960820212,99.68875869644819,46.64957890882461,56.09,,,,,,,354.3105,419.4767,0.18392398757586914
baseline_full_liquidity_industry_penalty_2pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,2.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.98,32.28,65.21551498666108,32.28,77.60881484193823,48.0,29.98,38.63053826437203,43.1893079458074,99.81691688026363,84.58440131819846,40.37,,,,,,,35.93,31.65,-0.11912051210687447
baseline_full_liquidity_industry_penalty_2pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,2.0,688256,寒武纪-U,半导体,半导体,0,s_liquidity,29.97,43.36,65.70591620024062,43.36,62.51400952032223,48.0,29.97,13.914317099963384,17.594287806664223,99.76199194434272,21.677041376785063,45.35,,,,,,,1120.0,1025.0,-0.0848214285714286
baseline_full_liquidity_industry_penalty_2pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,2.0,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.97,29.71,50.51001726212271,29.71,65.42228487733432,48.0,29.97,1.4646649578908826,2.1420725009154156,99.59721713658001,99.0845844013182,27.34,,,,,,,16.0,14.51,-0.09312500000000001
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,601179,中国西电,电气设备,电气设备,0,dynamic_factor_score,99.08589213788773,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,000988,华工科技,专用机械,专用机械,0,dynamic_factor_score,99.07281477219229,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,600875,东方电气,电气设备,电气设备,1,dynamic_factor_score,98.0514725113773,79.36,98.0514725113773,79.36,88.70161845477847,99.23,29.64,94.98352251922373,83.54082753570121,99.43244232881729,27.389234712559503,62.33,,,,,TRADE,,42.11,36.9,-0.12372358109712656
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,002714,牧原股份,农业综合,农业综合,0,dynamic_factor_score,97.79646388031594,76.02,97.79646388031594,76.02,86.33426583668985,98.41,28.86,95.03844745514463,72.26290735994141,98.00439399487367,33.06481142438667,68.59,,,,,,,49.6,49.45,-0.003024193548387122
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,601868,中国能建,建筑工程,建筑工程,0,dynamic_factor_score,97.43029764084322,73.11,97.43029764084322,73.11,90.3633589649701,99.69,28.0,99.41413401684365,95.09337239106554,97.7663859392164,42.18235078725742,61.85,,,,,,,2.95,3.17,0.07457627118644061
liq_top_10_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
liq_top_10_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
liq_top_10_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
liq_top_10_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,603688,石英股份,矿物制品,矿物制品,0,score,79.38,79.38,96.26118114766962,79.38,82.65412181130233,97.02,27.53,94.50750640790919,76.21750274624681,93.88502380080557,15.305748809959722,71.68,,,,,,,51.19,43.71,-0.14612228950966977
liq_top_10_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,600875,东方电气,电气设备,电气设备,1,score,79.36,79.36,98.0514725113773,79.36,88.70161845477847,99.23,29.64,94.98352251922373,83.54082753570121,99.43244232881729,27.389234712559503,62.33,,,,,TRADE,,42.11,36.9,-0.12372358109712656
liq_top_10_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
liq_top_10_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
liq_top_10_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
liq_top_10_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,603688,石英股份,矿物制品,矿物制品,0,score,79.38,79.38,96.26118114766962,79.38,82.65412181130233,97.02,27.53,94.50750640790919,76.21750274624681,93.88502380080557,15.305748809959722,71.68,,,,,,,51.19,43.71,-0.14612228950966977
liq_top_10_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,603067,振华股份,化工原料,化工原料,0,score,79.11,79.11,95.8610137573887,79.11,89.8316929085805,97.89,27.19,93.22592456975467,86.92786525082387,90.05858659831564,83.85206883925302,72.5,,,,,,,44.5,32.17,-0.27707865168539325
liq_top_10_then_score_industry_penalty_10pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,10.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
liq_top_10_then_score_industry_penalty_10pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,10.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
liq_top_10_then_score_industry_penalty_10pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,10.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
liq_top_10_then_score_industry_penalty_10pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,10.0,603688,石英股份,矿物制品,矿物制品,0,score,79.38,79.38,96.26118114766962,79.38,82.65412181130233,97.02,27.53,94.50750640790919,76.21750274624681,93.88502380080557,15.305748809959722,71.68,,,,,,,51.19,43.71,-0.14612228950966977
liq_top_10_then_score_industry_penalty_10pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,10.0,603067,振华股份,化工原料,化工原料,0,score,79.11,79.11,95.8610137573887,79.11,89.8316929085805,97.89,27.19,93.22592456975467,86.92786525082387,90.05858659831564,83.85206883925302,72.5,,,,,,,44.5,32.17,-0.27707865168539325
tiered_liquidity_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
tiered_liquidity_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
tiered_liquidity_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
tiered_liquidity_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,603688,石英股份,矿物制品,矿物制品,0,score,79.38,79.38,96.26118114766962,79.38,82.65412181130233,97.02,27.53,94.50750640790919,76.21750274624681,93.88502380080557,15.305748809959722,71.68,,,,,,,51.19,43.71,-0.14612228950966977
tiered_liquidity_then_score_industry_cap2,2026-03-06,2026-03-09,2026-03-20,10,1,5,2.0,0.0,600875,东方电气,电气设备,电气设备,1,score,79.36,79.36,98.0514725113773,79.36,88.70161845477847,99.23,29.64,94.98352251922373,83.54082753570121,99.43244232881729,27.389234712559503,62.33,,,,,TRADE,,42.11,36.9,-0.12372358109712656
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,603688,石英股份,矿物制品,矿物制品,0,score,79.38,79.38,96.26118114766962,79.38,82.65412181130233,97.02,27.53,94.50750640790919,76.21750274624681,93.88502380080557,15.305748809959722,71.68,,,,,,,51.19,43.71,-0.14612228950966977
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-06,2026-03-09,2026-03-20,10,1,5,,5.0,603067,振华股份,化工原料,化工原料,0,score,79.11,79.11,95.8610137573887,79.11,89.8316929085805,97.89,27.19,93.22592456975467,86.92786525082387,90.05858659831564,83.85206883925302,72.5,,,,,,,44.5,32.17,-0.27707865168539325
liq20_score_b_bonus_0pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002490,山东墨龙,化工机械,化工机械,0,score,80.64,80.64,95.85316733797144,80.64,81.46437446600758,98.35,25.13,99.5422922006591,93.48224093738557,93.02453313804467,0.7323324789454413,73.08,,,,,,,14.52,10.6,-0.26997245179063356
liq20_score_b_bonus_0pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
liq20_score_b_bonus_0pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,000988,华工科技,专用机械,专用机械,0,score,80.24,80.24,99.07281477219229,80.24,90.87024044916393,98.68,29.87,95.88062980593189,95.51446356645917,99.5422922006591,26.089344562431343,74.52,,,,,,,112.0,116.08,0.03642857142857148
liq20_score_b_bonus_0pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,600629,华建集团,建筑工程,建筑工程,0,score,80.15,80.15,93.32138933933147,80.15,79.235686561699,97.16,24.27,96.52142072500915,87.5503478579275,84.82240937385573,17.15488831929696,70.12,,,,,,,21.93,21.11,-0.037391700866393096
liq20_score_b_bonus_0pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,601179,中国西电,电气设备,电气设备,0,score,79.55,79.55,99.08589213788773,79.55,89.62587086537287,99.69,29.74,96.11863786158916,81.12413035518125,99.50567557671182,36.54339069937752,71.41,,,,,,,18.9,16.3,-0.13756613756613745
liq20_score_b_bonus_3pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,600875,东方电气,电气设备,电气设备,1,score,81.74080000000001,79.36,98.0514725113773,79.36,88.70161845477847,99.23,29.64,94.98352251922373,83.54082753570121,99.43244232881729,27.389234712559503,62.33,,,,,TRADE,,42.11,36.9,-0.12372358109712656
liq20_score_b_bonus_3pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002270,华明装备,电气设备,电气设备,1,score,80.9992,78.64,94.53235340273055,78.64,83.11638715977054,96.74,25.69,93.00622482607103,82.27755400952033,89.56426217502747,44.855364335408275,72.65,,,,,TRADE,,36.1169,27.4053,-0.2412056405726959
liq20_score_b_bonus_3pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002490,山东墨龙,化工机械,化工机械,0,score,80.64,80.64,95.85316733797144,80.64,81.46437446600758,98.35,25.13,99.5422922006591,93.48224093738557,93.02453313804467,0.7323324789454413,73.08,,,,,,,14.52,10.6,-0.26997245179063356
liq20_score_b_bonus_3pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002126,银轮股份,汽车配件,汽车配件,0,score,80.55,80.55,95.32484176387507,80.55,81.75188819724156,98.99,28.28,84.6027096301721,52.0322226290736,92.84145001830831,53.936287074331744,74.96,,,,,,,52.01,43.05,-0.17227456258411844
liq20_score_b_bonus_3pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,600268,国电南自,电气设备,电气设备,1,score,80.3194,77.98,93.29000366166238,77.98,80.94679848651289,96.81,24.38,95.9904796777737,89.65580373489564,83.50421091175394,32.680336872940316,72.74,,,,,TRADE,,14.59,13.82,-0.0527758738862234
liq20_score_b_bonus_5pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,600875,东方电气,电气设备,电气设备,1,score,83.328,79.36,98.0514725113773,79.36,88.70161845477847,99.23,29.64,94.98352251922373,83.54082753570121,99.43244232881729,27.389234712559503,62.33,,,,,TRADE,,42.11,36.9,-0.12372358109712656
liq20_score_b_bonus_5pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,002270,华明装备,电气设备,电气设备,1,score,82.572,78.64,94.53235340273055,78.64,83.11638715977054,96.74,25.69,93.00622482607103,82.27755400952033,89.56426217502747,44.855364335408275,72.65,,,,,TRADE,,36.1169,27.4053,-0.2412056405726959
liq20_score_b_bonus_5pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,600268,国电南自,电气设备,电气设备,1,score,81.879,77.98,93.29000366166238,77.98,80.94679848651289,96.81,24.38,95.9904796777737,89.65580373489564,83.50421091175394,32.680336872940316,72.74,,,,,TRADE,,14.59,13.82,-0.0527758738862234
liq20_score_b_bonus_5pct,2026-03-06,2026-03-09,2026-03-20,10,1,5,,0.0,300001,特锐德,电气设备,电气设备,1,score,81.48,77.6,96.88366375477322,77.6,87.52134016843647,98.97,26.91,97.43683632369095,94.80043939948737,93.53716587330648,39.03332112779202,72.78,,,,,TRADE,,32.45,28.69,-0.11587057010785828
