strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,target_position_ratio,style_reason
adaptive_market_style,2024-12-19,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,22,0.8662873169323987,index_neutral,0.0,39.94444860181174,normal_liquidity,0.030222573126440288,2024-12-19,exit_date < signal_date,10,0.011050692859165902,0,1,15.00295194958645,50.00985027580772,50.00985027580772,49.99015360378102,50.00985027580772,-0.07572496072760831,,,0,20,-0.03744320188110557,0.4,-0.5484190421974973,20,-0.017026615935500436,0.45,-0.43443537428765056,20,-0.013888999986306078,0.4,-0.41344567409974575,20,-0.0534881721383761,0.2,-0.6406704019887819,20,-0.0534881721383761,0.2,-0.6406704019887819,23,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-20,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,23,0.9155856984366907,index_neutral,0.0,40.8931129476584,normal_liquidity,0.0286779648600737,2024-12-20,exit_date < signal_date,10,0.008107461782889114,0,1,15.002955529319166,50.00984639621898,50.00984639621898,49.99016135379772,50.00984639621898,-0.06640164958346634,,,0,20,-0.0275658655280167,0.45,-0.4780778732911838,20,-0.01591697807301835,0.45,-0.36293970200725034,20,-0.013054391720371122,0.4,-0.3352584144898061,20,-0.04963269119853648,0.2,-0.6005879610285576,20,-0.04963269119853648,0.2,-0.6005879610285576,24,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-23,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,24,0.9221317992403943,index_neutral,0.0,37.731464566929134,normal_liquidity,0.030192586495181244,2024-12-23,exit_date < signal_date,10,0.00657933877388186,0,1,15.002946850393702,50.00985027580772,50.00985027580772,49.99015748031496,50.00985027580772,-0.10435325463253609,,,0,20,-0.023411124330596972,0.45,-0.3690085481246004,20,-0.01240355370327339,0.45,-0.2502471070244259,20,-0.009419598008497362,0.4,-0.219591409367075,20,-0.045887094799958346,0.2,-0.5605070572822537,20,-0.045887094799958346,0.2,-0.5605070572822537,25,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-24,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,25,0.7882328446170292,index_neutral,0.0,37.7944625984252,low_liquidity,0.030020458773163446,2024-12-24,exit_date < signal_date,10,-0.004115796694096338,0,1,15.002956692913385,50.00985027580772,50.00985027580772,49.99015748031496,50.00985221674877,-0.0953459441427792,,,0,20,-0.021324317971670156,0.45,-0.3163165202979631,20,-0.010089043149627067,0.45,-0.3036451182905482,20,-0.007193629796729212,0.4,-0.2863653750735725,20,-0.04403625591902678,0.2,-0.5305200050974819,20,-0.04403625591902678,0.2,-0.5305200050974819,26,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-25,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,26,0.7766170984393467,index_neutral,0.0,37.00709080165452,low_liquidity,0.030004189414030238,2024-12-25,exit_date < signal_date,10,-0.026694592614929492,0,1,15.002958440023637,50.00985415845487,50.00985415845487,49.990151664368724,50.00985610092647,-0.11253734322309689,,,0,20,-0.02389219210805576,0.45,-0.35393208427820666,20,-0.007372611226155281,0.45,-0.32989603821160063,20,-0.003083936962210211,0.4,-0.2983928671859515,20,-0.036890076156642464,0.2,-0.4734258901643237,20,-0.036890076156642464,0.2,-0.4734258901643237,27,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-26,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,27,0.7777222332805052,index_neutral,0.0,36.76205864987207,low_liquidity,0.03006970105899401,2024-12-26,exit_date < signal_date,10,-0.0535145962373606,0,1,15.002946270419208,50.00984639621899,50.00984639621898,49.99015941743751,50.00984639621898,-0.1036225064815075,,,0,20,-0.027826879322373144,0.45,-0.4829409251172855,20,-0.008109516181402002,0.45,-0.37018335645126577,20,-0.002398275013666036,0.4,-0.32455836252853343,20,-0.032654492839287425,0.2,-0.42989370539351435,20,-0.032654492839287425,0.2,-0.42989370539351435,28,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-27,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,28,0.8829612879579452,index_neutral,0.0,37.67325260878126,normal_liquidity,0.02995855793524216,2024-12-27,exit_date < signal_date,10,-0.0709460279045889,0,1,15.002947430596574,50.00985027580772,50.00985027580772,49.99015554242961,50.00985027580772,-0.0963958879473591,,,0,20,-0.027198217314342365,0.45,-0.5606909946344186,20,-0.00958144108528362,0.45,-0.42293460921953463,20,-0.0016790924818695246,0.4,-0.3488341265618635,20,-0.02844933073606265,0.2,-0.41049265617278485,20,-0.02844933073606265,0.2,-0.41049265617278485,29,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-30,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,29,0.7990352925278358,index_neutral,0.0,37.379661150512206,low_liquidity,0.029461558826315324,2024-12-30,exit_date < signal_date,10,-0.07116700248161259,0,1,15.002959022852641,50.00985804416404,50.00985804416404,49.99014972419228,50.00985804416404,-0.10438021893622335,,,0,20,-0.02980624187724449,0.4,-0.5768597928966973,20,-0.009783365243684726,0.45,-0.42293460921953474,20,0.00025396098785441314,0.45,-0.3488341265618633,20,-0.025263012919968512,0.25,-0.40991490451375456,20,-0.025263012919968512,0.25,-0.40991490451375456,30,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2024-12-31,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,30,0.8532088088063307,index_neutral,0.0,36.61012994683993,normal_liquidity,0.029899129063033617,2024-12-31,exit_date < signal_date,10,-0.10062243591067666,1,1,15.002947430596574,50.00985221674877,50.00985221674877,49.990155542429605,50.00985221674876,-0.12679462454464763,,,0,20,-0.04106272847781449,0.35,-0.6676275817997425,20,-0.01293585906966358,0.4,-0.4535240310479224,20,-0.0006205860648326799,0.45,-0.3488341265618634,20,-0.024269632926921463,0.3,-0.40078677583928013,20,-0.024269632926921463,0.3,-0.40078677583928013,31,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-02,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,31,0.8927091848794827,index_neutral,0.0,35.84311010439236,normal_liquidity,0.030112503817908354,2025-01-02,exit_date < signal_date,10,-0.11137145932934187,0,1,15.002952531022258,50.00985610092647,50.00985610092647,49.990151664368724,50.00985610092647,-0.14612063979152579,,,0,20,-0.052498423390282746,0.3,-0.7272151650275963,20,-0.011641487425201451,0.4,-0.45669377004052747,20,-0.00021155006932691272,0.45,-0.3488341265618633,20,-0.024777719009749656,0.3,-0.3753183551265227,20,-0.024777719009749656,0.3,-0.3753183551265227,32,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-03,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,32,0.818212703044766,index_neutral,0.0,34.873218503937004,normal_liquidity,0.030766490194644915,2025-01-03,exit_date < signal_date,10,-0.11877183795630708,0,1,15.002956692913386,50.00985027580772,50.00985027580772,49.990157480314956,50.00985415845487,-0.17825901583379328,,,0,20,-0.053860572548570594,0.3,-0.7638335414895229,20,-0.009117873671565604,0.4,-0.46666093424531374,20,0.0009140884915263666,0.45,-0.3488341265618634,20,-0.02580234202925332,0.3,-0.40301043111138524,20,-0.02580234202925332,0.3,-0.40301043111138524,33,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-06,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,33,0.7006020678853948,index_weak,0.0,33.96776377952756,low_liquidity,0.030668909420424446,2025-01-06,exit_date < signal_date,10,-0.1345754597730689,0,1,15.002956692913385,50.009850275807715,50.00985027580772,49.99015748031496,50.00985027580772,-0.1814645667431251,,,0,20,-0.06323399899508989,0.25,-0.7847339423913555,20,-0.017202885481941637,0.35,-0.5419533692312508,20,-0.00560986756958415,0.45,-0.42788276672916425,20,-0.028379043275184236,0.3,-0.47895266081771815,20,-0.028379043275184236,0.3,-0.47895266081771815,34,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-07,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,34,0.726185579603213,index_weak,0.0,33.9764010232192,low_liquidity,0.031285684186026806,2025-01-07,exit_date < signal_date,10,-0.15100599423136138,0,1,15.002955529319163,50.00984445757039,50.00984445757039,49.990161353797724,50.00984639621898,-0.16338171383998223,,,0,20,-0.07221332772873976,0.25,-0.8312279286045576,20,-0.025292851018241358,0.3,-0.6036454070058882,20,-0.011889607734439988,0.4,-0.48722049589162886,20,-0.03588261765282761,0.3,-0.5606987500023086,20,-0.03588261765282761,0.3,-0.5606987500023086,35,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-08,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,35,0.8666592597313025,index_weak,0.0,34.61219795356159,normal_liquidity,0.031046109922147253,2025-01-08,exit_date < signal_date,10,-0.14289335478659454,0,1,15.002945690672963,50.00984445757039,50.009844457570395,49.99016135379772,50.00984445757039,-0.1662299476802006,,,0,20,-0.07350457574034544,0.25,-0.8396650749029225,20,-0.029822429028547915,0.25,-0.6290733463817004,20,-0.0158505910005331,0.35,-0.5112363064363095,20,-0.04179664025854895,0.25,-0.6120291915338896,20,-0.04179664025854895,0.25,-0.6120291915338896,36,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-09,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,36,0.7967251820268352,index_weak,0.0,34.16610466260082,low_liquidity,0.030658497540838582,2025-01-09,exit_date < signal_date,10,-0.13681085256642678,0,1,15.00294904583907,50.009842519685044,50.00984251968504,49.99016328939602,50.00984251968504,-0.162378395109188,,,0,20,-0.08175272259067815,0.2,-0.8554978599351599,20,-0.038847695008857666,0.2,-0.6592965092570338,20,-0.022889236222992628,0.3,-0.544559690762838,20,-0.049680782336841735,0.2,-0.6565844645402075,20,-0.049680782336841735,0.2,-0.6565844645402075,37,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-10,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,37,0.8420326215124452,index_weak,0.0,34.49298387096775,normal_liquidity,0.030602321801794414,2025-01-10,exit_date < signal_date,10,-0.12084492163196663,0,1,15.002954366640441,50.00984445757039,50.00984445757039,49.99016522423289,50.00984445757039,-0.16965928873414582,,,0,20,-0.08717975893466362,0.15,-0.8612813825817642,20,-0.04805114174405236,0.15,-0.6884081947254753,20,-0.031728148766218704,0.25,-0.5773854421343596,20,-0.054962352415603655,0.15,-0.6921793578156581,20,-0.054962352415603655,0.15,-0.6921793578156581,38,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-13,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,38,0.7367274512671361,index_weak,0.0,34.18471872541306,low_liquidity,0.030476001831573073,2025-01-13,exit_date < signal_date,10,-0.11293598794182946,0,1,15.002954366640441,50.00984251968504,50.00984251968504,49.990165224232896,50.00984445757039,-0.16105237759852004,,,0,20,-0.09194100792320918,0.1,-0.8711693098284994,20,-0.05842099375718692,0.1,-0.7243831553640261,20,-0.04082627391768907,0.2,-0.6156221203983805,20,-0.06271906018942981,0.1,-0.7233775113252507,20,-0.06271906018942981,0.1,-0.7233775113252507,39,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-14,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,39,1.0485484775445586,index_neutral,0.0,37.012958521722034,normal_liquidity,0.03247803832308774,2025-01-14,exit_date < signal_date,10,-0.12840702066208948,0,1,15.002952624336546,50.00983671060398,50.00983671060397,49.99017102417928,50.00983671060398,-0.10681675134775181,,,0,20,-0.09978701157185105,0.1,-0.8958423705019415,20,-0.06776867032331381,0.05,-0.7483596375054369,20,-0.05076005519633113,0.15,-0.658839960714131,20,-0.06672576353050194,0.1,-0.7391752295746216,20,-0.06672576353050194,0.1,-0.7391752295746216,40,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-15,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,40,0.9371554725068212,index_neutral,0.0,36.2448300255453,normal_liquidity,0.03146185623522746,2025-01-15,exit_date < signal_date,10,-0.1135395935218257,0,1,15.002941638828847,50.00983671060398,50.00983671060398,49.9901748870112,50.00983671060398,-0.1102863202545068,,,0,20,-0.10708101471625116,0.05,-0.8957076163008085,20,-0.07013264382032769,0.05,-0.7640618864329959,20,-0.05547335418448558,0.1,-0.6689329373862899,20,-0.06457436369890668,0.1,-0.7329225709582632,20,-0.06457436369890668,0.1,-0.7329225709582632,41,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-16,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,41,1.0032824254838681,index_neutral,0.0,37.05511691884457,normal_liquidity,0.03133518096974564,2025-01-16,exit_date < signal_date,10,-0.10325620152585502,0,1,15.002941638828847,50.00983284169125,50.00983284169125,49.9901748870112,50.00983671060398,-0.10454447555459834,,,0,20,-0.10731383042759846,0.05,-0.9036803150572587,20,-0.07083374115326788,0.05,-0.7653657322435907,20,-0.054603780238537084,0.1,-0.6748484679844775,20,-0.05996761398898807,0.15,-0.7230174975960932,20,-0.05996761398898807,0.15,-0.7230174975960932,42,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-17,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,42,0.9039695713661686,index_neutral,0.0,37.2337708783651,normal_liquidity,0.03127463350556365,2025-01-17,exit_date < signal_date,10,-0.09354969973889103,0,1,15.002951463941834,50.00983284169125,50.00983284169125,49.9901748870112,50.00983284169125,-0.10106885963514278,,,0,20,-0.10616076884759909,0.05,-0.9072609058944148,20,-0.07006306558391419,0.05,-0.7474436877245607,20,-0.0545164296825086,0.1,-0.6467846014421017,20,-0.056961589796425224,0.2,-0.7150063598979647,20,-0.056961589796425224,0.2,-0.7150063598979647,43,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-01-20,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,43,0.9515716211025039,index_neutral,0.0,38.789300314465414,normal_liquidity,0.031215316940593797,2025-01-20,exit_date < signal_date,10,-0.07698413698119819,0,1,15.002963836477985,50.00983477576711,50.00983477576711,49.99017295597484,50.00983477576711,-0.07088875619838919,,,0,20,-0.10577979837713358,0.05,-0.9022071185210734,20,-0.06547786809568103,0.05,-0.7364919133513786,20,-0.04989741882298225,0.1,-0.632052828532264,20,-0.05229187206224882,0.25,-0.6997757942194961,20,-0.05229187206224882,0.25,-0.6997757942194961,44,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
