order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,strategy_label,scenario
509,2026-01-06,1,2026-01-05,301205,SELL,HOLD_EXPIRY,166.67,166.67,400,66668.0,0.0,50.001,0.0,0.0,50.001,66618.0,275524.2,342142.2,400,0,191368.0,124700.0,466892.2,466842.2,True,0.4,B2,c0.00075_s0.0
510,2026-01-06,2,2026-01-05,300058,BUY,TARGET_REBALANCE,13.6,13.6,4500,61200.0,0.0,45.9,0.0,0.0,45.9,-61245.9,342142.2,280896.3,0,4500,124700.0,185900.0,466842.2,466796.3,True,0.4,B2,c0.00075_s0.0
511,2026-01-15,1,2026-01-14,000559,SELL,HOLD_EXPIRY,18.56,18.7665,2400,45039.6,495.6,33.7797,0.0,0.0,33.7797,45005.82,280896.3,325902.12,2400,0,225471.0,180927.0,506367.3,506829.12,True,0.4,B2,c0.00075_s0.0
512,2026-01-15,2,2026-01-14,002759,SELL,HOLD_EXPIRY,41.54,41.54,400,16616.0,0.0,12.462,0.0,0.0,12.462,16603.54,325902.12,342505.66,400,0,180927.0,164311.0,506829.12,506816.66,True,0.4,B2,c0.00075_s0.0
513,2026-01-15,3,2026-01-14,600362,SELL,HOLD_EXPIRY,59.09,59.09,700,41363.0,0.0,31.02225,0.0,0.0,31.02225,41331.98,342505.66,383837.63,700,0,164311.0,122948.0,506816.66,506785.63,True,0.4,B2,c0.00075_s0.0
514,2026-01-15,4,2026-01-14,002230,BUY,TARGET_REBALANCE,61.66,61.66,500,30830.0,0.0,23.1225,0.0,0.0,23.1225,-30853.12,383837.63,352984.51,0,500,122948.0,153778.0,506785.63,506762.51,True,0.4,B2,c0.00075_s0.0
515,2026-01-15,5,2026-01-14,300442,BUY,TARGET_REBALANCE,85.1,85.1,100,8510.0,0.0,6.3825,0.0,0.0,6.3825,-8516.38,352984.51,344468.13,0,100,153778.0,162288.0,506762.51,506756.13,True,0.4,B2,c0.00075_s0.0
516,2026-01-15,6,2026-01-14,600089,BUY,TARGET_REBALANCE,26.2,26.2,1000,26200.0,0.0,19.65,0.0,0.0,19.65,-26219.65,344468.13,318248.48,0,1000,162288.0,188488.0,506756.13,506736.48,True,0.4,B2,c0.00075_s0.0
517,2026-01-16,1,2026-01-15,002465,SELL,HOLD_EXPIRY,21.56,21.6424,1300,28135.12,107.12,21.10134,0.0,0.0,21.10134,28114.02,318248.48,346362.5,1300,0,176164.0,148136.0,494412.48,494498.5,True,0.4,B2,c0.00075_s0.0
518,2026-01-16,2,2026-01-15,603881,BUY,TARGET_REBALANCE,36.41,36.41,1300,47333.0,0.0,35.49975,0.0,0.0,35.49975,-47368.5,346362.5,298994.0,0,1300,148136.0,195469.0,494498.5,494463.0,True,0.4,B2,c0.00075_s0.0
519,2026-01-20,1,2026-01-19,300058,SELL,HOLD_EXPIRY,17.6,17.6,4500,79200.0,0.0,59.4,0.0,0.0,59.4,79140.6,298994.0,378134.6,4500,0,193504.0,114304.0,492498.0,492438.6,True,0.4,B2,c0.00075_s0.0
520,2026-01-20,2,2026-01-19,688525,BUY,TARGET_REBALANCE,177.0,177.1062,400,70842.48,42.48,53.13186,0.0,0.0,53.13186,-70895.61,378134.6,307238.99,0,400,114304.0,185104.0,492438.6,492342.99,True,0.4,B2,c0.00075_s0.0
521,2026-01-29,1,2026-01-28,002230,SELL,HOLD_EXPIRY,58.51,58.51,500,29255.0,0.0,21.94125,0.0,0.0,21.94125,29233.06,307238.99,336472.05,500,0,189575.0,160320.0,496813.99,496792.05,True,0.4,B2,c0.00075_s0.0
522,2026-01-29,2,2026-01-28,300442,SELL,HOLD_EXPIRY,78.0,78.0,100,7800.0,0.0,5.85,0.0,0.0,5.85,7794.15,336472.05,344266.2,100,0,160320.0,152520.0,496792.05,496786.2,True,0.4,B2,c0.00075_s0.0
523,2026-01-29,3,2026-01-28,600089,SELL,HOLD_EXPIRY,28.12,28.12,1000,28120.0,0.0,21.09,0.0,0.0,21.09,28098.91,344266.2,372365.11,1000,0,152520.0,124400.0,496786.2,496765.11,True,0.4,B2,c0.00075_s0.0
524,2026-01-29,4,2026-01-28,600489,BUY,TARGET_REBALANCE,39.99,39.99,500,19995.0,0.0,14.99625,0.0,0.0,14.99625,-20010.0,372365.11,352355.11,0,500,124400.0,144395.0,496765.11,496750.11,True,0.4,B2,c0.00075_s0.0
525,2026-01-29,5,2026-01-28,600547,BUY,TARGET_REBALANCE,64.0,64.0,300,19200.0,0.0,14.4,0.0,0.0,14.4,-19214.4,352355.11,333140.71,0,300,144395.0,163595.0,496750.11,496735.71,True,0.4,B2,c0.00075_s0.0
526,2026-01-29,6,2026-01-28,601899,BUY,TARGET_REBALANCE,43.79,43.79,700,30653.0,0.0,22.98975,0.0,0.0,22.98975,-30675.99,333140.71,302464.72,0,700,163595.0,194248.0,496735.71,496712.72,True,0.4,B2,c0.00075_s0.0
527,2026-01-30,1,2026-01-29,603881,SELL,HOLD_EXPIRY,38.3,38.3,1300,49790.0,0.0,37.3425,0.0,0.0,37.3425,49752.66,302464.72,352217.38,1300,0,190191.0,140401.0,492655.72,492618.38,True,0.4,B2,c0.00075_s0.0
528,2026-01-30,2,2026-01-29,603993,BUY,TARGET_REBALANCE,25.7,26.0711,2100,54749.31,779.31,41.061983,0.0,0.0,41.061983,-54790.37,352217.38,297427.01,0,2100,140401.0,194371.0,492618.38,491798.01,True,0.4,B2,c0.00075_s0.0
529,2026-02-03,1,2026-02-02,688525,SELL,HOLD_EXPIRY,174.5,174.6047,400,69841.88,41.88,52.38141,0.0,0.0,52.38141,69789.5,297427.01,367216.5,400,0,173026.0,103226.0,470453.01,470442.5,True,0.4,B2,c0.00075_s0.0
530,2026-02-03,2,2026-02-02,300394,BUY,TARGET_REBALANCE,252.0,353.3995,200,70679.9,20279.9,53.009925,0.0,0.0,53.009925,-70732.91,367216.5,296483.59,0,200,103226.0,153626.0,470442.5,450109.59,True,0.4,B2,c0.00075_s0.0
531,2026-02-12,1,2026-02-11,600489,SELL,HOLD_EXPIRY,30.45,30.45,500,15225.0,0.0,11.41875,0.0,0.0,11.41875,15213.58,296483.59,311697.18,500,0,165744.0,150519.0,462227.59,462216.18,True,0.4,B2,c0.00075_s0.0
532,2026-02-12,2,2026-02-11,600547,SELL,HOLD_EXPIRY,47.0,47.0,300,14100.0,0.0,10.575,0.0,0.0,10.575,14089.42,311697.18,325786.6,300,0,150519.0,136419.0,462216.18,462205.6,True,0.4,B2,c0.00075_s0.0
533,2026-02-12,3,2026-02-11,601899,SELL,HOLD_EXPIRY,39.57,39.57,700,27699.0,0.0,20.77425,0.0,0.0,20.77425,27678.23,325786.6,353464.83,700,0,136419.0,108720.0,462205.6,462184.83,True,0.4,B2,c0.00075_s0.0
534,2026-02-12,4,2026-02-11,300251,BUY,TARGET_REBALANCE,25.5,25.8007,600,15480.42,180.42,11.610315,0.0,0.0,11.610315,-15492.03,353464.83,337972.8,0,600,108720.0,124020.0,462184.83,461992.8,True,0.4,B2,c0.00075_s0.0
535,2026-02-12,5,2026-02-11,300395,BUY,TARGET_REBALANCE,99.0,99.0,200,19800.0,0.0,14.85,0.0,0.0,14.85,-19814.85,337972.8,318157.95,0,200,124020.0,143820.0,461992.8,461977.95,True,0.4,B2,c0.00075_s0.0
536,2026-02-12,6,2026-02-11,600977,BUY,TARGET_REBALANCE,18.02,18.02,1200,21624.0,0.0,16.218,0.0,0.0,16.218,-21640.22,318157.95,296517.73,0,1200,143820.0,165444.0,461977.95,461961.73,True,0.4,B2,c0.00075_s0.0
537,2026-02-13,1,2026-02-12,603993,SELL,HOLD_EXPIRY,22.5,22.8249,2100,47932.29,682.29,35.949218,0.0,0.0,35.949218,47896.34,296517.73,344414.07,2100,0,167186.0,119936.0,463703.73,464350.07,True,0.4,B2,c0.00075_s0.0
538,2026-02-13,2,2026-02-12,688521,BUY,TARGET_REBALANCE,261.0,261.0,100,26100.0,0.0,19.575,0.0,0.0,19.575,-26119.58,344414.07,318294.49,0,100,119936.0,146036.0,464350.07,464330.49,True,0.4,B2,c0.00075_s0.0
539,2026-02-25,1,2026-02-24,300394,SELL,HOLD_EXPIRY,352.31,494.0721,200,98814.42,28352.42,74.110815,0.0,0.0,74.110815,98740.31,318294.49,417034.8,200,0,147454.0,76992.0,465748.49,494026.8,True,0.4,B2,c0.00075_s0.0
540,2026-02-25,2,2026-02-24,600410,BUY,TARGET_REBALANCE,24.01,24.01,5000,120050.0,0.0,90.0375,0.0,0.0,90.0375,-120140.04,417034.8,296894.77,0,5000,76992.0,197042.0,494026.8,493936.77,True,0.4,B2,c0.00075_s0.0
541,2026-03-06,1,2026-03-05,300251,SELL,HOLD_EXPIRY,17.37,17.5748,600,10544.88,122.88,7.90866,0.0,0.0,7.90866,10536.97,296894.77,307431.74,600,0,214954.0,204532.0,511848.77,511963.74,True,0.4,B2,c0.00075_s0.0
542,2026-03-06,2,2026-03-05,300395,SELL,HOLD_EXPIRY,112.61,112.61,200,22522.0,0.0,16.8915,0.0,0.0,16.8915,22505.11,307431.74,329936.84,200,0,204532.0,182010.0,511963.74,511946.84,True,0.4,B2,c0.00075_s0.0
543,2026-03-06,3,2026-03-05,600977,SELL,HOLD_EXPIRY,13.8,13.8,1200,16560.0,0.0,12.42,0.0,0.0,12.42,16547.58,329936.84,346484.42,1200,0,182010.0,165450.0,511946.84,511934.42,True,0.4,B2,c0.00075_s0.0
544,2026-03-06,4,2026-03-05,600549,BUY,TARGET_REBALANCE,75.58,76.0574,100,7605.74,47.74,5.704305,0.0,0.0,5.704305,-7611.44,346484.42,338872.98,0,100,165450.0,173008.0,511934.42,511880.98,True,0.4,B2,c0.00075_s0.0
545,2026-03-06,5,2026-03-05,601872,BUY,TARGET_REBALANCE,17.0,17.0,600,10200.0,0.0,7.65,0.0,0.0,7.65,-10207.65,338872.98,328665.33,0,600,173008.0,183208.0,511880.98,511873.33,True,0.4,B2,c0.00075_s0.0
546,2026-03-09,1,2026-03-06,688521,SELL,HOLD_EXPIRY,220.5,220.5,100,22050.0,0.0,16.5375,0.0,0.0,16.5375,22033.46,328665.33,350698.79,100,0,182334.0,160284.0,510999.33,510982.79,True,0.4,B2,c0.00075_s0.0
547,2026-03-09,2,2026-03-06,002261,BUY,TARGET_REBALANCE,39.49,39.49,500,19745.0,0.0,14.80875,0.0,0.0,14.80875,-19759.81,350698.79,330938.98,0,500,160284.0,180029.0,510982.79,510967.98,True,0.4,B2,c0.00075_s0.0
548,2026-03-11,1,2026-03-10,600410,SELL,HOLD_EXPIRY,31.2,31.2,5000,156000.0,0.0,117.0,0.0,0.0,117.0,155883.0,330938.98,486821.98,5000,0,193864.0,37864.0,524802.98,524685.98,True,0.4,B2,c0.00075_s0.0
549,2026-03-11,2,2026-03-10,001309,BUY,TARGET_REBALANCE,294.01,294.3199,300,88295.97,92.97,66.221978,0.0,0.0,66.221978,-88362.19,486821.98,398459.79,0,300,37864.0,126067.0,524685.98,524526.79,True,0.4,B2,c0.00075_s0.0
550,2026-03-11,3,2026-03-10,300475,BUY,TARGET_REBALANCE,160.51,160.51,500,80255.0,0.0,60.19125,0.0,0.0,60.19125,-80315.19,398459.79,318144.6,0,500,126067.0,206322.0,524526.79,524466.6,True,0.4,B2,c0.00075_s0.0
551,2026-03-20,1,2026-03-19,600549,SELL,HOLD_EXPIRY,56.08,56.4342,100,5643.42,35.42,4.232565,0.0,0.0,4.232565,5639.19,318144.6,323783.79,100,0,222087.0,216479.0,540231.6,540262.79,True,0.4,B2,c0.00075_s0.0
552,2026-03-20,2,2026-03-19,601872,SELL,HOLD_EXPIRY,17.64,17.64,600,10584.0,0.0,7.938,0.0,0.0,7.938,10576.06,323783.79,334359.85,600,0,216479.0,205895.0,540262.79,540254.85,True,0.4,B2,c0.00075_s0.0
553,2026-03-23,1,2026-03-20,002261,SELL,HOLD_EXPIRY,34.49,34.49,500,17245.0,0.0,12.93375,0.0,0.0,12.93375,17232.07,334359.85,351591.92,500,0,188125.0,170880.0,522484.85,522471.92,True,0.4,B2,c0.00075_s0.0
554,2026-03-24,1,2026-03-23,000333,BUY,TARGET_REBALANCE,73.73,73.73,300,22119.0,0.0,16.58925,0.0,0.0,16.58925,-22135.59,351591.92,329456.33,0,300,168207.0,190326.0,519798.92,519782.33,True,0.4,B2,c0.00075_s0.0
555,2026-03-24,2,2026-03-23,300342,BUY,TARGET_REBALANCE,47.5,47.516,100,4751.6,1.6,3.5637,0.0,0.0,3.5637,-4755.16,329456.33,324701.16,0,100,190326.0,195076.0,519782.33,519777.16,True,0.4,B2,c0.00075_s0.0
556,2026-03-25,1,2026-03-24,001309,SELL,HOLD_EXPIRY,354.94,355.3142,200,71062.84,74.84,53.29713,0.0,0.0,53.29713,71009.54,324701.16,395710.71,300,100,205737.0,134749.0,530438.16,530459.71,True,0.4,B2,c0.00075_s0.0
557,2026-03-25,2,2026-03-24,300475,SELL,HOLD_EXPIRY,144.49,144.49,500,72245.0,0.0,54.18375,0.0,0.0,54.18375,72190.82,395710.71,467901.52,500,0,134749.0,62504.0,530459.71,530405.52,True,0.4,B2,c0.00075_s0.0
558,2026-03-25,3,2026-03-24,002738,BUY,TARGET_REBALANCE,64.0,64.4898,900,58040.82,440.82,43.530615,0.0,0.0,43.530615,-58084.35,467901.52,409817.17,0,900,62504.0,120104.0,530405.52,529921.17,True,0.4,B2,c0.00075_s0.0
559,2026-03-25,4,2026-03-24,603259,BUY,TARGET_REBALANCE,94.63,96.1358,900,86522.22,1355.22,64.891665,0.0,0.0,64.891665,-86587.11,409817.17,323230.06,0,900,120104.0,205271.0,529921.17,528501.06,True,0.4,B2,c0.00075_s0.0
560,2026-03-26,1,2026-03-25,001309,SELL,HOLD_EXPIRY,361.02,361.4006,100,36140.06,38.06,27.105045,0.0,0.0,27.105045,36112.95,323230.06,359343.02,100,0,206616.0,170514.0,529846.06,529857.02,True,0.4,B2,c0.00075_s0.0
561,2026-03-27,1,2026-03-26,601689,BUY,TARGET_REBALANCE,57.12,57.5074,600,34504.44,232.44,25.87833,0.0,0.0,25.87833,-34530.32,359343.02,324812.7,0,600,173021.0,207293.0,532364.02,532105.7,True,0.4,B2,c0.00075_s0.0
562,2026-04-08,1,2026-04-07,000333,SELL,HOLD_EXPIRY,76.95,76.95,300,23085.0,0.0,17.31375,0.0,0.0,17.31375,23067.69,324812.7,347880.38,300,0,225438.0,202353.0,550250.7,550233.38,True,0.4,B2,c0.00075_s0.0
563,2026-04-08,2,2026-04-07,300342,BUY,TARGET_REBALANCE,58.47,58.4897,100,5848.97,1.97,4.386728,0.0,0.0,4.386728,-5853.36,347880.38,342027.03,100,200,202353.0,208200.0,550233.38,550227.03,True,0.4,B2,c0.00075_s0.0
564,2026-04-08,3,2026-04-07,600487,BUY,TARGET_REBALANCE,60.8,60.8,100,6080.0,0.0,4.56,0.0,0.0,4.56,-6084.56,342027.03,335942.47,0,100,208200.0,214280.0,550227.03,550222.47,True,0.4,B2,c0.00075_s0.0
565,2026-04-09,1,2026-04-08,002738,SELL,HOLD_EXPIRY,78.0,78.597,900,70737.3,537.3,53.052975,0.0,0.0,53.052975,70684.25,335942.47,406626.71,900,0,216258.0,146058.0,552200.47,552684.71,True,0.4,B2,c0.00075_s0.0
566,2026-04-09,2,2026-04-08,603259,SELL,HOLD_EXPIRY,103.73,105.3806,900,94842.54,1485.54,71.131905,0.0,0.0,71.131905,94771.41,406626.71,501398.12,900,0,146058.0,52701.0,552684.71,554099.12,True,0.4,B2,c0.00075_s0.0
567,2026-04-09,3,2026-04-08,300342,BUY,TARGET_REBALANCE,58.68,58.6997,700,41089.79,13.79,30.817343,0.0,0.0,30.817343,-41120.61,501398.12,460277.51,200,900,52701.0,93777.0,554099.12,554054.51,True,0.4,B2,c0.00075_s0.0
568,2026-04-09,4,2026-04-08,300433,BUY,TARGET_REBALANCE,29.31,29.31,2700,79137.0,0.0,59.35275,0.0,0.0,59.35275,-79196.35,460277.51,381081.16,0,2700,93777.0,172914.0,554054.51,553995.16,True,0.4,B2,c0.00075_s0.0
569,2026-04-09,5,2026-04-08,601869,BUY,TARGET_REBALANCE,354.86,354.86,100,35486.0,0.0,26.6145,0.0,0.0,26.6145,-35512.61,381081.16,345568.55,0,100,172914.0,208400.0,553995.16,553968.55,True,0.4,B2,c0.00075_s0.0
570,2026-04-10,1,2026-04-09,300342,SELL,HOLD_EXPIRY,54.6,54.6184,900,49156.56,16.56,36.86742,0.0,0.0,36.86742,49119.69,345568.55,394688.24,900,0,210904.0,161764.0,556472.55,556452.24,True,0.4,B2,c0.00075_s0.0
571,2026-04-10,2,2026-04-09,300548,BUY,TARGET_REBALANCE,229.96,229.96,200,45992.0,0.0,34.494,0.0,0.0,34.494,-46026.49,394688.24,348661.75,0,200,161764.0,207756.0,556452.24,556417.75,True,0.4,B2,c0.00075_s0.0
572,2026-04-13,1,2026-04-10,601689,SELL,HOLD_EXPIRY,59.53,59.9337,600,35960.22,242.22,26.970165,0.0,0.0,26.970165,35933.25,348661.75,384595.0,600,0,203407.0,167689.0,552068.75,552284.0,True,0.4,B2,c0.00075_s0.0
573,2026-04-13,2,2026-04-10,600522,BUY,TARGET_REBALANCE,29.41,29.41,1800,52938.0,0.0,39.7035,0.0,0.0,39.7035,-52977.7,384595.0,331617.29,0,1800,167689.0,220627.0,552284.0,552244.29,True,0.4,B2,c0.00075_s0.0
574,2026-04-22,1,2026-04-21,600487,SELL,HOLD_EXPIRY,59.7,59.7,100,5970.0,0.0,4.4775,0.0,0.0,4.4775,5965.52,331617.29,337582.81,100,0,227991.0,222021.0,559608.29,559603.81,True,0.4,B2,c0.00075_s0.0
575,2026-04-22,2,2026-04-21,001896,BUY,TARGET_REBALANCE,16.88,16.88,100,1688.0,0.0,1.266,0.0,0.0,1.266,-1689.27,337582.81,335893.55,0,100,222021.0,223709.0,559603.81,559602.55,True,0.4,B2,c0.00075_s0.0
576,2026-04-23,1,2026-04-22,300433,SELL,HOLD_EXPIRY,27.2,27.2,2700,73440.0,0.0,55.08,0.0,0.0,55.08,73384.92,335893.55,409278.47,2700,0,233396.0,159956.0,569289.55,569234.47,True,0.4,B2,c0.00075_s0.0
577,2026-04-23,2,2026-04-22,601869,SELL,HOLD_EXPIRY,411.2,411.2,100,41120.0,0.0,30.84,0.0,0.0,30.84,41089.16,409278.47,450367.63,100,0,159956.0,118836.0,569234.47,569203.63,True,0.4,B2,c0.00075_s0.0
578,2026-04-23,3,2026-04-22,002436,BUY,TARGET_REBALANCE,29.05,29.0735,600,17444.1,14.1,13.083075,0.0,0.0,13.083075,-17457.18,450367.63,432910.45,0,600,118836.0,136266.0,569203.63,569176.45,True,0.4,B2,c0.00075_s0.0
579,2026-04-23,4,2026-04-22,601166,BUY,TARGET_REBALANCE,18.22,18.7181,4700,87975.07,2341.07,65.981302,0.0,0.0,65.981302,-88041.05,432910.45,344869.39,0,4700,136266.0,221900.0,569176.45,566769.39,True,0.4,B2,c0.00075_s0.0
580,2026-04-24,1,2026-04-23,300548,SELL,HOLD_EXPIRY,265.15,265.15,200,53030.0,0.0,39.7725,0.0,0.0,39.7725,52990.23,344869.39,397859.62,200,0,218465.0,165435.0,563334.39,563294.62,True,0.4,B2,c0.00075_s0.0
581,2026-04-24,2,2026-04-23,600487,BUY,TARGET_REBALANCE,68.0,68.0,800,54400.0,0.0,40.8,0.0,0.0,40.8,-54440.8,397859.62,343418.82,0,800,165435.0,219835.0,563294.62,563253.82,True,0.4,B2,c0.00075_s0.0
582,2026-04-27,1,2026-04-24,600522,SELL,HOLD_EXPIRY,34.29,34.29,1800,61722.0,0.0,46.2915,0.0,0.0,46.2915,61675.71,343418.82,405094.53,1800,0,221645.0,159923.0,565063.82,565017.53,True,0.4,B2,c0.00075_s0.0
583,2026-04-28,1,2026-04-27,002812,BUY,TARGET_REBALANCE,80.86,80.86,700,56602.0,0.0,42.4515,0.0,0.0,42.4515,-56644.45,405094.53,348450.08,0,700,160449.0,217051.0,565543.53,565501.08,True,0.4,B2,c0.00075_s0.0
584,2026-05-11,1,2026-05-08,001896,SELL,HOLD_EXPIRY,16.76,16.76,100,1676.0,0.0,1.257,0.0,0.0,1.257,1674.74,348450.08,350124.82,100,0,224530.0,222854.0,572980.08,572978.82,True,0.4,B2,c0.00075_s0.0
585,2026-05-12,1,2026-05-11,002436,SELL,HOLD_EXPIRY,33.7,33.7273,600,20236.38,16.38,15.177285,0.0,0.0,15.177285,20221.2,350124.82,370346.02,600,0,221001.0,200781.0,571125.82,571127.02,True,0.4,B2,c0.00075_s0.0
586,2026-05-12,2,2026-05-11,601166,SELL,HOLD_EXPIRY,17.73,18.2147,4700,85609.09,2278.09,64.206817,0.0,0.0,64.206817,85544.88,370346.02,455890.91,4700,0,200781.0,117450.0,571127.02,573340.91,True,0.4,B2,c0.00075_s0.0
587,2026-05-12,3,2026-05-11,002222,BUY,TARGET_REBALANCE,110.94,110.94,300,33282.0,0.0,24.9615,0.0,0.0,24.9615,-33306.96,455890.91,422583.95,0,300,117450.0,150732.0,573340.91,573315.95,True,0.4,B2,c0.00075_s0.0
588,2026-05-12,4,2026-05-11,600584,BUY,TARGET_REBALANCE,56.76,56.76,800,45408.0,0.0,34.056,0.0,0.0,34.056,-45442.06,422583.95,377141.89,0,800,150732.0,196140.0,573315.95,573281.89,True,0.4,B2,c0.00075_s0.0
589,2026-05-12,5,2026-05-11,688008,BUY,TARGET_REBALANCE,240.85,240.85,100,24085.0,0.0,18.06375,0.0,0.0,18.06375,-24103.06,377141.89,353038.83,0,100,196140.0,220225.0,573281.89,573263.83,True,0.4,B2,c0.00075_s0.0
590,2026-05-13,1,2026-05-12,600487,SELL,HOLD_EXPIRY,73.34,73.34,800,58672.0,0.0,44.004,0.0,0.0,44.004,58628.0,353038.83,411666.82,800,0,214588.0,155916.0,567626.83,567582.82,True,0.4,B2,c0.00075_s0.0
591,2026-05-13,2,2026-05-12,600522,BUY,TARGET_REBALANCE,42.54,42.54,1600,68064.0,0.0,51.048,0.0,0.0,51.048,-68115.05,411666.82,343551.77,0,1600,155916.0,223980.0,567582.82,567531.77,True,0.4,B2,c0.00075_s0.0
592,2026-05-15,1,2026-05-14,002812,SELL,HOLD_EXPIRY,75.1,75.1,700,52570.0,0.0,39.4275,0.0,0.0,39.4275,52530.57,343551.77,396082.35,700,0,228036.0,175466.0,571587.77,571548.35,True,0.4,B2,c0.00075_s0.0
593,2026-05-15,2,2026-05-14,000021,BUY,TARGET_REBALANCE,34.69,34.8891,1500,52333.65,298.65,39.250238,0.0,0.0,39.250238,-52372.9,396082.35,343709.45,0,1500,175466.0,227501.0,571548.35,571210.45,True,0.4,B2,c0.00075_s0.0
594,2026-05-26,1,2026-05-25,002222,SELL,HOLD_EXPIRY,111.0,111.0,300,33300.0,0.0,24.975,0.0,0.0,24.975,33275.03,343709.45,376984.47,300,0,257750.0,224450.0,601459.45,601434.47,True,0.4,B2,c0.00075_s0.0
595,2026-05-26,2,2026-05-25,600584,SELL,HOLD_EXPIRY,83.0,83.0,400,33200.0,0.0,24.9,0.0,0.0,24.9,33175.1,376984.47,410159.57,800,400,224450.0,191250.0,601434.47,601409.57,True,0.4,B2,c0.00075_s0.0
596,2026-05-26,3,2026-05-25,688008,SELL,HOLD_EXPIRY,286.0,286.0,100,28600.0,0.0,21.45,0.0,0.0,21.45,28578.55,410159.57,438738.12,100,0,191250.0,162650.0,601409.57,601388.12,True,0.4,B2,c0.00075_s0.0
597,2026-05-26,4,2026-05-25,300433,BUY,TARGET_REBALANCE,39.01,39.01,900,35109.0,0.0,26.33175,0.0,0.0,26.33175,-35135.33,438738.12,403602.79,0,900,162650.0,197759.0,601388.12,601361.79,True,0.4,B2,c0.00075_s0.0
598,2026-05-27,1,2026-05-26,600522,SELL,HOLD_EXPIRY,39.8,39.8,1600,63680.0,0.0,47.76,0.0,0.0,47.76,63632.24,403602.79,467235.03,1600,0,203115.0,139435.0,606717.79,606670.03,True,0.4,B2,c0.00075_s0.0
599,2026-05-27,2,2026-05-26,002916,BUY,TARGET_REBALANCE,410.15,412.6366,100,41263.66,248.66,30.947745,0.0,0.0,30.947745,-41294.61,467235.03,425940.42,0,100,139435.0,180450.0,606670.03,606390.42,True,0.4,B2,c0.00075_s0.0
600,2026-05-28,1,2026-05-27,600584,BUY,TARGET_REBALANCE,83.01,83.01,200,16602.0,0.0,12.4515,0.0,0.0,12.4515,-16614.45,425940.42,409325.97,400,600,171270.0,187872.0,597210.42,597197.97,True,0.4,B2,c0.00075_s0.0
601,2026-05-28,2,2026-05-27,603986,BUY,TARGET_REBALANCE,495.0,495.0,100,49500.0,0.0,37.125,0.0,0.0,37.125,-49537.12,409325.97,359788.85,0,100,187872.0,237372.0,597197.97,597160.85,True,0.4,B2,c0.00075_s0.0
602,2026-05-29,1,2026-05-28,000021,SELL,HOLD_EXPIRY,42.37,42.6132,1500,63919.8,364.8,47.93985,0.0,0.0,47.93985,63871.86,359788.85,423660.71,1500,0,240831.0,177276.0,600619.85,600936.71,True,0.4,B2,c0.00075_s0.0
603,2026-05-29,2,2026-05-28,002463,BUY,TARGET_REBALANCE,133.17,133.17,400,53268.0,0.0,39.951,0.0,0.0,39.951,-53307.95,423660.71,370352.75,0,400,177276.0,230544.0,600936.71,600896.75,True,0.4,B2,c0.00075_s0.0
604,2026-06-01,1,2026-05-29,600584,BUY,TARGET_REBALANCE,80.1,80.1,100,8010.0,0.0,6.0075,0.0,0.0,6.0075,-8016.01,370352.75,362336.75,600,700,226315.0,234325.0,596667.75,596661.75,True,0.4,B2,c0.00075_s0.0
605,2026-06-02,1,2026-06-01,600584,SELL,HOLD_EXPIRY,76.86,76.86,700,53802.0,0.0,40.3515,0.0,0.0,40.3515,53761.65,362336.75,416098.4,700,0,226622.0,172820.0,588958.75,588918.4,False,0.6,B2,c0.00075_s0.0
606,2026-06-02,2,2026-06-01,600183,BUY,TARGET_REBALANCE,133.21,133.9547,1300,174141.11,968.11,130.605833,0.0,0.0,130.605833,-174271.72,416098.4,241826.68,0,1300,172820.0,345993.0,588918.4,587819.68,False,0.6,B2,c0.00075_s0.0
607,2026-06-09,1,2026-06-08,300433,SELL,HOLD_EXPIRY,43.41,43.41,900,39069.0,0.0,29.30175,0.0,0.0,29.30175,39039.7,241826.68,280866.38,900,0,361756.0,322687.0,603582.68,603553.38,False,0.6,B2,c0.00075_s0.0
608,2026-06-09,2,2026-06-08,688146,BUY,TARGET_REBALANCE,247.0,247.1456,100,24714.56,14.56,18.53592,0.0,0.0,18.53592,-24733.1,280866.38,256133.28,0,100,322687.0,347387.0,603553.38,603520.28,False,0.6,B2,c0.00075_s0.0
609,2026-06-10,1,2026-06-09,002916,SELL,HOLD_EXPIRY,392.0,392.0,100,39200.0,0.0,29.4,0.0,0.0,29.4,39170.6,256133.28,295303.88,100,0,359911.0,320711.0,616044.28,616014.88,False,0.6,B2,c0.00075_s0.0
610,2026-06-11,1,2026-06-10,603986,SELL,HOLD_EXPIRY,480.52,480.52,100,48052.0,0.0,36.039,0.0,0.0,36.039,48015.96,295303.88,343319.84,100,0,321521.0,273469.0,616824.88,616788.84,False,0.6,B2,c0.00075_s0.0
611,2026-06-11,2,2026-06-10,600522,BUY,TARGET_REBALANCE,49.69,49.69,1000,49690.0,0.0,37.2675,0.0,0.0,37.2675,-49727.27,343319.84,293592.58,0,1000,273469.0,323159.0,616788.84,616751.58,False,0.6,B2,c0.00075_s0.0
