order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,cost_scenario
98,98,2024-05-06,1,2024-04-30,300760,SELL,HOLD_EXPIRY,100,100,0,324.7948,32479.48,24.35961,0.0,0.0,24.35961,199608.91,32455.12,232064.04,100,0,270871.0,240271.0,470479.91,472335.04,True,False,False,False,0.6,B2_base,c0.00075_s0.0
99,99,2024-05-06,2,2024-04-30,600019,SELL,HOLD_EXPIRY,7600,7600,0,7.596,57729.6,43.2972,0.0,0.0,43.2972,232064.04,57686.3,289750.34,7600,0,240271.0,186995.0,472335.04,476745.34,True,False,False,False,0.6,B2_base,c0.00075_s0.0
100,100,2024-05-06,3,2024-04-30,601658,SELL,HOLD_EXPIRY,9700,9700,0,5.4815,53170.55,39.877913,0.0,0.0,39.877913,289750.34,53130.67,342881.01,9700,0,186995.0,139950.0,476745.34,482831.01,True,False,False,False,0.6,B2_base,c0.00075_s0.0
101,101,2024-05-06,4,2024-04-30,600570,BUY,TARGET_REBALANCE,900,900,0,21.4524,19307.16,14.48037,0.0,0.0,14.48037,342881.01,-19321.64,323559.37,0,900,139950.0,158886.0,482831.01,482445.37,True,False,False,False,0.6,B2_base,c0.00075_s0.0
102,102,2024-05-06,5,2024-04-30,600887,BUY,TARGET_REBALANCE,2000,2000,0,32.9939,65987.8,49.49085,0.0,0.0,49.49085,323559.37,-66037.29,257522.08,0,2000,158886.0,216526.0,482445.37,474048.08,True,False,False,False,0.6,B2_base,c0.00075_s0.0
103,103,2024-05-06,6,2024-04-30,601919,BUY,TARGET_REBALANCE,3900,3900,0,13.999,54596.1,40.947075,0.0,0.0,40.947075,257522.08,-54637.05,202885.03,0,3900,216526.0,263326.0,474048.08,466211.03,True,False,False,False,0.6,B2_base,c0.00075_s0.0
104,104,2024-05-07,1,2024-05-06,601668,SELL,HOLD_EXPIRY,14100,14100,0,5.9555,83972.55,62.979413,0.0,0.0,62.979413,202885.03,83909.57,286794.6,14100,0,263772.0,187491.0,466657.03,474285.6,True,False,False,False,0.6,B2_base,c0.00075_s0.0
105,105,2024-05-07,2,2024-05-06,601816,BUY,TARGET_REBALANCE,16000,16000,0,5.5074,88118.4,66.0888,0.0,0.0,66.0888,286794.6,-88184.49,198610.11,0,16000,187491.0,271331.0,474285.6,469941.11,True,False,False,False,0.6,B2_base,c0.00075_s0.0
106,106,2024-05-10,1,2024-05-09,002415,SELL,HOLD_EXPIRY,1900,1900,0,36.0417,68479.23,51.359423,0.0,0.0,51.359423,198610.11,68427.87,267037.98,1900,0,273190.0,210357.0,471800.11,477394.98,True,False,False,False,0.6,B2_base,c0.00075_s0.0
107,107,2024-05-10,2,2024-05-09,300107,BUY,TARGET_REBALANCE,4800,4800,0,13.9689,67050.72,50.28804,0.0,0.0,50.28804,267037.98,-67101.01,199936.98,0,4800,210357.0,277077.0,477394.98,477013.98,True,False,False,False,0.6,B2_base,c0.00075_s0.0
108,108,2024-05-20,1,2024-05-17,600570,SELL,HOLD_EXPIRY,900,900,0,21.6767,19509.03,14.631773,0.0,0.0,14.631773,199936.98,19494.4,219431.37,900,0,274826.0,255692.0,474762.98,475123.37,True,False,False,False,0.6,B2_base,c0.00075_s0.0
109,109,2024-05-20,2,2024-05-17,600887,SELL,HOLD_EXPIRY,2000,2000,0,32.1582,64316.4,48.2373,0.0,0.0,48.2373,219431.37,64268.16,283699.54,2000,0,255692.0,199512.0,475123.37,483211.54,True,False,False,False,0.6,B2_base,c0.00075_s0.0
110,110,2024-05-20,3,2024-05-17,601919,SELL,HOLD_EXPIRY,3900,3900,0,16.5188,64423.32,48.31749,0.0,0.0,48.31749,283699.54,64375.0,348074.54,3900,0,199512.0,144288.0,483211.54,492362.54,True,False,False,False,0.6,B2_base,c0.00075_s0.0
111,111,2024-05-20,4,2024-05-17,000002,BUY,TARGET_REBALANCE,3600,3600,0,9.0,32400.0,24.3,0.0,0.0,24.3,348074.54,-32424.3,315650.24,0,3600,144288.0,176688.0,492362.54,492338.24,True,False,False,False,0.6,B2_base,c0.00075_s0.0
112,112,2024-05-20,5,2024-05-17,600066,BUY,TARGET_REBALANCE,900,900,0,28.9667,26070.03,19.552522,0.0,0.0,19.552522,315650.24,-26089.58,289560.66,0,900,176688.0,199449.0,492338.24,489009.66,True,False,False,False,0.6,B2_base,c0.00075_s0.0
113,113,2024-05-20,6,2024-05-17,601668,BUY,TARGET_REBALANCE,13700,13700,0,6.4399,88226.63,66.169973,0.0,0.0,66.169973,289560.66,-88292.8,201267.86,0,13700,199449.0,279594.0,489009.66,480861.86,True,False,False,False,0.6,B2_base,c0.00075_s0.0
114,114,2024-05-21,1,2024-05-20,601816,SELL,HOLD_EXPIRY,16000,16000,0,5.5074,88118.4,66.0888,0.0,0.0,66.0888,201267.86,88052.31,289320.17,16000,0,279166.0,195326.0,480433.86,484646.17,True,False,False,False,0.6,B2_base,c0.00075_s0.0
115,115,2024-05-21,2,2024-05-20,603993,BUY,TARGET_REBALANCE,9500,9500,0,9.4917,90171.15,67.628362,0.0,0.0,67.628362,289320.17,-90238.78,199081.39,0,9500,195326.0,280066.0,484646.17,479147.39,True,False,False,False,0.6,B2_base,c0.00075_s0.0
116,116,2024-05-24,1,2024-05-23,300107,SELL,HOLD_EXPIRY,4800,4800,0,11.2555,54026.4,40.5198,0.0,0.0,40.5198,199081.39,53985.88,253067.27,4800,0,265892.0,212132.0,464973.39,465199.27,True,False,False,False,0.6,B2_base,c0.00075_s0.0
117,117,2024-05-24,2,2024-05-23,300641,BUY,TARGET_REBALANCE,1900,1900,0,30.5463,58037.97,43.528477,0.0,0.0,43.528477,253067.27,-58081.5,194985.77,0,1900,212132.0,266377.0,465199.27,461362.77,True,False,False,False,0.6,B2_base,c0.00075_s0.0
118,118,2024-06-03,1,2024-05-31,000002,SELL,HOLD_EXPIRY,3600,3600,0,8.18,29448.0,22.086,0.0,0.0,22.086,194985.77,29425.91,224411.69,3600,0,253745.0,224297.0,448730.77,448708.69,True,False,False,True,0.4,B2_base,c0.00075_s0.0
119,119,2024-06-03,2,2024-05-31,600066,SELL,HOLD_EXPIRY,900,900,0,27.6037,24843.33,18.632497,0.0,0.0,18.632497,224411.69,24824.7,249236.38,900,0,224297.0,202607.0,448708.69,451843.38,True,False,False,True,0.4,B2_base,c0.00075_s0.0
120,120,2024-06-03,3,2024-05-31,601668,SELL,HOLD_EXPIRY,13700,13700,0,6.1977,84908.49,63.681368,0.0,0.0,63.681368,249236.38,84844.81,334081.19,13700,0,202607.0,125476.0,451843.38,459557.19,True,False,False,True,0.4,B2_base,c0.00075_s0.0
121,121,2024-06-03,4,2024-05-31,002155,BUY,TARGET_REBALANCE,300,300,0,25.4405,7632.15,5.724112,0.0,0.0,5.724112,334081.19,-7637.87,326443.32,0,300,125476.0,131173.0,459557.19,457616.32,True,False,False,True,0.4,B2_base,c0.00075_s0.0
122,122,2024-06-03,5,2024-05-31,601020,BUY,TARGET_REBALANCE,500,500,0,16.3213,8160.65,6.120488,0.0,0.0,6.120488,326443.32,-8166.77,318276.55,0,500,131173.0,139293.0,457616.32,457569.55,True,False,False,True,0.4,B2_base,c0.00075_s0.0
123,123,2024-06-03,6,2024-05-31,601985,BUY,TARGET_REBALANCE,3500,3500,0,10.0908,35317.8,26.48835,0.0,0.0,26.48835,318276.55,-35344.29,282932.26,0,3500,139293.0,173278.0,457569.55,456210.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
124,124,2024-06-04,1,2024-06-03,603993,SELL,HOLD_EXPIRY,9500,9500,0,8.7788,83398.6,62.54895,0.0,0.0,62.54895,282932.26,83336.05,366268.31,9500,0,170206.0,91831.0,453138.26,458099.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
125,125,2024-06-04,2,2024-06-03,600900,BUY,TARGET_REBALANCE,2900,2900,0,29.3118,85004.22,63.753165,0.0,0.0,63.753165,366268.31,-85067.97,281200.34,0,2900,91831.0,171378.0,458099.31,452578.34,True,False,False,True,0.4,B2_base,c0.00075_s0.0
126,126,2024-06-07,1,2024-06-06,300641,SELL,HOLD_EXPIRY,1900,1900,0,28.8451,54805.69,41.104267,0.0,0.0,41.104267,281200.34,54764.59,335964.92,1900,0,181406.0,130182.0,462606.34,466146.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
127,127,2024-06-07,2,2024-06-06,300552,BUY,TARGET_REBALANCE,1200,1200,0,41.02,49224.0,36.918,0.0,0.0,36.918,335964.92,-49260.92,286704.0,0,1200,130182.0,179406.0,466146.92,466110.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
128,128,2024-06-18,1,2024-06-17,002155,SELL,HOLD_EXPIRY,300,300,0,22.8954,6868.62,5.151465,0.0,0.0,5.151465,286704.0,6863.47,293567.47,300,0,175092.0,169926.0,461796.0,463493.47,True,False,False,True,0.4,B2_base,c0.00075_s0.0
129,129,2024-06-18,2,2024-06-17,601020,SELL,HOLD_EXPIRY,500,500,0,14.3514,7175.7,5.381775,0.0,0.0,5.381775,293567.47,7170.32,300737.79,500,0,169926.0,162786.0,463493.47,463523.79,True,False,False,True,0.4,B2_base,c0.00075_s0.0
130,130,2024-06-18,3,2024-06-17,601985,SELL,HOLD_EXPIRY,3500,3500,0,10.4234,36481.9,27.361425,0.0,0.0,27.361425,300737.79,36454.54,337192.33,3500,0,162786.0,127681.0,463523.79,464873.33,True,False,False,True,0.4,B2_base,c0.00075_s0.0
131,131,2024-06-18,4,2024-06-17,000021,BUY,TARGET_REBALANCE,500,500,0,16.5675,8283.75,6.212813,0.0,0.0,6.212813,337192.33,-8289.96,328902.37,0,500,127681.0,135756.0,464873.33,464658.37,True,False,False,True,0.4,B2_base,c0.00075_s0.0
132,132,2024-06-18,5,2024-06-17,000858,BUY,TARGET_REBALANCE,100,100,0,149.9413,14994.13,11.245598,0.0,0.0,11.245598,328902.37,-15005.38,313896.99,0,100,135756.0,149256.0,464658.37,463152.99,True,False,False,True,0.4,B2_base,c0.00075_s0.0
133,133,2024-06-18,6,2024-06-17,600028,BUY,TARGET_REBALANCE,3200,3200,0,6.7577,21624.64,16.21848,0.0,0.0,16.21848,313896.99,-21640.86,292256.13,0,3200,149256.0,168488.0,463152.99,460744.13,True,False,False,True,0.4,B2_base,c0.00075_s0.0
134,134,2024-06-19,1,2024-06-18,600900,SELL,HOLD_EXPIRY,2900,2900,0,29.6858,86088.82,64.566615,0.0,0.0,64.566615,292256.13,86024.25,378280.39,2900,0,174718.0,94156.0,466974.13,472436.39,True,False,False,True,0.4,B2_base,c0.00075_s0.0
135,135,2024-06-19,2,2024-06-18,002230,BUY,TARGET_REBALANCE,2100,2100,0,43.7188,91809.48,68.85711,0.0,0.0,68.85711,378280.39,-91878.34,286402.05,0,2100,94156.0,185548.0,472436.39,471950.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
136,136,2024-06-24,1,2024-06-21,300552,SELL,HOLD_EXPIRY,1200,1200,0,41.89,50268.0,37.701,0.0,0.0,37.701,286402.05,50230.3,336632.35,1200,0,179377.0,129109.0,465779.05,465741.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
137,137,2024-06-24,2,2024-06-21,600809,BUY,TARGET_REBALANCE,200,200,0,225.4221,45084.42,33.813315,0.0,0.0,33.813315,336632.35,-45118.23,291514.11,0,200,129109.0,171711.0,465741.35,463225.11,True,False,False,True,0.4,B2_base,c0.00075_s0.0
138,138,2024-07-02,1,2024-07-01,000021,SELL,HOLD_EXPIRY,500,500,0,15.1908,7595.4,5.69655,0.0,0.0,5.69655,291514.11,7589.7,299103.82,500,0,172788.0,165318.0,464302.11,464421.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
139,139,2024-07-02,2,2024-07-01,000858,SELL,HOLD_EXPIRY,100,100,0,141.8333,14183.33,10.637498,0.0,0.0,10.637498,299103.82,14172.69,313276.51,100,0,165318.0,152548.0,464421.82,465824.51,True,False,False,True,0.4,B2_base,c0.00075_s0.0
140,140,2024-07-02,3,2024-07-01,600028,SELL,HOLD_EXPIRY,3200,3200,0,7.2187,23099.84,17.32488,0.0,0.0,17.32488,313276.51,23082.52,336359.03,3200,0,152548.0,132004.0,465824.51,468363.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
141,141,2024-07-02,4,2024-07-01,003816,BUY,TARGET_REBALANCE,4800,4800,0,4.9559,23788.32,17.84124,0.0,0.0,17.84124,336359.03,-23806.16,312552.86,0,4800,132004.0,154804.0,468363.03,467356.86,True,False,False,True,0.4,B2_base,c0.00075_s0.0
142,142,2024-07-02,5,2024-07-01,300319,BUY,TARGET_REBALANCE,1900,1900,0,9.4239,17905.41,13.429058,0.0,0.0,13.429058,312552.86,-17918.84,294634.03,0,1900,154804.0,172436.0,467356.86,467070.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
143,143,2024-07-02,6,2024-07-01,600733,BUY,TARGET_REBALANCE,1300,1300,0,8.81,11453.0,8.58975,0.0,0.0,8.58975,294634.03,-11461.59,283172.44,0,1300,172436.0,183889.0,467070.03,467061.44,True,False,False,True,0.4,B2_base,c0.00075_s0.0
144,144,2024-07-03,1,2024-07-02,002230,SELL,HOLD_EXPIRY,2100,2100,0,42.9955,90290.55,67.717912,0.0,0.0,67.717912,283172.44,90222.83,373395.27,2100,0,183041.0,93161.0,466213.44,466556.27,True,False,False,True,0.4,B2_base,c0.00075_s0.0
145,145,2024-07-03,2,2024-07-02,600050,BUY,TARGET_REBALANCE,18100,18100,0,5.0304,91050.24,68.28768,0.0,0.0,68.28768,373395.27,-91118.53,282276.74,0,18100,93161.0,178955.0,466556.27,461231.74,True,False,False,True,0.4,B2_base,c0.00075_s0.0
146,146,2024-07-08,1,2024-07-05,600809,SELL,HOLD_EXPIRY,200,200,0,199.6879,39937.58,29.953185,0.0,0.0,29.953185,282276.74,39907.63,322184.37,200,0,176154.0,137578.0,458430.74,459762.37,True,False,False,True,0.4,B2_base,c0.00075_s0.0
147,147,2024-07-08,2,2024-07-05,601288,BUY,TARGET_REBALANCE,8800,8800,0,4.8156,42377.28,31.78296,0.0,0.0,31.78296,322184.37,-42409.06,279775.3,0,8800,137578.0,176738.0,459762.37,456513.3,True,False,False,True,0.4,B2_base,c0.00075_s0.0
148,148,2024-07-16,1,2024-07-15,003816,SELL,HOLD_EXPIRY,4800,4800,0,5.0315,24151.2,18.1134,0.0,0.0,18.1134,279775.3,24133.09,303908.39,4800,0,183355.0,159787.0,463130.3,463695.39,True,False,False,True,0.4,B2_base,c0.00075_s0.0
149,149,2024-07-16,2,2024-07-15,300319,SELL,HOLD_EXPIRY,1900,1900,0,9.7996,18619.24,13.96443,0.0,0.0,13.96443,303908.39,18605.28,322513.67,1900,0,159787.0,141452.0,463695.39,463965.67,True,False,False,True,0.4,B2_base,c0.00075_s0.0
150,150,2024-07-16,3,2024-07-15,600733,SELL,HOLD_EXPIRY,500,500,0,9.96,4980.0,3.735,0.0,0.0,3.735,322513.67,4976.27,327489.93,1300,800,141452.0,136472.0,463965.67,463961.93,True,False,False,True,0.4,B2_base,c0.00075_s0.0
151,151,2024-07-16,4,2024-07-15,601398,BUY,TARGET_REBALANCE,4400,4400,0,6.4253,28271.32,21.20349,0.0,0.0,21.20349,327489.93,-28292.52,299197.41,0,4400,136472.0,162520.0,463961.93,461717.41,True,False,False,True,0.4,B2_base,c0.00075_s0.0
152,152,2024-07-16,5,2024-07-15,688036,BUY,TARGET_REBALANCE,100,100,0,79.6146,7961.46,5.971095,0.0,0.0,5.971095,299197.41,-7967.43,291229.98,0,100,162520.0,170020.0,461717.41,461249.98,True,False,False,True,0.4,B2_base,c0.00075_s0.0
153,153,2024-07-17,1,2024-07-16,600050,SELL,HOLD_EXPIRY,18100,18100,0,5.1047,92395.07,69.296303,0.0,0.0,69.296303,291229.98,92325.77,383555.75,18100,0,170582.0,83521.0,461811.98,467076.75,True,False,False,True,0.4,B2_base,c0.00075_s0.0
154,154,2024-07-17,2,2024-07-16,600418,BUY,TARGET_REBALANCE,3100,3100,0,20.3492,63082.52,47.31189,0.0,0.0,47.31189,383555.75,-63129.83,320425.92,0,3100,83521.0,146544.0,467076.75,466969.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
155,155,2024-07-17,3,2024-07-16,600733,BUY,TARGET_REBALANCE,3400,3400,0,10.27,34918.0,26.1885,0.0,0.0,26.1885,320425.92,-34944.19,285481.73,800,4200,146544.0,181462.0,466969.92,466943.73,True,False,False,True,0.4,B2_base,c0.00075_s0.0
156,156,2024-07-18,1,2024-07-17,600733,SELL,HOLD_EXPIRY,4200,4200,0,10.3,43260.0,32.445,0.0,0.0,32.445,285481.73,43227.56,328709.29,4200,0,183319.0,140059.0,468800.73,468768.29,True,False,False,True,0.4,B2_base,c0.00075_s0.0
157,157,2024-07-18,2,2024-07-17,300274,BUY,TARGET_REBALANCE,600,600,0,71.07,42642.0,31.9815,0.0,0.0,31.9815,328709.29,-42673.98,286035.3,0,600,140059.0,181519.0,468768.29,467554.3,True,False,False,True,0.4,B2_base,c0.00075_s0.0
158,158,2024-07-22,1,2024-07-19,601288,SELL,HOLD_EXPIRY,8800,8800,0,5.0753,44662.64,33.49698,0.0,0.0,33.49698,286035.3,44629.14,330664.45,8800,0,181183.0,139911.0,467218.3,470575.45,True,False,False,True,0.4,B2_base,c0.00075_s0.0
159,159,2024-07-22,2,2024-07-19,300576,BUY,TARGET_REBALANCE,800,800,0,51.6607,41328.56,30.99642,0.0,0.0,30.99642,330664.45,-41359.56,289304.89,0,800,139911.0,171111.0,470575.45,460415.89,True,False,False,True,0.4,B2_base,c0.00075_s0.0
160,160,2024-07-30,1,2024-07-29,601398,SELL,HOLD_EXPIRY,4400,4400,0,6.4796,28510.24,21.38268,0.0,0.0,21.38268,289304.89,28488.86,317793.75,4400,0,163613.0,137345.0,452917.89,455138.75,True,False,False,True,0.4,B2_base,c0.00075_s0.0
161,161,2024-07-30,2,2024-07-29,688036,SELL,HOLD_EXPIRY,100,100,0,83.5423,8354.23,6.265672,0.0,0.0,6.265672,317793.75,8347.96,326141.71,100,0,137345.0,129475.0,455138.75,455616.71,True,False,False,True,0.4,B2_base,c0.00075_s0.0
162,162,2024-07-30,3,2024-07-29,600926,BUY,TARGET_REBALANCE,1000,1000,0,14.8069,14806.9,11.105175,0.0,0.0,11.105175,326141.71,-14818.01,311323.71,0,1000,129475.0,143085.0,455616.71,454408.71,True,False,False,True,0.4,B2_base,c0.00075_s0.0
163,163,2024-07-30,4,2024-07-29,601668,BUY,TARGET_REBALANCE,5200,5200,0,5.8808,30580.16,22.93512,0.0,0.0,22.93512,311323.71,-30603.1,280720.61,0,5200,143085.0,172309.0,454408.71,453029.61,True,False,False,True,0.4,B2_base,c0.00075_s0.0
164,164,2024-07-31,1,2024-07-30,600418,SELL,HOLD_EXPIRY,3100,3100,0,18.89,58559.0,43.91925,0.0,0.0,43.91925,280720.61,58515.08,339235.69,3100,0,170057.0,111498.0,450777.61,450733.69,True,False,False,True,0.4,B2_base,c0.00075_s0.0
165,165,2024-07-31,2,2024-07-30,300760,BUY,TARGET_REBALANCE,200,200,0,260.6707,52134.14,39.100605,0.0,0.0,39.100605,339235.69,-52173.24,287062.45,0,200,111498.0,160898.0,450733.69,447960.45,True,False,False,True,0.4,B2_base,c0.00075_s0.0
166,166,2024-08-01,1,2024-07-31,300274,SELL,HOLD_EXPIRY,600,600,0,70.4837,42290.22,31.717665,0.0,0.0,31.717665,287062.45,42258.5,329320.95,600,0,164804.0,123686.0,451866.45,453006.95,True,False,False,True,0.4,B2_base,c0.00075_s0.0
167,167,2024-08-01,2,2024-07-31,601985,BUY,TARGET_REBALANCE,4300,4300,0,11.2405,48334.15,36.250613,0.0,0.0,36.250613,329320.95,-48370.4,280950.55,0,4300,123686.0,170986.0,453006.95,451936.55,True,False,False,True,0.4,B2_base,c0.00075_s0.0
168,168,2024-08-05,1,2024-08-02,300576,SELL,HOLD_EXPIRY,800,800,0,46.6138,37291.04,27.96828,0.0,0.0,27.96828,280950.55,37263.07,318213.63,800,0,168767.0,140615.0,449717.55,458828.63,True,False,False,True,0.4,B2_base,c0.00075_s0.0
169,169,2024-08-05,2,2024-08-02,002085,BUY,TARGET_REBALANCE,2500,2500,0,15.2349,38087.25,28.565438,0.0,0.0,28.565438,318213.63,-38115.82,280097.81,0,2500,140615.0,178090.0,458828.63,458187.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
170,170,2024-08-13,1,2024-08-12,600926,SELL,HOLD_EXPIRY,1000,1000,0,13.9692,13969.2,10.4769,0.0,0.0,10.4769,280097.81,13958.72,294056.53,1000,0,171233.0,158393.0,451330.81,452449.53,True,False,False,True,0.4,B2_base,c0.00075_s0.0
171,171,2024-08-13,2,2024-08-12,601668,SELL,HOLD_EXPIRY,5200,5200,0,5.7552,29927.04,22.44528,0.0,0.0,22.44528,294056.53,29904.59,323961.13,5200,0,158393.0,129793.0,452449.53,453754.13,True,False,False,True,0.4,B2_base,c0.00075_s0.0
172,172,2024-08-13,3,2024-08-12,600101,BUY,TARGET_REBALANCE,3400,3400,0,8.9142,30308.28,22.73121,0.0,0.0,22.73121,323961.13,-30331.01,293630.12,0,3400,129793.0,159679.0,453754.13,453309.12,True,False,False,True,0.4,B2_base,c0.00075_s0.0
173,173,2024-08-13,4,2024-08-12,600611,BUY,TARGET_REBALANCE,2000,2000,0,9.1245,18249.0,13.68675,0.0,0.0,13.68675,293630.12,-18262.69,275367.43,0,2000,159679.0,177779.0,453309.12,453146.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
174,174,2024-08-14,1,2024-08-13,300760,SELL,HOLD_EXPIRY,200,200,0,269.4301,53886.02,40.414515,0.0,0.0,40.414515,275367.43,53845.61,329213.04,200,0,177152.0,126092.0,452519.43,455305.04,True,False,False,True,0.4,B2_base,c0.00075_s0.0
175,175,2024-08-14,2,2024-08-13,300139,BUY,TARGET_REBALANCE,4000,4000,0,13.69,54760.0,41.07,0.0,0.0,41.07,329213.04,-54801.07,274411.97,0,4000,126092.0,180852.0,455305.04,455263.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
176,176,2024-08-15,1,2024-08-14,601985,SELL,HOLD_EXPIRY,4300,4300,0,11.2609,48421.87,36.316402,0.0,0.0,36.316402,274411.97,48385.55,322797.52,4300,0,179949.0,132563.0,454360.97,455360.52,True,False,False,True,0.4,B2_base,c0.00075_s0.0
177,177,2024-08-15,2,2024-08-14,601138,BUY,TARGET_REBALANCE,2300,2300,0,21.2632,48905.36,36.67902,0.0,0.0,36.67902,322797.52,-48942.04,273855.48,0,2300,132563.0,180265.0,455360.52,454120.48,True,False,False,True,0.4,B2_base,c0.00075_s0.0
178,178,2024-08-19,1,2024-08-16,002085,SELL,HOLD_EXPIRY,2500,2500,0,12.379,30947.5,23.210625,0.0,0.0,23.210625,273855.48,30924.29,304779.77,2500,0,175286.0,144836.0,449141.48,449615.77,True,False,False,True,0.4,B2_base,c0.00075_s0.0
179,179,2024-08-19,2,2024-08-16,002142,BUY,TARGET_REBALANCE,1600,1600,0,20.6692,33070.72,24.80304,0.0,0.0,24.80304,304779.77,-33095.52,271684.25,0,1600,144836.0,176500.0,449615.77,448184.25,True,False,False,True,0.4,B2_base,c0.00075_s0.0
180,180,2024-08-27,1,2024-08-26,600101,SELL,HOLD_EXPIRY,3400,3400,0,7.4742,25412.28,19.05921,0.0,0.0,19.05921,271684.25,25393.22,297077.47,3400,0,173842.0,148784.0,445526.25,445861.47,True,False,False,True,0.4,B2_base,c0.00075_s0.0
181,181,2024-08-27,2,2024-08-26,600611,SELL,HOLD_EXPIRY,2000,2000,0,9.1749,18349.8,13.76235,0.0,0.0,13.76235,297077.47,18336.04,315413.5,2000,0,148784.0,130584.0,445861.47,445997.5,True,False,False,True,0.4,B2_base,c0.00075_s0.0
182,182,2024-08-27,3,2024-08-26,000333,BUY,TARGET_REBALANCE,300,300,0,69.624,20887.2,15.6654,0.0,0.0,15.6654,315413.5,-20902.87,294510.64,0,300,130584.0,150384.0,445997.5,444894.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
183,183,2024-08-28,1,2024-08-27,300139,SELL,HOLD_EXPIRY,4000,4000,0,12.72,50880.0,38.16,0.0,0.0,38.16,294510.64,50841.84,345352.48,4000,0,149034.0,98154.0,443544.64,443506.48,True,False,False,True,0.4,B2_base,c0.00075_s0.0
184,184,2024-08-28,2,2024-08-27,600028,BUY,TARGET_REBALANCE,4800,4800,0,7.7941,37411.68,28.05876,0.0,0.0,28.05876,345352.48,-37439.74,307912.74,0,4800,98154.0,132474.0,443506.48,440386.74,True,False,False,True,0.4,B2_base,c0.00075_s0.0
185,185,2024-08-28,3,2024-08-27,601398,BUY,TARGET_REBALANCE,5500,5500,0,7.0874,38980.7,29.235525,0.0,0.0,29.235525,307912.74,-39009.94,268902.8,0,5500,132474.0,168389.0,440386.74,437291.8,True,False,False,True,0.4,B2_base,c0.00075_s0.0
186,186,2024-08-29,1,2024-08-28,601138,SELL,HOLD_EXPIRY,2300,2300,0,19.4793,44802.39,33.601793,0.0,0.0,33.601793,268902.8,44768.79,313671.59,2300,0,165370.0,121670.0,434272.8,435341.59,True,False,False,True,0.4,B2_base,c0.00075_s0.0
187,187,2024-08-29,2,2024-08-28,601988,BUY,TARGET_REBALANCE,8600,8600,0,5.4421,46802.06,35.101545,0.0,0.0,35.101545,313671.59,-46837.16,266834.43,0,8600,121670.0,165616.0,435341.59,432450.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
188,188,2024-09-02,1,2024-08-30,002142,SELL,HOLD_EXPIRY,1600,1600,0,21.0974,33755.84,25.31688,0.0,0.0,25.31688,266834.43,33730.52,300564.95,1600,0,157542.0,125222.0,424376.43,425786.95,True,False,False,True,0.4,B2_base,c0.00075_s0.0
189,189,2024-09-02,2,2024-08-30,601939,BUY,TARGET_REBALANCE,4900,4900,0,7.9648,39027.52,29.27064,0.0,0.0,29.27064,300564.95,-39056.79,261508.16,0,4900,125222.0,161727.0,425786.95,423235.16,True,False,False,True,0.4,B2_base,c0.00075_s0.0
190,190,2024-09-11,1,2024-09-10,600028,SELL,HOLD_EXPIRY,4800,4800,0,7.0528,33853.44,25.39008,0.0,0.0,25.39008,261508.16,33828.05,295336.21,4800,0,157171.0,126115.0,418679.16,421451.21,True,False,False,True,0.4,B2_base,c0.00075_s0.0
191,191,2024-09-11,2,2024-09-10,601398,SELL,HOLD_EXPIRY,5500,5500,0,6.1431,33787.05,25.340287,0.0,0.0,25.340287,295336.21,33761.71,329097.92,5500,0,126115.0,94985.0,421451.21,424082.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
192,192,2024-09-11,3,2024-09-10,000333,BUY,TARGET_REBALANCE,100,100,0,63.8431,6384.31,4.788233,0.0,0.0,4.788233,329097.92,-6389.1,322708.83,300,400,94985.0,101037.0,424082.92,423745.83,True,False,False,True,0.4,B2_base,c0.00075_s0.0
193,193,2024-09-11,4,2024-09-10,000538,BUY,TARGET_REBALANCE,600,600,0,57.2888,34373.28,25.77996,0.0,0.0,25.77996,322708.83,-34399.06,288309.77,0,600,101037.0,132489.0,423745.83,420798.77,True,False,False,True,0.4,B2_base,c0.00075_s0.0
194,194,2024-09-11,5,2024-09-10,603259,BUY,TARGET_REBALANCE,500,500,0,39.1016,19550.8,14.6631,0.0,0.0,14.6631,288309.77,-19565.46,268744.3,0,500,132489.0,151264.0,420798.77,420008.3,True,False,False,True,0.4,B2_base,c0.00075_s0.0
